Serial Number,W30401034
Sample ID,00089
Start Time,2021-10-12 18:17:50 UTC
Duration,0:05:05
Total Volume (l),6.07
Distance (m),10
Peak Pressure (psi),8.8
Avg Flow (l/min),1.2
Avg Rate (mL/m),699.1
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-10-12 18:17:50,0,0.00,-0.14,0.08,44.22,0.03,48.689597,-122.409386,148.9,3.0
2021-10-12 18:17:52,2,0.00,-0.06,0.09,53.00,0.03,48.689600,-122.409387,151.0,5.2
2021-10-12 18:17:54,4,0.01,-0.02,0.10,61.50,0.03,48.689602,-122.409388,152.6,5.2
2021-10-12 18:17:56,6,0.01,0.01,0.03,20.45,0.02,48.689604,-122.409390,154.3,5.2
2021-10-12 18:17:58,8,0.01,0.23,0.01,7.14,0.02,48.689604,-122.409391,155.2,5.2
2021-10-12 18:18:00,10,0.01,0.65,0.00,0.00,0.02,48.689603,-122.409392,156.2,5.2
2021-10-12 18:18:02,12,0.01,2.17,0.00,0.00,0.02,48.689601,-122.409392,156.6,5.0
2021-10-12 18:18:04,14,0.01,3.26,0.00,0.00,0.03,48.689599,-122.409395,156.8,5.0
2021-10-12 18:18:06,16,0.01,4.89,0.00,0.00,0.03,48.689596,-122.409397,156.1,5.0
2021-10-12 18:18:08,18,0.03,7.89,0.48,281.69,0.03,48.689592,-122.409400,155.3,5.0
2021-10-12 18:18:10,20,0.08,8.79,1.31,798.29,0.03,48.689589,-122.409402,154.0,5.0
2021-10-12 18:18:12,22,0.14,3.33,1.59,961.89,0.03,48.689584,-122.409396,153.4,5.2
2021-10-12 18:18:14,24,0.18,5.11,1.29,797.77,0.03,48.689582,-122.409394,152.7,5.2
2021-10-12 18:18:16,26,0.22,4.91,1.34,824.11,0.03,48.689582,-122.409397,152.1,5.2
2021-10-12 18:18:18,28,0.27,5.21,1.29,841.49,0.03,48.689583,-122.409399,151.9,5.2
2021-10-12 18:18:20,30,0.31,5.25,1.29,769.23,0.03,48.689584,-122.409399,151.7,5.2
2021-10-12 18:18:22,32,0.35,3.53,1.34,858.97,0.02,48.689584,-122.409396,151.6,5.2
2021-10-12 18:18:24,34,0.39,5.16,1.26,935.41,0.02,48.689583,-122.409392,151.2,5.2
2021-10-12 18:18:26,36,0.44,4.36,1.31,999.00,0.02,48.689582,-122.409389,150.3,5.2
2021-10-12 18:18:28,38,0.48,4.62,1.31,999.00,0.02,48.689579,-122.409384,149.5,5.2
2021-10-12 18:18:30,40,0.53,5.23,1.30,999.00,0.02,48.689575,-122.409376,148.9,5.2
2021-10-12 18:18:32,42,0.57,4.56,1.31,999.00,0.02,48.689572,-122.409369,148.5,5.2
2021-10-12 18:18:34,44,0.61,5.13,1.29,999.00,0.02,48.689570,-122.409363,148.4,5.2
2021-10-12 18:18:36,46,0.66,5.11,1.30,999.00,0.02,48.689566,-122.409357,148.4,5.2
2021-10-12 18:18:38,48,0.70,4.94,1.30,999.00,0.02,48.689562,-122.409352,148.2,5.2
2021-10-12 18:18:40,50,0.74,4.97,1.31,999.00,0.02,48.689557,-122.409343,148.5,5.2
2021-10-12 18:18:42,52,0.79,5.14,1.30,999.00,0.02,48.689554,-122.409339,148.6,5.2
2021-10-12 18:18:44,54,0.83,4.62,1.30,999.00,0.02,48.689551,-122.409335,148.8,5.2
2021-10-12 18:18:46,56,0.87,4.71,1.30,999.00,0.02,48.689549,-122.409332,149.2,5.2
2021-10-12 18:18:48,58,0.92,5.11,1.30,999.00,0.02,48.689548,-122.409331,149.2,5.2
2021-10-12 18:18:50,60,0.96,4.71,1.29,999.00,0.02,48.689548,-122.409332,148.9,5.2
2021-10-12 18:18:52,62,1.00,4.69,1.30,999.00,0.02,48.689548,-122.409334,148.4,5.3
2021-10-12 18:18:54,64,1.05,4.76,1.30,999.00,0.02,48.689547,-122.409335,148.1,5.3
2021-10-12 18:18:56,66,1.09,4.65,1.30,999.00,0.02,48.689548,-122.409335,148.2,5.3
2021-10-12 18:18:58,68,1.13,4.67,1.30,999.00,0.02,48.689551,-122.409336,149.2,5.3
2021-10-12 18:19:00,70,1.18,4.32,1.34,948.34,0.02,48.689554,-122.409335,150.7,5.3
2021-10-12 18:19:02,72,1.22,4.90,1.28,915.59,0.02,48.689557,-122.409335,152.0,5.2
2021-10-12 18:19:04,74,1.27,4.45,1.30,875.42,0.02,48.689561,-122.409334,152.9,5.2
2021-10-12 18:19:06,76,1.31,4.34,1.29,875.76,0.02,48.689562,-122.409331,153.2,5.2
2021-10-12 18:19:08,78,1.35,4.57,1.29,916.84,0.02,48.689562,-122.409329,152.9,5.2
2021-10-12 18:19:10,80,1.39,4.61,1.30,823.83,0.03,48.689561,-122.409325,152.7,5.2
2021-10-12 18:19:12,82,1.44,4.70,1.29,776.17,0.03,48.689560,-122.409321,152.5,4.2
2021-10-12 18:19:14,84,1.48,4.78,1.29,814.39,0.03,48.689560,-122.409318,152.2,4.2
2021-10-12 18:19:16,86,1.52,4.96,1.33,807.53,0.03,48.689561,-122.409315,151.9,4.2
2021-10-12 18:19:18,88,1.57,4.26,1.30,786.45,0.03,48.689560,-122.409310,151.6,4.2
2021-10-12 18:19:20,90,1.61,4.55,1.30,999.00,0.02,48.689562,-122.409304,151.5,4.2
2021-10-12 18:19:22,92,1.65,4.46,1.30,999.00,0.02,48.689564,-122.409296,151.8,4.2
2021-10-12 18:19:24,94,1.70,4.65,1.30,999.00,0.02,48.689566,-122.409293,151.5,4.2
2021-10-12 18:19:26,96,1.74,4.66,1.29,951.33,0.02,48.689569,-122.409292,151.4,4.2
2021-10-12 18:19:28,98,1.79,3.77,1.34,891.55,0.03,48.689574,-122.409298,152.1,4.2
2021-10-12 18:19:30,100,1.83,4.65,1.28,994.56,0.02,48.689578,-122.409304,152.4,4.2
2021-10-12 18:19:32,102,1.87,4.74,1.31,999.00,0.02,48.689581,-122.409308,153.1,4.2
2021-10-12 18:19:34,104,1.91,4.34,1.30,999.00,0.02,48.689585,-122.409314,153.1,4.2
2021-10-12 18:19:36,106,1.96,4.87,1.31,999.00,0.02,48.689588,-122.409323,152.7,4.2
2021-10-12 18:19:38,108,2.00,4.58,1.30,975.98,0.02,48.689594,-122.409346,152.8,4.2
2021-10-12 18:19:40,110,2.04,4.49,1.29,983.98,0.02,48.689600,-122.409364,152.8,4.2
2021-10-12 18:19:42,112,2.09,4.30,1.30,982.62,0.02,48.689604,-122.409379,152.7,4.2
2021-10-12 18:19:44,114,2.13,4.67,1.29,951.33,0.02,48.689600,-122.409390,152.3,4.2
2021-10-12 18:19:46,116,2.17,4.71,1.29,993.07,0.02,48.689599,-122.409396,151.8,4.2
2021-10-12 18:19:48,118,2.22,4.62,1.30,999.00,0.02,48.689598,-122.409398,151.4,4.2
2021-10-12 18:19:50,120,2.26,4.14,1.34,999.00,0.02,48.689597,-122.409400,150.7,4.2
2021-10-12 18:19:52,122,2.31,4.81,1.28,999.00,0.02,48.689595,-122.409402,150.3,3.7
2021-10-12 18:19:54,124,2.35,4.47,1.30,999.00,0.02,48.689594,-122.409404,150.1,3.7
2021-10-12 18:19:56,126,2.39,4.56,1.27,999.00,0.02,48.689592,-122.409404,150.0,3.7
2021-10-12 18:19:58,128,2.44,4.04,1.32,999.00,0.02,48.689590,-122.409405,149.6,3.7
2021-10-12 18:20:00,130,2.48,4.83,1.28,999.00,0.02,48.689588,-122.409406,149.0,3.7
2021-10-12 18:20:02,132,2.52,4.11,1.31,999.00,0.02,48.689588,-122.409410,148.7,3.7
2021-10-12 18:20:04,134,2.57,4.53,1.29,999.00,0.02,48.689588,-122.409414,148.6,3.7
2021-10-12 18:20:06,136,2.61,4.52,1.30,999.00,0.02,48.689589,-122.409420,148.9,3.7
2021-10-12 18:20:08,138,2.65,4.48,1.30,999.00,0.02,48.689593,-122.409424,150.0,3.7
2021-10-12 18:20:10,140,2.70,4.53,1.29,999.00,0.02,48.689597,-122.409423,151.8,3.7
2021-10-12 18:20:12,142,2.74,4.81,1.29,999.00,0.02,48.689600,-122.409418,152.8,3.7
2021-10-12 18:20:14,144,2.78,4.72,1.30,999.00,0.02,48.689602,-122.409412,152.7,3.7
2021-10-12 18:20:16,146,2.83,4.80,1.29,999.00,0.02,48.689604,-122.409409,152.6,3.7
2021-10-12 18:20:18,148,2.87,4.76,1.29,999.00,0.02,48.689606,-122.409407,152.7,3.7
2021-10-12 18:20:20,150,2.91,4.78,1.30,999.00,0.02,48.689607,-122.409405,152.5,3.7
2021-10-12 18:20:22,152,2.96,4.23,1.31,999.00,0.02,48.689608,-122.409403,152.7,3.7
2021-10-12 18:20:24,154,3.00,4.49,1.29,999.00,0.02,48.689607,-122.409397,153.1,3.7
2021-10-12 18:20:26,156,3.04,4.82,1.31,999.00,0.02,48.689605,-122.409390,153.4,3.7
2021-10-12 18:20:28,158,3.09,4.54,1.30,889.80,0.03,48.689607,-122.409386,153.5,3.7
2021-10-12 18:20:30,160,3.13,5.11,1.27,795.74,0.03,48.689607,-122.409384,153.5,3.7
2021-10-12 18:20:32,162,3.17,4.05,1.33,681.00,0.04,48.689607,-122.409384,153.2,4.6
2021-10-12 18:20:34,164,3.22,4.70,1.29,581.08,0.04,48.689608,-122.409384,152.9,4.6
2021-10-12 18:20:36,166,3.26,4.57,1.30,546.45,0.04,48.689609,-122.409385,152.4,4.6
2021-10-12 18:20:38,168,3.30,4.74,1.30,338.81,0.07,48.689613,-122.409384,151.9,4.6
2021-10-12 18:20:40,170,3.35,4.24,1.31,323.94,0.07,48.689609,-122.409385,151.0,4.6
2021-10-12 18:20:42,172,3.39,4.58,1.29,314.79,0.07,48.689610,-122.409387,150.7,3.7
2021-10-12 18:20:44,174,3.43,4.77,1.30,315.61,0.07,48.689608,-122.409390,150.5,3.7
2021-10-12 18:20:46,176,3.48,4.80,1.29,300.07,0.07,48.689608,-122.409391,150.3,3.7
2021-10-12 18:20:48,178,3.52,4.72,1.30,324.84,0.07,48.689611,-122.409392,149.7,3.7
2021-10-12 18:20:50,180,3.56,4.73,1.29,310.25,0.08,48.689615,-122.409394,149.5,3.7
2021-10-12 18:20:52,182,3.61,5.07,1.30,308.20,0.06,48.689619,-122.409396,149.0,4.2
2021-10-12 18:20:54,184,3.65,4.80,1.30,336.44,0.06,48.689620,-122.409395,149.0,4.2
2021-10-12 18:20:56,186,3.69,4.85,1.30,348.34,0.06,48.689621,-122.409394,149.1,4.2
2021-10-12 18:20:58,188,3.74,4.48,1.34,587.72,0.04,48.689616,-122.409390,149.2,4.2
2021-10-12 18:21:00,190,3.78,4.47,1.30,612.05,0.04,48.689612,-122.409386,149.2,4.2
2021-10-12 18:21:02,192,3.83,4.57,1.30,614.66,0.04,48.689607,-122.409381,149.3,3.7
2021-10-12 18:21:04,194,3.87,4.62,1.30,579.32,0.04,48.689603,-122.409376,149.6,3.7
2021-10-12 18:21:06,196,3.91,4.63,1.30,649.68,0.03,48.689604,-122.409371,150.3,3.7
2021-10-12 18:21:08,198,3.95,5.01,1.29,656.49,0.03,48.689606,-122.409368,151.8,3.7
2021-10-12 18:21:10,200,4.00,4.20,1.31,813.16,0.02,48.689604,-122.409366,152.4,3.7
2021-10-12 18:21:12,202,4.04,4.72,1.29,999.00,0.02,48.689600,-122.409368,152.3,3.7
2021-10-12 18:21:14,204,4.08,4.63,1.29,983.98,0.02,48.689596,-122.409372,152.2,3.7
2021-10-12 18:21:16,206,4.13,4.46,1.30,956.59,0.02,48.689593,-122.409376,152.1,3.7
2021-10-12 18:21:18,208,4.17,5.07,1.28,844.88,0.03,48.689592,-122.409380,151.8,3.7
2021-10-12 18:21:20,210,4.22,4.40,1.34,948.34,0.02,48.689593,-122.409383,151.1,3.7
2021-10-12 18:21:22,212,4.26,4.64,1.28,939.79,0.02,48.689593,-122.409385,150.4,3.7
2021-10-12 18:21:24,214,4.30,5.04,1.26,999.00,0.02,48.689593,-122.409383,149.8,3.7
2021-10-12 18:21:26,216,4.35,4.29,1.33,999.00,0.02,48.689593,-122.409379,149.6,3.7
2021-10-12 18:21:28,218,4.39,4.65,1.29,999.00,0.02,48.689596,-122.409379,149.3,3.7
2021-10-12 18:21:30,220,4.43,4.65,1.30,999.00,0.02,48.689600,-122.409380,149.2,3.7
2021-10-12 18:21:32,222,4.48,4.64,1.30,999.00,0.02,48.689604,-122.409383,148.6,4.6
2021-10-12 18:21:34,224,4.52,4.91,1.30,999.00,0.02,48.689607,-122.409386,148.1,4.6
2021-10-12 18:21:36,226,4.56,4.98,1.29,999.00,0.02,48.689609,-122.409387,147.8,4.6
2021-10-12 18:21:38,228,4.60,5.12,1.29,999.00,0.02,48.689610,-122.409388,147.5,4.6
2021-10-12 18:21:40,230,4.65,4.78,1.32,999.00,0.02,48.689609,-122.409389,147.4,4.6
2021-10-12 18:21:42,232,4.69,4.46,1.31,746.44,0.03,48.689606,-122.409390,147.2,3.8
2021-10-12 18:21:44,234,4.73,4.94,1.29,651.52,0.04,48.689606,-122.409393,146.9,3.8
2021-10-12 18:21:46,236,4.78,4.91,1.30,559.14,0.04,48.689603,-122.409397,146.3,3.8
2021-10-12 18:21:48,238,4.82,4.29,1.31,548.58,0.04,48.689599,-122.409399,145.9,3.8
2021-10-12 18:21:50,240,4.86,4.79,1.29,536.83,0.04,48.689595,-122.409397,146.0,3.8
2021-10-12 18:21:52,242,4.91,5.46,1.28,500.78,0.05,48.689595,-122.409396,146.2,4.3
2021-10-12 18:21:54,244,4.95,4.35,1.34,481.84,0.05,48.689596,-122.409397,146.3,4.3
2021-10-12 18:21:56,246,5.00,4.78,1.30,471.01,0.05,48.689595,-122.409396,146.1,4.3
2021-10-12 18:21:58,248,5.04,4.55,1.29,441.93,0.05,48.689591,-122.409392,146.2,4.3
2021-10-12 18:22:00,250,5.08,4.95,1.29,450.73,0.05,48.689586,-122.409388,146.5,4.3
2021-10-12 18:22:02,252,5.13,5.50,1.26,524.34,0.04,48.689582,-122.409386,146.5,4.2
2021-10-12 18:22:04,254,5.17,4.11,1.35,612.24,0.03,48.689580,-122.409386,146.2,4.2
2021-10-12 18:22:06,256,5.21,4.65,1.29,646.62,0.03,48.689580,-122.409387,145.9,4.2
2021-10-12 18:22:08,258,5.26,5.65,1.27,609.99,0.03,48.689580,-122.409386,145.5,4.2
2021-10-12 18:22:10,260,5.30,4.42,1.35,659.82,0.03,48.689580,-122.409384,145.1,4.2
2021-10-12 18:22:12,262,5.34,4.49,1.29,634.22,0.03,48.689580,-122.409383,144.7,4.6
2021-10-12 18:22:14,264,5.39,5.46,1.28,500.78,0.06,48.689581,-122.409385,143.9,4.6
2021-10-12 18:22:16,266,5.43,4.39,1.33,358.68,0.07,48.689581,-122.409383,143.3,4.6
2021-10-12 18:22:18,268,5.47,4.70,1.29,311.37,0.09,48.689578,-122.409375,143.5,4.6
2021-10-12 18:22:20,270,5.52,4.82,1.30,253.56,0.09,48.689576,-122.409369,143.6,4.6
2021-10-12 18:22:22,272,5.56,4.36,1.31,242.32,0.09,48.689576,-122.409365,143.6,4.3
2021-10-12 18:22:24,274,5.60,5.05,1.27,237.29,0.09,48.689575,-122.409359,143.8,4.3
2021-10-12 18:22:26,276,5.65,4.29,1.33,254.50,0.09,48.689578,-122.409358,144.0,4.3
2021-10-12 18:22:28,278,5.69,4.24,1.31,255.06,0.09,48.689579,-122.409354,144.5,4.3
2021-10-12 18:22:31,281,5.73,1.50,1.31,254.17,0.09,48.689582,-122.409352,144.9,4.3
2021-10-12 18:22:33,283,5.78,1.28,1.34,261.97,0.08,48.689585,-122.409349,145.7,4.6
2021-10-12 18:22:35,285,5.82,1.89,1.31,298.07,0.06,48.689586,-122.409345,146.7,4.6
2021-10-12 18:22:37,287,5.87,3.21,1.29,392.69,0.05,48.689586,-122.409339,148.2,4.6
2021-10-12 18:22:39,289,5.91,3.40,1.29,318.28,0.05,48.689587,-122.409332,149.1,4.6
2021-10-12 18:22:41,291,5.95,2.39,1.28,411.84,0.05,48.689597,-122.409344,148.1,4.6
2021-10-12 18:22:43,293,5.99,1.34,1.23,408.37,0.05,48.689609,-122.409356,147.3,5.3
2021-10-12 18:22:45,295,6.03,0.87,1.15,339.83,0.06,48.689617,-122.409363,146.8,5.3
2021-10-12 18:22:47,297,6.05,1.41,0.81,217.57,0.06,48.689618,-122.409366,146.3,5.3
2021-10-12 18:22:49,299,6.06,1.75,0.37,101.68,0.06,48.689617,-122.409368,146.0,5.3
2021-10-12 18:22:51,301,6.06,1.50,0.20,53.59,0.08,48.689616,-122.409375,145.3,5.3
2021-10-12 18:22:53,303,6.06,1.48,0.13,25.14,0.09,48.689605,-122.409386,144.5,108.0
2021-10-12 18:22:55,305,6.07,1.47,0.08,15.39,0.09,48.689597,-122.409385,144.1,108.0
