Serial Number,W30401034
Sample ID,00011
Start Time,2021-04-08 19:14:57 UTC
Duration,0:05:22
Total Volume (l),6.08
Distance (m),13
Peak Pressure (psi),8.8
Avg Flow (l/min),1.1
Avg Rate (mL/m),702.6
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-04-08 19:14:57,0,0.00,-0.06,0.00,0.00,0.13,48.689581,-122.409425,160.4,4.1
2021-04-08 19:14:59,2,0.00,0.11,0.00,0.00,0.11,48.689581,-122.409427,159.1,4.1
2021-04-08 19:15:01,4,0.00,0.12,0.00,0.00,0.09,48.689575,-122.409428,157.7,4.1
2021-04-08 19:15:03,6,0.00,0.10,0.00,0.00,0.09,48.689580,-122.409427,156.6,4.1
2021-04-08 19:15:05,8,0.00,0.11,0.00,0.00,0.07,48.689582,-122.409433,156.1,4.1
2021-04-08 19:15:07,10,0.00,0.22,0.00,0.00,0.07,48.689582,-122.409439,155.3,3.9
2021-04-08 19:15:09,12,0.00,0.81,0.00,0.00,0.06,48.689582,-122.409444,154.3,3.9
2021-04-08 19:15:11,14,0.00,1.99,0.00,0.00,0.05,48.689585,-122.409450,153.8,3.9
2021-04-08 19:15:13,16,0.00,3.18,0.00,0.00,0.05,48.689589,-122.409455,153.1,3.9
2021-04-08 19:15:15,18,0.00,4.47,0.00,0.00,0.05,48.689588,-122.409459,152.2,3.9
2021-04-08 19:15:17,20,0.01,5.85,0.18,65.36,0.05,48.689585,-122.409461,151.3,3.9
2021-04-08 19:15:19,22,0.04,7.59,0.81,304.74,0.04,48.689584,-122.409463,150.8,3.9
2021-04-08 19:15:21,24,0.10,8.83,1.41,525.73,0.04,48.689582,-122.409465,150.2,3.9
2021-04-08 19:15:23,26,0.15,6.69,1.51,558.64,0.05,48.689581,-122.409465,149.5,3.9
2021-04-08 19:15:25,28,0.21,4.45,1.57,580.84,0.05,48.689581,-122.409465,149.5,3.9
2021-04-08 19:15:27,30,0.25,4.91,1.44,231.10,0.11,48.689602,-122.409458,149.4,3.9
2021-04-08 19:15:29,32,0.30,4.71,1.41,214.42,0.11,48.689599,-122.409456,149.1,3.9
2021-04-08 19:15:31,34,0.34,5.51,1.41,182.45,0.13,48.689607,-122.409458,148.9,3.9
2021-04-08 19:15:33,36,0.39,5.35,1.39,176.58,0.13,48.689607,-122.409460,148.7,3.9
2021-04-08 19:15:35,38,0.44,5.98,1.40,176.57,0.13,48.689610,-122.409461,148.4,3.9
2021-04-08 19:15:37,40,0.48,5.76,1.39,168.24,0.14,48.689615,-122.409467,147.7,3.9
2021-04-08 19:15:39,42,0.53,4.98,1.40,166.73,0.15,48.689622,-122.409483,147.3,3.9
2021-04-08 19:15:41,44,0.58,5.38,1.40,157.76,0.15,48.689640,-122.409475,152.1,3.9
2021-04-08 19:15:43,46,0.62,5.93,1.40,158.19,0.15,48.689658,-122.409482,152.3,3.9
2021-04-08 19:15:45,48,0.67,5.43,1.40,160.31,0.14,48.689661,-122.409485,151.6,3.9
2021-04-08 19:15:47,50,0.72,5.33,1.40,334.53,0.07,48.689659,-122.409490,151.4,3.9
2021-04-08 19:15:49,52,0.76,5.46,1.40,354.88,0.06,48.689655,-122.409494,151.2,3.9
2021-04-08 19:15:51,54,0.81,5.82,1.40,571.90,0.04,48.689651,-122.409497,150.3,3.9
2021-04-08 19:15:53,56,0.86,5.52,1.40,699.65,0.03,48.689648,-122.409499,149.5,3.9
2021-04-08 19:15:55,58,0.91,5.47,1.40,714.65,0.03,48.689647,-122.409502,148.5,3.9
2021-04-08 19:15:57,60,0.95,5.16,1.40,918.64,0.03,48.689645,-122.409504,147.6,3.9
2021-04-08 19:15:59,62,1.00,4.93,1.40,999.00,0.02,48.689642,-122.409507,146.8,3.9
2021-04-08 19:16:01,64,1.04,5.02,1.40,999.00,0.02,48.689639,-122.409509,145.8,3.9
2021-04-08 19:16:03,66,1.09,5.29,1.40,999.00,0.01,48.689636,-122.409509,145.2,3.9
2021-04-08 19:16:05,68,1.14,5.55,1.40,999.00,0.01,48.689632,-122.409508,144.9,3.9
2021-04-08 19:16:07,70,1.19,5.37,1.40,999.00,0.01,48.689627,-122.409508,144.7,3.9
2021-04-08 19:16:09,72,1.23,5.07,1.40,999.00,0.01,48.689624,-122.409505,144.2,3.9
2021-04-08 19:16:11,74,1.28,5.00,1.40,999.00,0.01,48.689621,-122.409501,143.6,3.9
2021-04-08 19:16:13,76,1.32,5.93,1.40,999.00,0.02,48.689617,-122.409498,143.2,3.9
2021-04-08 19:16:15,78,1.37,5.07,1.40,999.00,0.01,48.689613,-122.409494,142.3,3.9
2021-04-08 19:16:17,80,1.42,5.01,1.40,999.00,0.01,48.689614,-122.409492,140.7,3.9
2021-04-08 19:16:19,82,1.47,5.34,1.40,999.00,0.01,48.689613,-122.409489,140.2,3.9
2021-04-08 19:16:21,84,1.51,5.61,1.40,999.00,0.01,48.689614,-122.409487,139.4,3.9
