Serial Number,W30401034
Sample ID,00127
Start Time,2022-01-13 18:55:42 UTC
Duration,0:05:24
Total Volume (l),6.03
Distance (m),21
Peak Pressure (psi),9.9
Avg Flow (l/min),1.1
Avg Rate (mL/m),297.7
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-01-13 18:55:42,0,0.00,-0.19,0.00,0.00,0.05,48.665332,-122.368834,160.5,3.1
2022-01-13 18:55:44,2,0.00,-0.14,0.00,0.00,0.06,48.665328,-122.368843,160.5,3.1
2022-01-13 18:55:46,4,0.00,-0.12,0.04,12.03,0.06,48.665325,-122.368853,160.5,3.1
2022-01-13 18:55:48,6,0.00,-0.07,0.01,2.88,0.06,48.665320,-122.368862,160.4,3.1
2022-01-13 18:55:50,8,0.00,0.04,0.00,0.00,0.07,48.665314,-122.368871,160.7,3.1
2022-01-13 18:55:52,10,0.00,0.11,0.00,0.00,0.06,48.665309,-122.368877,160.7,3.1
2022-01-13 18:55:54,12,0.00,0.98,0.00,0.00,0.06,48.665303,-122.368883,160.8,3.1
2022-01-13 18:55:56,14,0.00,2.86,0.01,2.84,0.06,48.665298,-122.368885,160.5,3.3
2022-01-13 18:55:58,16,0.00,2.50,0.00,0.00,0.05,48.665287,-122.368895,160.3,3.3
2022-01-13 18:56:00,18,0.00,4.00,0.07,22.05,0.05,48.665275,-122.368908,160.4,3.3
2022-01-13 18:56:02,20,0.03,3.47,0.56,173.97,0.06,48.665267,-122.368914,160.4,3.3
2022-01-13 18:56:04,22,0.06,4.56,0.82,245.58,0.06,48.665262,-122.368920,160.4,3.3
2022-01-13 18:56:06,24,0.11,6.48,1.25,341.25,0.07,48.665258,-122.368919,159.8,3.3
2022-01-13 18:56:08,26,0.16,4.80,1.50,345.07,0.07,48.665252,-122.368921,159.8,3.3
2022-01-13 18:56:10,28,0.21,2.14,1.46,344.91,0.07,48.665245,-122.368921,160.0,3.3
2022-01-13 18:56:12,30,0.25,4.06,1.28,277.78,0.08,48.665241,-122.368924,160.1,3.3
2022-01-13 18:56:14,32,0.30,4.24,1.32,277.08,0.08,48.665235,-122.368931,161.0,3.3
2022-01-13 18:56:16,34,0.34,4.49,1.30,265.04,0.08,48.665227,-122.368937,162.5,3.8
2022-01-13 18:56:18,36,0.38,3.86,1.29,245.85,0.09,48.665220,-122.368945,164.3,3.8
2022-01-13 18:56:20,38,0.43,4.55,1.30,223.94,0.10,48.665212,-122.368954,166.2,3.8
2022-01-13 18:56:22,40,0.47,4.04,1.29,205.64,0.10,48.665200,-122.368966,168.9,3.8
2022-01-13 18:56:24,42,0.51,4.18,1.21,194.85,0.11,48.665191,-122.368974,171.2,3.8
2022-01-13 18:56:26,44,0.55,4.06,1.26,203.19,0.09,48.665183,-122.368983,173.3,3.8
2022-01-13 18:56:28,46,0.59,4.36,1.26,228.51,0.09,48.665176,-122.368990,175.1,3.8
2022-01-13 18:56:30,48,0.64,4.12,1.34,229.53,0.10,48.665169,-122.368997,177.1,3.8
