Serial Number,W30401034
Sample ID,00159
Start Time,2022-04-11 19:15:12 UTC
Duration,0:05:15
Total Volume (l),6.01
Distance (m),7
Peak Pressure (psi),8.4
Avg Flow (l/min),1.1
Avg Rate (mL/m),789.4
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-04-11 19:15:12,0,0.00,-0.19,0.00,0.00,0.02,48.713979,-122.478278,39.2,3.5
2022-04-11 19:15:14,2,0.00,-0.20,0.00,0.00,0.02,48.713979,-122.478280,39.4,3.5
2022-04-11 19:15:16,4,0.00,-0.15,0.22,194.52,0.02,48.713979,-122.478281,39.4,3.5
2022-04-11 19:15:18,6,0.01,-0.09,0.19,164.08,0.02,48.713979,-122.478283,39.6,3.5
2022-04-11 19:15:20,8,0.01,0.06,0.09,81.08,0.02,48.713978,-122.478284,39.6,3.5
2022-04-11 19:15:22,10,0.01,0.12,0.05,43.29,0.02,48.713977,-122.478285,39.5,3.5
2022-04-11 19:15:24,12,0.01,0.77,0.05,41.98,0.02,48.713974,-122.478282,39.1,3.5
2022-04-11 19:15:26,14,0.01,2.70,0.03,23.58,0.02,48.713972,-122.478279,38.7,3.5
2022-04-11 19:15:28,16,0.01,2.94,0.02,15.84,0.02,48.713970,-122.478278,38.4,3.5
2022-04-11 19:15:30,18,0.01,5.45,0.01,8.03,0.02,48.713966,-122.478273,37.9,3.5
2022-04-11 19:15:32,20,0.04,7.95,0.55,435.47,0.02,48.713965,-122.478273,37.7,3.5
2022-04-11 19:15:34,22,0.09,8.36,1.33,978.66,0.02,48.713964,-122.478274,37.3,3.5
2022-04-11 19:15:36,24,0.15,2.64,1.56,999.00,0.02,48.713964,-122.478276,37.2,3.5
2022-04-11 19:15:38,26,0.19,5.39,1.28,885.20,0.02,48.713965,-122.478278,36.9,3.5
2022-04-11 19:15:40,28,0.23,3.99,1.35,965.67,0.02,48.713965,-122.478280,36.7,3.5
2022-04-11 19:15:42,30,0.28,4.94,1.28,987.65,0.02,48.713965,-122.478284,36.5,3.5
2022-04-11 19:15:44,32,0.32,4.60,1.30,991.61,0.02,48.713961,-122.478290,36.9,3.5
2022-04-11 19:15:46,34,0.36,4.79,1.29,999.00,0.02,48.713957,-122.478291,37.2,3.5
2022-04-11 19:15:48,36,0.41,4.76,1.30,999.00,0.02,48.713955,-122.478291,37.4,3.5
2022-04-11 19:15:50,38,0.45,5.00,1.29,966.29,0.02,48.713953,-122.478293,38.0,3.5
2022-04-11 19:15:52,40,0.49,5.03,1.30,918.08,0.02,48.713952,-122.478298,38.5,3.4
2022-04-11 19:15:54,42,0.54,5.12,1.30,868.40,0.04,48.713949,-122.478297,38.7,3.4
2022-04-11 19:15:56,44,0.58,4.87,1.30,549.92,0.04,48.713948,-122.478300,39.0,3.4
2022-04-11 19:15:58,46,0.62,4.86,1.30,560.59,0.04,48.713948,-122.478301,38.7,3.4
2022-04-11 19:16:00,48,0.67,4.70,1.31,549.96,0.04,48.713948,-122.478301,38.3,3.4
2022-04-11 19:16:02,50,0.71,4.99,1.29,540.20,0.04,48.713948,-122.478298,37.9,3.4
2022-04-11 19:16:04,52,0.75,5.01,1.31,543.12,0.04,48.713948,-122.478297,37.6,3.4
2022-04-11 19:16:06,54,0.80,4.87,1.29,534.16,0.04,48.713948,-122.478293,37.1,3.4
2022-04-11 19:16:08,56,0.84,4.96,1.30,511.61,0.04,48.713950,-122.478292,36.8,3.4
2022-04-11 19:16:10,58,0.88,5.28,1.30,546.45,0.04,48.713952,-122.478291,36.4,3.4
2022-04-11 19:16:12,60,0.93,5.24,1.30,550.61,0.04,48.713954,-122.478290,36.4,3.4
2022-04-11 19:16:14,62,0.97,4.91,1.30,599.35,0.03,48.713952,-122.478287,36.5,3.4
2022-04-11 19:16:16,64,1.01,5.09,1.30,853.02,0.02,48.713948,-122.478280,36.1,3.4
2022-04-11 19:16:18,66,1.06,4.98,1.30,899.03,0.02,48.713948,-122.478280,36.3,3.4
2022-04-11 19:16:20,68,1.10,5.21,1.30,937.95,0.02,48.713948,-122.478283,36.7,3.4
2022-04-11 19:16:22,70,1.14,5.09,1.30,910.36,0.02,48.713946,-122.478281,37.0,3.4
2022-04-11 19:16:24,72,1.19,5.02,1.28,960.96,0.02,48.713943,-122.478280,37.5,3.4
2022-04-11 19:16:26,74,1.23,4.95,1.31,999.00,0.02,48.713942,-122.478280,38.1,3.4
2022-04-11 19:16:28,76,1.28,4.79,1.31,999.00,0.02,48.713939,-122.478277,38.2,3.4
2022-04-11 19:16:30,78,1.32,4.76,1.30,999.00,0.02,48.713938,-122.478276,38.1,3.4
2022-04-11 19:16:32,80,1.36,4.66,1.30,999.00,0.02,48.713936,-122.478274,37.9,3.4
2022-04-11 19:16:34,82,1.40,4.62,1.31,999.00,0.02,48.713936,-122.478274,37.8,3.4
2022-04-11 19:16:36,84,1.45,4.54,1.31,999.00,0.02,48.713936,-122.478274,38.0,3.4
2022-04-11 19:16:38,86,1.49,4.78,1.30,999.00,0.02,48.713936,-122.478275,38.4,3.4
2022-04-11 19:16:40,88,1.54,4.58,1.32,999.00,0.02,48.713937,-122.478276,38.5,3.4
2022-04-11 19:16:42,90,1.58,4.69,1.29,999.00,0.02,48.713936,-122.478276,38.8,3.4
2022-04-11 19:16:44,92,1.62,4.71,1.30,999.00,0.02,48.713935,-122.478272,38.7,3.4
2022-04-11 19:16:46,94,1.67,4.67,1.30,999.00,0.02,48.713934,-122.478269,38.5,3.4
2022-04-11 19:16:48,96,1.71,4.95,1.30,999.00,0.02,48.713933,-122.478268,37.7,3.4
2022-04-11 19:16:50,98,1.75,4.76,1.30,999.00,0.02,48.713935,-122.478273,36.9,3.4
2022-04-11 19:16:52,100,1.79,4.83,1.30,999.00,0.02,48.713936,-122.478271,36.4,3.4
2022-04-11 19:16:54,102,1.84,5.02,1.29,955.56,0.02,48.713935,-122.478271,35.8,3.4
2022-04-11 19:16:56,104,1.89,3.86,1.34,999.00,0.02,48.713933,-122.478270,34.8,3.4
2022-04-11 19:16:58,106,1.92,4.90,1.28,999.00,0.02,48.713933,-122.478270,34.3,3.4
2022-04-11 19:17:00,108,1.97,4.52,1.31,999.00,0.02,48.713931,-122.478268,34.1,3.4
2022-04-11 19:17:02,110,2.01,4.77,1.30,999.00,0.02,48.713931,-122.478266,34.0,3.4
2022-04-11 19:17:04,112,2.06,4.74,1.28,999.00,0.02,48.713931,-122.478265,34.0,3.4
2022-04-11 19:17:06,114,2.10,5.13,1.31,999.00,0.02,48.713931,-122.478265,33.7,3.4
2022-04-11 19:17:08,116,2.14,4.71,1.30,999.00,0.02,48.713933,-122.478263,33.7,3.4
2022-04-11 19:17:10,118,2.18,4.93,1.29,999.00,0.02,48.713933,-122.478261,34.3,3.4
2022-04-11 19:17:12,120,2.23,4.88,1.30,999.00,0.02,48.713934,-122.478259,34.5,3.4
2022-04-11 19:17:14,122,2.27,4.91,1.30,999.00,0.02,48.713936,-122.478258,34.2,3.4
2022-04-11 19:17:16,124,2.31,4.90,1.30,999.00,0.02,48.713937,-122.478256,33.4,3.4
2022-04-11 19:17:18,126,2.36,4.75,1.30,980.39,0.02,48.713939,-122.478258,32.9,3.4
2022-04-11 19:17:20,128,2.40,5.08,1.29,953.44,0.02,48.713941,-122.478258,32.9,3.4
2022-04-11 19:17:22,130,2.44,4.82,1.28,860.22,0.03,48.713942,-122.478258,32.7,3.4
2022-04-11 19:17:24,132,2.49,5.23,1.29,797.77,0.03,48.713944,-122.478257,32.5,3.4
2022-04-11 19:17:26,134,2.53,4.96,1.31,807.15,0.03,48.713944,-122.478258,32.4,3.4
2022-04-11 19:17:28,136,2.57,4.87,1.30,783.60,0.03,48.713946,-122.478261,32.9,3.4
2022-04-11 19:17:30,138,2.62,5.07,1.29,751.75,0.03,48.713947,-122.478262,32.9,3.4
2022-04-11 19:17:32,140,2.66,4.93,1.30,833.33,0.03,48.713948,-122.478262,34.3,3.4
2022-04-11 19:17:34,142,2.70,5.08,1.30,858.09,0.03,48.713949,-122.478262,34.6,3.4
2022-04-11 19:17:37,145,2.75,4.64,1.31,847.90,0.02,48.713950,-122.478262,34.7,3.4
2022-04-11 19:17:39,147,2.79,5.13,1.29,890.27,0.02,48.713951,-122.478260,34.6,3.4
2022-04-11 19:17:41,149,2.83,5.03,1.30,899.03,0.02,48.713952,-122.478260,34.5,3.4
2022-04-11 19:17:43,151,2.88,5.06,1.30,873.66,0.02,48.713952,-122.478260,34.6,3.4
2022-04-11 19:17:45,153,2.92,4.65,1.31,953.42,0.02,48.713953,-122.478258,34.7,3.4
2022-04-11 19:17:47,155,2.96,5.21,1.29,922.75,0.02,48.713953,-122.478260,35.7,3.4
2022-04-11 19:17:49,157,3.01,5.19,1.30,921.99,0.02,48.713952,-122.478261,36.5,3.4
2022-04-11 19:17:51,159,3.05,5.24,1.30,958.70,0.02,48.713953,-122.478260,36.7,3.4
2022-04-11 19:17:53,161,3.09,5.14,1.30,908.46,0.03,48.713955,-122.478261,37.4,3.4
2022-04-11 19:17:55,163,3.14,5.06,1.30,851.34,0.03,48.713957,-122.478261,37.6,3.4
2022-04-11 19:17:57,165,3.18,5.05,1.30,861.50,0.02,48.713957,-122.478262,37.7,3.4
2022-04-11 19:17:59,167,3.22,4.99,1.30,886.16,0.02,48.713958,-122.478262,37.8,3.4
2022-04-11 19:18:01,169,3.27,5.38,1.30,871.90,0.02,48.713958,-122.478262,37.7,3.4
2022-04-11 19:18:03,171,3.31,5.12,1.31,999.00,0.02,48.713958,-122.478264,37.6,3.4
2022-04-11 19:18:05,173,3.35,5.15,1.29,879.35,0.03,48.713958,-122.478264,37.3,3.4
2022-04-11 19:18:07,175,3.40,5.39,1.30,839.79,0.03,48.713958,-122.478265,37.0,3.4
2022-04-11 19:18:09,177,3.44,5.10,1.30,841.42,0.03,48.713958,-122.478267,36.9,3.4
2022-04-11 19:18:11,179,3.48,5.22,1.30,853.02,0.03,48.713956,-122.478266,37.2,3.4
2022-04-11 19:18:13,181,3.53,5.13,1.30,884.35,0.02,48.713955,-122.478267,37.7,3.4
2022-04-11 19:18:15,183,3.57,5.48,1.30,843.06,0.03,48.713953,-122.478266,38.2,3.4
2022-04-11 19:18:17,185,3.61,5.19,1.30,839.79,0.03,48.713952,-122.478266,38.6,3.4
2022-04-11 19:18:19,187,3.66,5.37,1.30,814.54,0.03,48.713951,-122.478267,39.0,3.4
2022-04-11 19:18:21,189,3.70,5.54,1.30,838.17,0.03,48.713951,-122.478271,39.4,3.4
2022-04-11 19:18:23,191,3.74,5.36,1.30,758.90,0.03,48.713951,-122.478274,39.5,3.4
2022-04-11 19:18:25,193,3.79,5.50,1.30,831.73,0.03,48.713949,-122.478275,39.6,3.4
2022-04-11 19:18:27,195,3.83,5.37,1.30,886.16,0.02,48.713948,-122.478275,39.5,3.4
2022-04-11 19:18:29,197,3.87,5.39,1.30,882.55,0.02,48.713948,-122.478276,39.4,3.4
2022-04-11 19:18:31,199,3.92,5.55,1.30,861.50,0.03,48.713947,-122.478276,39.4,3.4
