Serial Number,W30401034
Sample ID,00084
Start Time,2021-10-12 16:10:02 UTC
Duration,0:05:14
Total Volume (l),6.06
Distance (m),9
Peak Pressure (psi),6.8
Avg Flow (l/min),1.1
Avg Rate (mL/m),707.1
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-10-12 16:10:02,0,0.00,-0.36,0.00,0.00,0.02,48.182802,-122.130589,41.2,2.6
2021-10-12 16:10:04,2,0.00,-0.36,0.00,0.00,0.02,48.182803,-122.130588,40.7,2.6
2021-10-12 16:10:06,4,0.01,-0.09,0.38,293.89,0.02,48.182803,-122.130589,40.6,2.6
2021-10-12 16:10:08,6,0.04,-0.06,0.66,501.14,0.02,48.182805,-122.130590,40.8,2.6
2021-10-12 16:10:10,8,0.07,0.02,0.77,658.12,0.02,48.182806,-122.130591,40.6,2.6
2021-10-12 16:10:12,10,0.08,0.04,0.41,334.15,0.02,48.182808,-122.130594,40.6,2.6
2021-10-12 16:10:14,12,0.08,0.61,0.24,158.42,0.03,48.182809,-122.130595,40.5,2.6
2021-10-12 16:10:16,14,0.08,2.77,0.10,63.01,0.03,48.182810,-122.130595,40.4,2.6
2021-10-12 16:10:18,16,0.08,3.19,0.04,18.14,0.04,48.182809,-122.130596,40.4,2.6
2021-10-12 16:10:20,18,0.08,4.43,0.01,4.61,0.04,48.182809,-122.130596,39.6,2.6
2021-10-12 16:10:22,20,0.11,5.07,0.55,242.18,0.04,48.182810,-122.130595,39.0,2.6
2021-10-12 16:10:24,22,0.15,5.84,1.04,454.35,0.04,48.182810,-122.130594,38.4,2.6
2021-10-12 16:10:26,24,0.20,5.53,1.35,542.82,0.04,48.182810,-122.130593,37.9,2.6
2021-10-12 16:10:28,26,0.24,5.61,1.27,493.40,0.04,48.182810,-122.130591,37.6,2.6
2021-10-12 16:10:30,28,0.29,5.50,1.38,496.76,0.06,48.182807,-122.130592,37.3,2.6
2021-10-12 16:10:32,30,0.34,4.80,1.37,392.33,0.06,48.182802,-122.130589,36.8,2.6
2021-10-12 16:10:34,32,0.38,5.43,1.28,376.25,0.06,48.182800,-122.130588,36.4,2.6
2021-10-12 16:10:36,34,0.42,5.70,1.30,386.90,0.05,48.182799,-122.130588,36.1,2.6
2021-10-12 16:10:38,36,0.47,4.26,1.36,381.92,0.07,48.182794,-122.130588,36.2,2.6
2021-10-12 16:10:40,38,0.51,4.98,1.28,306.07,0.07,48.182796,-122.130583,39.3,2.6
2021-10-12 16:10:42,40,0.55,5.19,1.31,303.66,0.07,48.182796,-122.130583,40.5,2.6
2021-10-12 16:10:44,42,0.59,4.54,1.32,306.62,0.07,48.182796,-122.130585,41.1,2.6
2021-10-12 16:10:46,44,0.64,4.95,1.29,291.92,0.07,48.182795,-122.130585,41.2,2.6
2021-10-12 16:10:48,46,0.68,4.89,1.30,294.18,0.07,48.182795,-122.130588,41.1,2.6
2021-10-12 16:10:50,48,0.73,4.73,1.31,296.85,0.06,48.182797,-122.130589,41.1,2.6
2021-10-12 16:10:52,50,0.77,4.73,1.30,350.31,0.06,48.182797,-122.130589,40.8,2.6
2021-10-12 16:10:54,52,0.81,4.92,1.29,353.04,0.06,48.182795,-122.130583,40.1,2.6
2021-10-12 16:10:56,54,0.86,5.12,1.29,355.08,0.06,48.182794,-122.130577,39.4,2.6
2021-10-12 16:10:58,56,0.90,4.81,1.31,490.64,0.04,48.182793,-122.130573,38.9,2.6
2021-10-12 16:11:00,58,0.94,4.97,1.31,610.72,0.03,48.182794,-122.130571,38.4,2.6
2021-10-12 16:11:02,60,0.99,4.73,1.31,681.23,0.04,48.182798,-122.130567,37.8,2.6
2021-10-12 16:11:04,62,1.03,4.72,1.30,565.71,0.04,48.182798,-122.130555,37.1,2.6
2021-10-12 16:11:06,64,1.07,4.81,1.30,512.21,0.04,48.182797,-122.130548,36.4,2.6
2021-10-12 16:11:08,66,1.12,4.99,1.29,540.20,0.04,48.182797,-122.130539,35.7,2.6
2021-10-12 16:11:10,68,1.16,4.06,1.32,637.68,0.04,48.182796,-122.130532,35.0,2.6
2021-10-12 16:11:12,70,1.20,5.32,1.28,573.48,0.04,48.182797,-122.130530,34.4,2.6
2021-10-12 16:11:14,72,1.24,5.63,1.29,589.85,0.04,48.182798,-122.130526,33.8,2.6
2021-10-12 16:11:16,74,1.29,3.46,1.34,609.37,0.04,48.182800,-122.130522,32.9,2.6
2021-10-12 16:11:18,76,1.33,3.43,1.19,538.95,0.04,48.182802,-122.130520,32.2,2.6
2021-10-12 16:11:20,78,1.36,4.04,1.02,446.78,0.04,48.182804,-122.130518,31.7,2.6
2021-10-12 16:11:22,80,1.39,3.85,0.90,380.23,0.03,48.182806,-122.130515,31.1,2.6
2021-10-12 16:11:24,82,1.41,4.11,0.76,398.32,0.03,48.182807,-122.130512,30.5,2.6
2021-10-12 16:11:26,84,1.43,4.42,0.68,507.08,0.02,48.182807,-122.130506,29.9,2.6
2021-10-12 16:11:28,86,1.46,5.10,0.65,474.11,0.02,48.182808,-122.130503,29.7,2.6
2021-10-12 16:11:30,88,1.49,5.08,0.83,594.98,0.02,48.182809,-122.130497,29.7,2.6
2021-10-12 16:11:32,90,1.52,5.25,0.99,744.92,0.02,48.182810,-122.130491,29.5,2.6
2021-10-12 16:11:34,92,1.56,5.16,1.11,858.47,0.02,48.182811,-122.130487,29.5,2.6
2021-10-12 16:11:36,94,1.60,5.35,1.18,999.00,0.02,48.182811,-122.130483,29.6,2.6
2021-10-12 16:11:38,96,1.64,4.93,1.19,999.00,0.02,48.182811,-122.130481,29.9,2.6
2021-10-12 16:11:40,98,1.68,5.60,1.12,969.70,0.02,48.182812,-122.130480,30.4,2.6
2021-10-12 16:11:42,100,1.72,6.82,1.28,999.00,0.02,48.182812,-122.130480,30.7,2.6
2021-10-12 16:11:44,102,1.77,6.59,1.36,999.00,0.02,48.182812,-122.130481,31.0,2.6
2021-10-12 16:11:46,104,1.82,5.63,1.45,999.00,0.02,48.182811,-122.130483,31.5,2.6
2021-10-12 16:11:48,106,1.86,4.19,1.40,999.00,0.02,48.182811,-122.130486,31.9,2.6
2021-10-12 16:11:50,108,1.90,5.38,1.29,953.44,0.02,48.182811,-122.130488,32.1,2.6
2021-10-12 16:11:52,110,1.95,5.53,1.31,951.34,0.02,48.182810,-122.130490,32.2,2.6
2021-10-12 16:11:54,112,1.99,3.96,1.33,999.00,0.02,48.182810,-122.130491,32.2,2.6
2021-10-12 16:11:56,114,2.03,5.35,1.27,955.61,0.02,48.182809,-122.130492,32.2,2.6
2021-10-12 16:11:58,116,2.08,5.17,1.34,999.00,0.02,48.182809,-122.130494,32.2,2.6
2021-10-12 16:12:00,118,2.12,4.17,1.31,983.48,0.02,48.182808,-122.130496,32.2,2.6
2021-10-12 16:12:02,120,2.16,5.93,1.22,963.67,0.02,48.182807,-122.130498,32.3,2.6
2021-10-12 16:12:04,122,2.21,5.13,1.34,999.00,0.02,48.182806,-122.130500,32.3,2.6
2021-10-12 16:12:06,124,2.25,3.94,1.33,999.00,0.02,48.182806,-122.130501,32.3,2.6
2021-10-12 16:12:08,126,2.30,5.38,1.27,999.00,0.02,48.182805,-122.130502,32.4,2.6
2021-10-12 16:12:10,128,2.34,5.83,1.27,999.00,0.02,48.182805,-122.130502,32.5,2.6
2021-10-12 16:12:12,130,2.39,4.33,1.36,999.00,0.02,48.182805,-122.130503,32.7,2.6
2021-10-12 16:12:14,132,2.43,4.95,1.27,999.00,0.02,48.182805,-122.130506,33.0,2.6
2021-10-12 16:12:16,134,2.47,5.53,1.28,999.00,0.02,48.182805,-122.130509,33.5,2.6
2021-10-12 16:12:18,136,2.51,4.44,1.34,999.00,0.02,48.182806,-122.130512,34.1,2.6
2021-10-12 16:12:20,138,2.56,4.98,1.28,999.00,0.02,48.182806,-122.130515,34.7,2.6
2021-10-12 16:12:22,140,2.60,4.97,1.30,971.60,0.02,48.182806,-122.130520,35.7,2.6
2021-10-12 16:12:24,142,2.64,4.79,1.32,944.21,0.02,48.182808,-122.130525,36.6,2.6
2021-10-12 16:12:26,144,2.69,4.84,1.31,898.49,0.03,48.182809,-122.130531,37.6,2.6
2021-10-12 16:12:28,146,2.73,4.63,1.31,828.59,0.03,48.182809,-122.130534,38.3,2.6
2021-10-12 16:12:30,148,2.77,4.93,1.28,748.54,0.03,48.182809,-122.130536,38.7,2.6
2021-10-12 16:12:32,150,2.81,6.06,1.25,745.38,0.03,48.182808,-122.130537,39.1,2.6
2021-10-12 16:12:34,152,2.86,4.26,1.34,834.89,0.03,48.182808,-122.130540,39.6,2.6
2021-10-12 16:12:36,154,2.90,4.56,1.30,802.47,0.03,48.182808,-122.130544,40.2,2.6
2021-10-12 16:12:38,156,2.95,5.13,1.28,808.08,0.03,48.182809,-122.130546,40.5,2.6
2021-10-12 16:12:40,158,2.99,5.02,1.30,939.99,0.02,48.182810,-122.130548,40.8,2.6
2021-10-12 16:12:42,160,3.03,4.77,1.30,993.88,0.02,48.182811,-122.130550,41.0,2.6
2021-10-12 16:12:44,162,3.08,5.24,1.28,999.00,0.02,48.182811,-122.130552,41.1,2.6
2021-10-12 16:12:46,164,3.12,5.62,1.30,999.00,0.02,48.182812,-122.130552,41.1,2.6
2021-10-12 16:12:48,166,3.16,4.18,1.34,999.00,0.02,48.182813,-122.130552,41.1,2.6
2021-10-12 16:12:50,168,3.21,5.43,1.26,999.00,0.02,48.182813,-122.130552,41.1,2.6
2021-10-12 16:12:52,170,3.25,5.76,1.24,999.00,0.02,48.182814,-122.130552,41.2,2.6
2021-10-12 16:12:54,172,3.29,4.87,1.35,999.00,0.02,48.182815,-122.130554,41.4,2.6
2021-10-12 16:12:56,174,3.34,4.71,1.31,999.00,0.02,48.182814,-122.130555,41.4,2.6
2021-10-12 16:12:58,176,3.38,5.19,1.28,999.00,0.02,48.182813,-122.130555,41.4,2.6
2021-10-12 16:13:00,178,3.42,5.54,1.29,999.00,0.02,48.182811,-122.130556,41.5,2.6
2021-10-12 16:13:02,180,3.47,4.94,1.32,999.00,0.02,48.182811,-122.130556,41.3,2.6
2021-10-12 16:13:04,182,3.51,4.81,1.30,999.00,0.02,48.182810,-122.130557,41.1,2.6
2021-10-12 16:13:06,184,3.55,5.75,1.24,999.00,0.02,48.182811,-122.130558,41.0,2.6
2021-10-12 16:13:08,186,3.60,4.74,1.35,999.00,0.02,48.182811,-122.130558,40.9,2.6
2021-10-12 16:13:10,188,3.64,5.00,1.29,999.00,0.02,48.182812,-122.130558,40.7,2.6
2021-10-12 16:13:12,190,3.69,5.52,1.30,999.00,0.02,48.182814,-122.130557,40.3,2.6
2021-10-12 16:13:14,192,3.73,4.28,1.28,999.00,0.02,48.182817,-122.130555,39.9,2.6
2021-10-12 16:13:16,194,3.77,5.49,1.27,889.36,0.02,48.182818,-122.130554,39.5,2.6
2021-10-12 16:13:18,196,3.81,5.26,1.31,925.14,0.02,48.182820,-122.130553,39.1,2.6
2021-10-12 16:13:20,198,3.86,4.65,1.33,904.76,0.02,48.182820,-122.130553,38.7,2.6
2021-10-12 16:13:22,200,3.90,4.97,1.28,860.22,0.03,48.182820,-122.130554,38.3,2.6
2021-10-12 16:13:24,202,3.94,5.08,1.30,864.94,0.03,48.182819,-122.130554,38.0,2.6
2021-10-12 16:13:26,204,3.98,5.70,1.27,940.74,0.03,48.182819,-122.130555,37.7,2.6
2021-10-12 16:13:28,206,4.03,4.75,1.35,868.73,0.03,48.182819,-122.130555,37.4,2.6
2021-10-12 16:13:30,208,4.07,5.24,1.26,826.77,0.03,48.182817,-122.130555,37.1,2.6
2021-10-12 16:13:32,210,4.12,5.28,1.31,839.74,0.03,48.182816,-122.130556,36.9,2.6
2021-10-12 16:13:34,212,4.16,4.62,1.33,828.66,0.02,48.182815,-122.130556,36.7,2.6
2021-10-12 16:13:36,214,4.20,5.11,1.27,841.62,0.03,48.182816,-122.130556,36.7,2.6
2021-10-12 16:13:38,216,4.25,5.19,1.32,859.38,0.03,48.182815,-122.130557,36.6,2.6
2021-10-12 16:13:40,218,4.29,4.48,1.32,856.03,0.03,48.182816,-122.130557,36.5,2.6
2021-10-12 16:13:42,220,4.33,5.32,1.24,793.35,0.02,48.182816,-122.130556,36.4,2.6
2021-10-12 16:13:44,222,4.38,5.47,1.34,879.27,0.02,48.182815,-122.130555,36.3,2.6
2021-10-12 16:13:46,224,4.42,4.05,1.30,878.97,0.03,48.182814,-122.130555,36.1,2.6
2021-10-12 16:13:48,226,4.46,5.61,1.26,857.14,0.02,48.182814,-122.130554,35.9,2.6
2021-10-12 16:13:50,228,4.50,5.39,1.29,786.11,0.03,48.182813,-122.130553,35.8,2.6
2021-10-12 16:13:52,230,4.55,5.21,1.30,731.98,0.03,48.182813,-122.130552,35.7,2.6
2021-10-12 16:13:54,232,4.59,4.83,1.33,768.34,0.03,48.182813,-122.130552,35.6,2.6
