Serial Number,W30401034
Sample ID,00155
Start Time,2022-03-12 02:44:29 UTC
Duration,0:03:19
Total Volume (l),4.29
Distance (m),10
Peak Pressure (psi),3.1
Avg Flow (l/min),1.2
Avg Rate (mL/m),520.3
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-03-12 02:44:29,0,0.00,-0.91,0.00,999.00,0.00,0.000000,0.000000,0.0,250.0
2022-03-12 02:44:31,2,0.00,-0.90,0.00,999.00,0.00,0.000000,0.000000,0.0,250.0
2022-03-12 02:44:33,4,0.00,-0.11,0.00,999.00,0.00,0.000000,0.000000,0.0,250.0
2022-03-12 02:44:30,1,0.01,0.56,0.31,999.00,0.07,47.691546,-122.362412,75.9,250.0
2022-03-12 02:44:32,3,0.04,1.29,0.63,244.19,0.05,47.691564,-122.362423,74.1,250.0
2022-03-12 02:44:34,5,0.08,2.05,0.97,292.61,0.05,47.691570,-122.362423,73.1,250.0
2022-03-12 02:44:36,7,0.12,2.31,1.30,391.57,0.05,47.691569,-122.362417,72.9,6.0
2022-03-12 02:44:38,9,0.17,0.68,1.29,411.48,0.05,47.691574,-122.362420,71.9,6.0
2022-03-12 02:44:40,11,0.21,1.91,1.31,400.61,0.06,47.691576,-122.362422,71.4,6.0
2022-03-12 02:44:42,13,0.25,1.57,1.30,366.71,0.06,47.691569,-122.362415,72.1,6.0
2022-03-12 02:44:44,15,0.30,1.13,1.30,393.94,0.05,47.691563,-122.362408,72.9,6.0
2022-03-12 02:44:46,17,0.34,1.14,1.30,428.51,0.06,47.691557,-122.362399,73.7,5.3
2022-03-12 02:44:48,19,0.38,2.30,1.30,364.49,0.06,47.691550,-122.362391,74.7,5.3
2022-03-12 02:44:50,21,0.43,1.40,1.30,359.02,0.07,47.691545,-122.362381,75.3,5.3
2022-03-12 02:44:52,23,0.47,2.33,1.30,307.33,0.07,47.691535,-122.362368,76.7,5.3
2022-03-12 02:44:54,25,0.51,1.41,1.30,305.81,0.07,47.691531,-122.362362,77.5,5.3
2022-03-12 02:44:56,27,0.56,1.53,1.30,297.01,0.08,47.691519,-122.362344,79.5,5.3
2022-03-12 02:44:58,29,0.60,0.94,1.30,263.75,0.08,47.691512,-122.362333,80.7,5.3
2022-03-12 02:45:00,31,0.64,1.58,1.30,266.83,0.08,47.691505,-122.362323,81.7,5.3
2022-03-12 02:45:02,33,0.69,2.50,1.30,288.70,0.08,47.691500,-122.362317,82.5,5.3
2022-03-12 02:45:04,35,0.73,2.40,1.31,271.05,0.09,47.691497,-122.362312,82.8,5.3
2022-03-12 02:45:06,37,0.77,0.97,1.30,248.04,0.08,47.691497,-122.362312,83.2,5.3
2022-03-12 02:45:08,39,0.82,2.57,1.30,268.65,0.09,47.691497,-122.362315,83.0,5.3
2022-03-12 02:45:10,41,0.86,1.50,1.30,262.15,0.08,47.691498,-122.362313,83.8,5.3
2022-03-12 02:45:12,43,0.90,2.49,1.30,275.48,0.08,47.691499,-122.362313,84.3,5.3
2022-03-12 02:45:14,45,0.95,2.40,1.30,280.47,0.08,47.691501,-122.362314,84.8,5.3
2022-03-12 02:45:16,47,0.99,1.05,1.30,265.69,0.07,47.691503,-122.362316,85.1,5.9
2022-03-12 02:45:18,49,1.03,2.17,1.30,297.21,0.07,47.691504,-122.362317,85.3,5.9
2022-03-12 02:45:20,51,1.08,2.18,1.31,299.50,0.07,47.691503,-122.362316,85.1,5.9
2022-03-12 02:45:22,53,1.12,2.55,1.30,290.63,0.07,47.691501,-122.362313,84.7,5.9
2022-03-12 02:45:24,55,1.16,1.06,1.30,313.33,0.06,47.691501,-122.362312,84.4,5.9
2022-03-12 02:45:26,57,1.21,1.73,1.31,342.75,0.07,47.691501,-122.362311,84.0,5.9
2022-03-12 02:45:28,59,1.25,0.95,1.29,327.99,0.07,47.691499,-122.362308,83.7,5.9
2022-03-12 02:45:30,61,1.29,3.12,1.29,324.28,0.06,47.691499,-122.362306,83.3,5.9
2022-03-12 02:45:32,63,1.34,2.23,1.30,369.74,0.06,47.691502,-122.362307,82.7,5.9
2022-03-12 02:45:34,65,1.38,2.09,1.30,398.28,0.05,47.691504,-122.362307,82.1,5.9
2022-03-12 02:45:36,67,1.42,1.85,1.30,496.94,0.05,47.691506,-122.362307,81.5,3.6
2022-03-12 02:45:38,69,1.47,1.05,1.30,490.20,0.04,47.691508,-122.362306,81.1,3.6
2022-03-12 02:45:40,71,1.51,1.66,1.29,503.51,0.04,47.691508,-122.362305,80.8,3.6
2022-03-12 02:45:42,73,1.55,1.52,1.31,524.84,0.04,47.691509,-122.362303,80.6,3.6
2022-03-12 02:45:44,75,1.60,1.95,1.30,531.05,0.04,47.691510,-122.362301,80.4,3.6
2022-03-12 02:45:46,77,1.64,2.04,1.31,551.35,0.03,47.691509,-122.362300,80.1,3.6
2022-03-12 02:45:48,79,1.68,1.90,1.30,658.56,0.02,47.691508,-122.362299,80.1,3.6
2022-03-12 02:45:50,81,1.73,1.56,1.30,884.35,0.02,47.691507,-122.362297,80.1,3.6
2022-03-12 02:45:52,83,1.77,1.59,1.31,915.44,0.02,47.691507,-122.362297,80.2,3.6
2022-03-12 02:45:54,85,1.81,1.64,1.30,859.79,0.03,47.691506,-122.362297,80.3,3.6
2022-03-12 02:45:56,87,1.86,1.59,1.31,775.61,0.03,47.691506,-122.362296,80.4,3.8
2022-03-12 02:45:58,89,1.90,1.92,1.30,773.81,0.03,47.691507,-122.362296,80.8,3.8
2022-03-12 02:46:00,91,1.95,1.27,1.31,792.50,0.03,47.691507,-122.362298,81.0,3.8
2022-03-12 02:46:02,93,1.99,1.85,1.30,772.43,0.03,47.691506,-122.362299,80.9,3.8
2022-03-12 02:46:04,95,2.03,1.84,1.29,770.61,0.03,47.691506,-122.362301,80.8,3.8
2022-03-12 02:46:06,97,2.08,1.79,1.30,723.43,0.03,47.691508,-122.362303,80.7,4.9
2022-03-12 02:46:08,99,2.12,2.01,1.30,632.60,0.03,47.691507,-122.362305,80.5,4.9
2022-03-12 02:46:10,101,2.16,1.93,1.30,592.80,0.04,47.691507,-122.362305,80.2,4.9
2022-03-12 02:46:12,103,2.20,2.24,1.30,555.56,0.04,47.691506,-122.362307,79.9,4.9
2022-03-12 02:46:14,105,2.25,1.92,1.30,539.64,0.04,47.691506,-122.362309,79.8,4.9
2022-03-12 02:46:16,107,2.29,2.01,1.30,570.93,0.04,47.691504,-122.362312,79.8,4.2
2022-03-12 02:46:18,109,2.34,2.23,1.30,489.64,0.04,47.691503,-122.362315,79.9,4.2
2022-03-12 02:46:20,111,2.38,1.96,1.31,496.78,0.05,47.691503,-122.362319,79.9,4.2
2022-03-12 02:46:22,113,2.42,2.35,1.29,446.52,0.05,47.691504,-122.362322,79.8,4.2
2022-03-12 02:46:24,115,2.47,2.18,1.30,424.01,0.05,47.691505,-122.362325,79.5,4.2
2022-03-12 02:46:26,117,2.51,2.11,1.30,421.53,0.06,47.691509,-122.362329,79.0,3.8
2022-03-12 02:46:28,119,2.55,2.16,1.30,386.22,0.06,47.691510,-122.362335,78.8,3.8
2022-03-12 02:46:30,121,2.60,1.96,1.30,358.72,0.06,47.691513,-122.362341,78.5,3.8
2022-03-12 02:46:32,123,2.64,2.12,1.30,352.88,0.06,47.691515,-122.362346,78.1,3.8
2022-03-12 02:46:34,125,2.68,2.26,1.30,345.29,0.06,47.691517,-122.362352,77.6,3.8
2022-03-12 02:46:36,127,2.73,1.91,1.30,346.39,0.06,47.691520,-122.362357,77.0,3.8
2022-03-12 02:46:38,129,2.77,1.84,1.30,392.16,0.05,47.691520,-122.362361,77.0,3.8
2022-03-12 02:46:40,131,2.81,2.13,1.30,403.48,0.05,47.691521,-122.362364,76.9,3.8
2022-03-12 02:46:42,133,2.85,2.16,1.30,435.51,0.05,47.691521,-122.362366,76.9,3.8
2022-03-12 02:46:44,135,2.90,1.91,1.30,458.55,0.05,47.691520,-122.362366,77.0,3.8
2022-03-12 02:46:46,137,2.94,2.29,1.30,476.19,0.04,47.691519,-122.362365,77.0,3.8
2022-03-12 02:46:48,139,2.99,2.26,1.30,567.93,0.03,47.691519,-122.362365,77.0,3.8
2022-03-12 02:46:50,141,3.03,2.23,1.30,648.70,0.03,47.691519,-122.362365,77.1,3.8
2022-03-12 02:46:52,143,3.07,1.99,1.31,682.29,0.03,47.691519,-122.362365,77.5,3.8
2022-03-12 02:46:54,145,3.12,2.10,1.30,735.71,0.03,47.691519,-122.362364,77.7,3.8
2022-03-12 02:46:56,147,3.16,1.79,1.29,743.94,0.03,47.691520,-122.362362,77.8,3.8
2022-03-12 02:46:58,149,3.20,1.93,1.30,764.26,0.03,47.691521,-122.362360,78.0,3.8
2022-03-12 02:47:00,151,3.25,2.19,1.30,710.38,0.03,47.691523,-122.362359,78.2,3.8
2022-03-12 02:47:02,153,3.29,2.15,1.30,704.61,0.03,47.691523,-122.362358,78.4,3.8
2022-03-12 02:47:04,155,3.33,2.18,1.30,713.89,0.03,47.691523,-122.362359,78.6,3.8
2022-03-12 02:47:06,157,3.38,1.99,1.30,753.62,0.03,47.691523,-122.362360,78.8,3.8
2022-03-12 02:47:08,159,3.42,2.22,1.30,727.07,0.03,47.691523,-122.362361,79.1,3.8
2022-03-12 02:47:10,161,3.46,2.16,1.30,731.98,0.03,47.691523,-122.362364,79.5,3.8
2022-03-12 02:47:12,163,3.51,2.13,1.30,743.28,0.03,47.691522,-122.362366,79.7,3.8
2022-03-12 02:47:14,165,3.55,1.78,1.30,785.02,0.03,47.691523,-122.362367,79.8,3.8
2022-03-12 02:47:16,167,3.59,1.88,1.30,779.38,0.03,47.691524,-122.362365,79.9,3.8
2022-03-12 02:47:18,169,3.64,2.04,1.30,703.46,0.03,47.691524,-122.362363,80.2,3.8
2022-03-12 02:47:20,171,3.68,2.41,1.30,696.68,0.03,47.691524,-122.362362,80.5,3.8
2022-03-12 02:47:22,173,3.72,2.28,1.30,743.28,0.03,47.691523,-122.362361,80.7,3.8
2022-03-12 02:47:24,175,3.77,2.03,1.30,688.92,0.03,47.691523,-122.362360,80.9,3.8
2022-03-12 02:47:26,177,3.81,2.08,1.30,541.67,0.04,47.691520,-122.362363,80.8,3.8
2022-03-12 02:47:28,179,3.85,2.29,1.30,591.99,0.04,47.691516,-122.362361,80.7,3.8
2022-03-12 02:47:30,181,3.90,2.06,1.30,575.48,0.04,47.691516,-122.362359,79.7,3.8
2022-03-12 02:47:32,183,3.94,2.15,1.30,534.32,0.04,47.691516,-122.362356,79.0,3.8
2022-03-12 02:47:34,185,3.98,1.97,1.30,472.56,0.05,47.691518,-122.362351,78.4,3.8
2022-03-12 02:47:36,187,4.03,2.18,1.30,403.85,0.06,47.691518,-122.362347,78.2,3.7
2022-03-12 02:47:38,189,4.07,1.79,1.30,406.50,0.05,47.691517,-122.362344,78.0,3.7
2022-03-12 02:47:40,191,4.11,2.13,1.30,415.87,0.05,47.691516,-122.362343,78.0,3.7
2022-03-12 02:47:42,193,4.16,2.16,1.30,395.74,0.05,47.691515,-122.362339,77.9,3.7
2022-03-12 02:47:44,195,4.20,2.23,1.30,408.04,0.05,47.691514,-122.362335,77.9,3.7
2022-03-12 02:47:46,197,4.24,2.03,1.30,435.95,0.05,47.691514,-122.362316,78.7,3.8
2022-03-12 02:47:48,199,4.29,1.97,1.30,423.18,0.05,47.691514,-122.362311,78.8,3.8
