Serial Number,W30401034
Sample ID,00094
Start Time,2021-10-12 21:40:38 UTC
Duration,0:05:06
Total Volume (l),6.06
Distance (m),16
Peak Pressure (psi),6.3
Avg Flow (l/min),1.2
Avg Rate (mL/m),405.4
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-10-12 21:40:38,0,0.00,-0.15,0.16,39.04,0.07,48.800107,-122.405168,80.2,3.6
2021-10-12 21:40:40,2,0.00,-0.05,0.05,13.28,0.06,48.800107,-122.405166,79.0,3.6
2021-10-12 21:40:42,4,0.00,-0.05,0.01,3.06,0.05,48.800105,-122.405159,78.0,3.6
2021-10-12 21:40:44,6,0.00,0.13,0.00,0.00,0.05,48.800105,-122.405160,77.6,3.6
2021-10-12 21:40:46,8,0.00,0.23,0.00,0.00,0.05,48.800107,-122.405163,77.5,3.6
2021-10-12 21:40:48,10,0.00,0.70,0.00,0.00,0.05,48.800107,-122.405167,77.6,3.6
2021-10-12 21:40:50,12,0.00,2.56,0.00,0.00,0.05,48.800109,-122.405173,77.6,3.6
2021-10-12 21:40:52,14,0.00,2.65,0.00,0.00,0.04,48.800111,-122.405179,77.7,3.6
2021-10-12 21:40:54,16,0.00,4.18,0.05,19.56,0.04,48.800111,-122.405183,77.9,3.6
2021-10-12 21:40:56,18,0.04,5.35,0.71,275.84,0.04,48.800112,-122.405189,77.7,3.6
2021-10-12 21:40:58,20,0.09,5.89,1.30,545.07,0.04,48.800115,-122.405197,77.1,3.6
2021-10-12 21:41:00,22,0.14,4.52,1.48,536.82,0.05,48.800118,-122.405203,76.3,3.6
2021-10-12 21:41:02,24,0.19,3.14,1.44,517.80,0.05,48.800120,-122.405210,75.6,3.6
2021-10-12 21:41:04,26,0.23,3.93,1.32,489.43,0.04,48.800123,-122.405218,74.6,3.6
2021-10-12 21:41:06,28,0.27,2.73,1.32,477.22,0.05,48.800126,-122.405225,73.3,3.6
2021-10-12 21:41:08,30,0.32,4.03,1.30,467.96,0.05,48.800128,-122.405234,72.1,3.6
2021-10-12 21:41:10,32,0.36,3.07,1.30,455.66,0.05,48.800129,-122.405239,71.4,3.6
2021-10-12 21:41:12,34,0.40,3.83,1.28,431.41,0.05,48.800130,-122.405242,70.8,3.6
2021-10-12 21:41:14,36,0.44,4.50,1.29,415.46,0.05,48.800132,-122.405246,70.0,3.6
2021-10-12 21:41:16,38,0.49,3.30,1.29,391.26,0.05,48.800134,-122.405248,69.9,3.6
2021-10-12 21:41:18,40,0.53,2.92,1.30,409.19,0.05,48.800136,-122.405246,70.5,3.6
2021-10-12 21:41:20,42,0.58,3.78,1.30,439.04,0.05,48.800135,-122.405238,72.0,3.6
2021-10-12 21:41:22,44,0.62,3.70,1.30,432.04,0.05,48.800136,-122.405232,72.8,3.6
2021-10-12 21:41:24,46,0.66,3.39,1.30,439.49,0.05,48.800134,-122.405226,73.9,3.6
2021-10-12 21:41:26,48,0.70,3.82,1.23,443.72,0.05,48.800131,-122.405220,75.4,3.6
2021-10-12 21:41:28,50,0.75,0.89,1.42,551.67,0.04,48.800129,-122.405220,76.7,3.6
2021-10-12 21:41:30,52,0.79,4.18,1.25,472.41,0.04,48.800125,-122.405215,78.2,3.6
2021-10-12 21:41:32,54,0.84,3.01,1.31,522.33,0.04,48.800122,-122.405213,79.6,3.6
2021-10-12 21:41:34,56,0.88,4.67,1.31,582.22,0.04,48.800122,-122.405209,82.0,3.6
2021-10-12 21:41:36,58,0.92,3.48,1.30,601.85,0.04,48.800122,-122.405204,84.6,3.6
2021-10-12 21:41:38,60,0.96,6.32,1.17,549.30,0.04,48.800119,-122.405197,87.2,3.6
2021-10-12 21:41:40,62,1.01,2.70,1.37,665.69,0.03,48.800115,-122.405194,90.2,3.6
2021-10-12 21:41:42,64,1.05,4.59,1.26,430.77,0.05,48.800112,-122.405191,92.5,3.6
2021-10-12 21:41:44,66,1.09,3.78,1.50,487.33,0.05,48.800109,-122.405188,94.5,3.6
2021-10-12 21:41:46,68,1.08,1.97,1.25,391.60,0.05,48.800109,-122.405188,95.2,3.6
2021-10-12 21:41:48,70,1.11,4.67,1.28,361.28,0.06,48.800106,-122.405183,96.1,3.6
2021-10-12 21:41:50,72,1.16,5.09,1.30,374.53,0.06,48.800096,-122.405177,97.5,3.6
2021-10-12 21:41:52,74,1.20,5.34,1.30,284.71,0.08,48.800090,-122.405174,97.5,3.6
2021-10-12 21:41:54,76,1.25,3.82,1.31,281.54,0.08,48.800088,-122.405172,97.0,3.6
2021-10-12 21:41:56,78,1.29,3.49,1.31,279.20,0.08,48.800086,-122.405171,96.7,3.6
2021-10-12 21:41:58,80,1.33,3.85,1.31,278.13,0.08,48.800080,-122.405171,99.2,3.6
2021-10-12 21:42:00,82,1.38,4.13,1.31,277.25,0.08,48.800080,-122.405177,99.0,3.6
2021-10-12 21:42:02,84,1.42,4.05,1.30,340.67,0.06,48.800085,-122.405177,98.4,3.6
2021-10-12 21:42:04,86,1.46,3.57,1.27,343.34,0.06,48.800087,-122.405175,98.1,3.6
2021-10-12 21:42:06,88,1.51,4.06,1.24,320.41,0.06,48.800090,-122.405176,97.3,3.6
2021-10-12 21:42:08,90,1.55,4.26,1.35,360.29,0.06,48.800099,-122.405202,95.9,3.6
2021-10-12 21:42:10,92,1.60,2.17,1.33,347.99,0.06,48.800109,-122.405196,95.9,3.6
2021-10-12 21:42:12,94,1.64,3.84,1.30,463.95,0.05,48.800115,-122.405193,95.7,3.6
2021-10-12 21:42:14,96,1.68,4.11,1.31,466.52,0.05,48.800120,-122.405190,95.2,3.6
2021-10-12 21:42:16,98,1.73,2.72,1.30,423.18,0.05,48.800125,-122.405203,93.7,3.6
2021-10-12 21:42:18,100,1.77,3.31,1.30,441.28,0.05,48.800130,-122.405214,92.0,3.6
2021-10-12 21:42:20,102,1.81,3.29,1.30,436.39,0.05,48.800135,-122.405214,90.9,3.6
