Serial Number,W30401034
Sample ID,00088
Start Time,2021-10-12 17:43:09 UTC
Duration,0:05:04
Total Volume (l),6.08
Distance (m),20
Peak Pressure (psi),7.3
Avg Flow (l/min),1.2
Avg Rate (mL/m),360.9
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-10-12 17:43:09,0,0.00,-0.26,0.00,0.00,0.08,48.665389,-122.368940,138.0,3.9
2021-10-12 17:43:11,2,0.00,-0.25,0.00,0.00,0.08,48.665387,-122.368934,136.5,3.9
2021-10-12 17:43:13,4,0.00,-0.20,0.12,43.38,0.04,48.665385,-122.368930,135.5,6.0
2021-10-12 17:43:15,6,0.00,-0.13,0.06,25.41,0.04,48.665383,-122.368925,133.8,6.0
2021-10-12 17:43:17,8,0.00,0.01,0.02,8.51,0.04,48.665382,-122.368920,132.4,6.0
2021-10-12 17:43:19,10,0.00,0.11,0.00,0.00,0.04,48.665381,-122.368916,131.1,6.0
2021-10-12 17:43:21,12,0.00,0.61,0.00,0.00,0.03,48.665380,-122.368912,129.9,6.0
2021-10-12 17:43:23,14,0.00,2.22,0.00,0.00,0.03,48.665380,-122.368908,129.3,6.0
2021-10-12 17:43:25,16,0.00,3.16,0.00,0.00,0.03,48.665380,-122.368905,128.6,6.0
2021-10-12 17:43:27,18,0.00,5.43,0.00,0.00,0.03,48.665380,-122.368902,128.5,6.0
2021-10-12 17:43:29,20,0.03,7.34,0.65,325.33,0.04,48.665378,-122.368899,127.8,6.0
2021-10-12 17:43:31,22,0.09,6.69,1.46,615.25,0.04,48.665377,-122.368896,126.8,6.0
2021-10-12 17:43:33,24,0.14,3.05,1.52,779.49,0.03,48.665375,-122.368894,126.1,3.9
2021-10-12 17:43:35,26,0.18,3.89,1.33,583.33,0.04,48.665372,-122.368892,125.5,3.9
2021-10-12 17:43:37,28,0.23,3.41,1.34,406.80,0.06,48.665368,-122.368891,125.1,3.9
2021-10-12 17:43:39,30,0.27,3.86,1.30,307.55,0.08,48.665365,-122.368891,125.4,3.9
2021-10-12 17:43:41,32,0.32,3.04,1.31,285.78,0.08,48.665362,-122.368891,125.9,3.9
2021-10-12 17:43:43,34,0.36,3.62,1.30,250.77,0.09,48.665357,-122.368895,126.8,4.5
2021-10-12 17:43:45,36,0.40,3.39,1.30,248.90,0.09,48.665353,-122.368900,128.1,4.5
2021-10-12 17:43:47,38,0.45,3.25,1.30,243.99,0.09,48.665348,-122.368906,129.3,4.5
2021-10-12 17:43:49,40,0.49,3.25,1.30,248.19,0.08,48.665346,-122.368910,130.3,4.5
2021-10-12 17:43:51,42,0.53,3.20,1.30,267.65,0.09,48.665344,-122.368915,131.1,4.5
2021-10-12 17:43:53,44,0.58,3.52,1.29,190.94,0.11,48.665343,-122.368920,131.9,3.9
2021-10-12 17:43:55,46,0.62,3.33,1.30,194.32,0.11,48.665342,-122.368926,132.5,3.9
2021-10-12 17:43:57,48,0.66,3.40,1.29,222.34,0.09,48.665341,-122.368929,132.7,3.9
2021-10-12 17:43:59,50,0.71,3.87,1.30,264.39,0.08,48.665345,-122.368930,132.7,3.9
2021-10-12 17:44:01,52,0.75,3.90,1.30,276.36,0.08,48.665350,-122.368932,132.9,3.9
2021-10-12 17:44:03,54,0.79,3.48,1.31,306.00,0.07,48.665352,-122.368934,133.1,3.0
2021-10-12 17:44:05,56,0.84,3.52,1.30,304.95,0.07,48.665354,-122.368939,133.2,3.0
2021-10-12 17:44:07,58,0.88,3.45,1.30,315.15,0.07,48.665354,-122.368945,133.3,3.0
2021-10-12 17:44:09,60,0.92,3.49,1.29,310.47,0.07,48.665355,-122.368950,133.2,3.0
2021-10-12 17:44:11,62,0.97,3.25,1.31,315.06,0.07,48.665356,-122.368951,132.9,3.0
2021-10-12 17:44:13,64,1.01,3.75,1.30,312.65,0.07,48.665356,-122.368951,132.9,6.3
2021-10-12 17:44:15,66,1.05,3.34,1.31,315.06,0.09,48.665380,-122.368963,133.4,6.3
2021-10-12 17:44:17,68,1.10,3.47,1.29,303.67,0.07,48.665391,-122.368968,132.3,6.3
2021-10-12 17:44:19,70,1.14,3.86,1.30,325.57,0.07,48.665397,-122.368968,131.3,6.3
2021-10-12 17:44:21,72,1.18,3.88,1.30,306.46,0.07,48.665398,-122.368965,130.8,6.3
2021-10-12 17:44:23,74,1.23,3.74,1.30,284.71,0.08,48.665396,-122.368964,130.6,3.9
2021-10-12 17:44:25,76,1.27,3.69,1.31,270.21,0.08,48.665392,-122.368963,130.6,3.9
2021-10-12 17:44:27,78,1.31,3.49,1.29,270.95,0.08,48.665386,-122.368962,130.1,3.9
2021-10-12 17:44:29,80,1.36,3.38,1.30,283.41,0.08,48.665382,-122.368964,130.0,3.9
2021-10-12 17:44:31,82,1.40,3.12,1.30,278.49,0.08,48.665378,-122.368967,130.3,3.9
2021-10-12 17:44:33,84,1.44,4.04,1.30,247.05,0.09,48.665372,-122.368969,130.6,3.9
2021-10-12 17:44:35,86,1.49,3.30,1.31,238.62,0.06,48.665366,-122.368972,131.5,3.9
2021-10-12 17:44:37,88,1.53,3.89,1.30,368.79,0.06,48.665362,-122.368972,131.4,3.9
2021-10-12 17:44:39,90,1.57,3.68,1.30,393.22,0.05,48.665361,-122.368973,131.6,3.9
2021-10-12 17:44:41,92,1.62,3.67,1.31,446.49,0.05,48.665359,-122.368974,131.4,3.9
2021-10-12 17:44:43,94,1.66,3.50,1.30,472.56,0.05,48.665358,-122.368975,131.7,3.9
2021-10-12 17:44:45,96,1.71,3.29,1.30,524.62,0.05,48.665358,-122.368975,131.0,3.9
