Serial Number,W30401034
Sample ID,00064
Start Time,2021-08-11 18:03:11 UTC
Duration,0:05:22
Total Volume (l),6.03
Distance (m),22
Peak Pressure (psi),5.5
Avg Flow (l/min),1.2
Avg Rate (mL/m),356.4
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-08-11 18:03:11,0,0.00,-0.19,0.00,0.00,0.06,48.665348,-122.368812,131.5,4.4
2021-08-11 18:03:13,2,0.00,-0.20,0.00,0.00,0.07,48.665344,-122.368812,130.8,4.4
2021-08-11 18:03:15,4,0.00,-0.08,0.01,2.53,0.06,48.665343,-122.368812,130.0,4.4
2021-08-11 18:03:17,6,0.00,-0.05,0.00,0.00,0.06,48.665344,-122.368812,129.4,4.4
2021-08-11 18:03:19,8,0.00,0.04,0.00,0.00,0.06,48.665345,-122.368811,128.8,4.4
2021-08-11 18:03:21,10,0.00,0.15,0.00,0.00,0.06,48.665345,-122.368810,128.3,4.4
2021-08-11 18:03:23,12,0.00,0.61,0.01,2.85,0.06,48.665348,-122.368810,128.1,4.4
2021-08-11 18:03:25,14,0.00,1.57,0.00,0.00,0.05,48.665353,-122.368812,128.3,4.4
2021-08-11 18:03:27,16,0.00,2.95,0.00,0.00,0.04,48.665361,-122.368813,128.7,4.4
2021-08-11 18:03:29,18,0.00,3.84,0.00,0.00,0.04,48.665367,-122.368813,129.2,4.1
2021-08-11 18:03:31,20,0.02,5.08,0.37,155.53,0.03,48.665371,-122.368814,129.8,4.1
2021-08-11 18:03:33,22,0.06,5.52,0.98,428.70,0.04,48.665377,-122.368816,130.4,4.1
2021-08-11 18:03:35,24,0.11,4.99,1.41,436.40,0.07,48.665377,-122.368817,130.5,4.1
2021-08-11 18:03:37,26,0.16,3.69,1.45,321.37,0.08,48.665377,-122.368817,130.7,4.1
2021-08-11 18:03:39,28,0.20,3.12,1.35,283.91,0.08,48.665375,-122.368819,130.5,4.2
2021-08-11 18:03:41,30,0.24,3.90,1.29,270.10,0.09,48.665371,-122.368820,130.5,4.2
2021-08-11 18:03:43,32,0.29,3.36,1.33,210.61,0.11,48.665367,-122.368819,130.6,4.2
2021-08-11 18:03:45,34,0.33,3.45,1.29,192.22,0.13,48.665362,-122.368818,131.0,4.2
2021-08-11 18:03:47,36,0.38,3.66,1.29,166.54,0.14,48.665358,-122.368819,131.3,4.2
2021-08-11 18:03:49,38,0.42,3.50,1.30,141.52,0.15,48.665353,-122.368820,131.6,4.2
2021-08-11 18:03:51,40,0.46,3.35,1.30,142.17,0.15,48.665354,-122.368823,132.4,4.2
2021-08-11 18:03:53,42,0.51,3.79,1.29,155.07,0.13,48.665353,-122.368825,133.0,4.2
2021-08-11 18:03:55,44,0.55,3.55,1.30,175.72,0.11,48.665356,-122.368830,133.9,4.2
2021-08-11 18:03:57,46,0.59,3.62,1.31,213.63,0.10,48.665357,-122.368835,134.6,4.2
2021-08-11 18:03:59,48,0.64,3.60,1.30,190.73,0.12,48.665359,-122.368841,135.6,3.8
2021-08-11 18:04:01,50,0.68,3.68,1.29,180.22,0.12,48.665359,-122.368844,136.3,3.8
2021-08-11 18:04:03,52,0.72,3.68,1.31,206.76,0.10,48.665363,-122.368842,137.3,3.8
2021-08-11 18:04:05,54,0.77,3.47,1.30,217.10,0.09,48.665368,-122.368839,138.8,3.8
2021-08-11 18:04:07,56,0.81,2.87,1.33,270.66,0.07,48.665375,-122.368837,139.7,3.8
2021-08-11 18:04:09,58,0.85,4.05,1.27,329.44,0.07,48.665390,-122.368840,142.3,4.0
2021-08-11 18:04:11,60,0.89,3.89,1.31,306.86,0.07,48.665401,-122.368840,144.0,4.0
2021-08-11 18:04:13,62,0.94,3.61,1.31,292.08,0.08,48.665411,-122.368840,144.8,4.0
2021-08-11 18:04:15,64,0.98,3.87,1.29,276.88,0.08,48.665419,-122.368838,145.4,4.0
2021-08-11 18:04:17,66,1.02,3.71,1.30,278.85,0.08,48.665425,-122.368837,145.3,4.0
2021-08-11 18:04:19,68,1.07,3.83,1.30,305.38,0.07,48.665427,-122.368836,144.9,3.8
2021-08-11 18:04:21,70,1.11,3.82,1.30,304.09,0.07,48.665425,-122.368834,144.1,3.8
2021-08-11 18:04:23,72,1.15,3.90,1.29,342.63,0.06,48.665422,-122.368832,143.0,3.8
2021-08-11 18:04:25,74,1.20,3.67,1.31,362.08,0.07,48.665419,-122.368831,142.0,3.8
2021-08-11 18:04:27,76,1.24,4.11,1.28,312.12,0.07,48.665416,-122.368832,140.8,3.8
2021-08-11 18:04:29,78,1.28,4.30,1.29,307.14,0.07,48.665414,-122.368833,139.6,5.8
2021-08-11 18:04:31,80,1.33,3.82,1.32,315.19,0.08,48.665412,-122.368833,138.6,5.8
