Serial Number,W30401034
Sample ID,00069
Start Time,2021-08-11 20:39:42 UTC
Duration,0:05:14
Total Volume (l),6.08
Distance (m),11
Peak Pressure (psi),6.4
Avg Flow (l/min),1.2
Avg Rate (mL/m),683.1
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-08-11 20:39:42,0,0.00,-0.17,0.00,0.00,0.04,48.710668,-122.474879,83.0,2.5
2021-08-11 20:39:44,2,0.00,-0.20,0.00,0.00,0.04,48.710670,-122.474877,83.2,2.5
2021-08-11 20:39:46,4,0.00,-0.08,0.00,0.00,0.06,48.710669,-122.474873,83.1,2.5
2021-08-11 20:39:48,6,0.00,-0.09,0.01,2.60,0.07,48.710672,-122.474874,84.7,2.5
2021-08-11 20:39:50,8,0.00,0.07,0.00,0.00,0.07,48.710674,-122.474872,85.0,2.5
2021-08-11 20:39:52,10,0.00,0.15,0.00,0.00,0.07,48.710674,-122.474868,84.6,2.5
2021-08-11 20:39:54,12,0.00,0.57,0.00,0.00,0.08,48.710673,-122.474862,83.8,2.5
2021-08-11 20:39:56,14,0.00,1.94,0.00,0.00,0.08,48.710677,-122.474847,83.2,2.5
2021-08-11 20:39:58,16,0.00,3.22,0.00,0.00,0.08,48.710676,-122.474834,81.6,2.5
2021-08-11 20:40:00,18,0.00,3.84,0.00,0.00,0.08,48.710673,-122.474829,79.9,2.5
2021-08-11 20:40:02,20,0.02,5.90,0.49,92.28,0.09,48.710669,-122.474828,78.8,2.5
2021-08-11 20:40:04,22,0.07,6.44,1.24,201.33,0.11,48.710667,-122.474819,77.5,2.5
2021-08-11 20:40:06,24,0.13,3.65,1.54,257.57,0.08,48.710655,-122.474815,75.1,2.5
2021-08-11 20:40:08,26,0.18,2.86,1.42,299.01,0.08,48.710646,-122.474813,72.8,2.5
2021-08-11 20:40:10,28,0.22,3.12,1.32,281.69,0.08,48.710637,-122.474815,69.9,2.5
2021-08-11 20:40:12,30,0.26,3.30,1.34,297.18,0.07,48.710637,-122.474812,68.9,2.5
2021-08-11 20:40:14,32,0.31,3.21,1.31,343.02,0.06,48.710647,-122.474822,68.6,2.5
2021-08-11 20:40:16,34,0.35,2.78,1.31,366.64,0.06,48.710652,-122.474823,68.1,2.5
2021-08-11 20:40:18,36,0.39,3.93,1.30,368.48,0.06,48.710654,-122.474827,67.8,2.5
2021-08-11 20:40:20,38,0.44,3.42,1.29,372.62,0.06,48.710655,-122.474832,67.5,2.5
2021-08-11 20:40:22,40,0.48,2.77,1.23,432.03,0.04,48.710664,-122.474841,67.6,2.5
2021-08-11 20:40:24,42,0.52,3.67,1.22,685.78,0.03,48.710672,-122.474849,67.9,2.5
2021-08-11 20:40:26,44,0.56,3.43,1.25,830.01,0.02,48.710679,-122.474853,68.3,2.5
2021-08-11 20:40:28,46,0.60,3.41,1.24,933.03,0.02,48.710686,-122.474857,68.5,2.5
2021-08-11 20:40:30,48,0.64,3.18,1.21,993.43,0.02,48.710695,-122.474858,69.3,2.5
2021-08-11 20:40:32,50,0.68,4.54,1.15,740.03,0.03,48.710706,-122.474861,70.2,2.5
2021-08-11 20:40:34,52,0.72,5.69,1.31,894.81,0.02,48.710710,-122.474864,71.3,2.5
2021-08-11 20:40:36,54,0.78,5.97,1.55,999.00,0.02,48.710710,-122.474862,72.1,2.5
2021-08-11 20:40:38,56,0.83,2.36,1.51,999.00,0.02,48.710698,-122.474846,72.9,2.5
2021-08-11 20:40:40,58,0.87,3.92,1.30,923.95,0.02,48.710688,-122.474845,72.8,2.5
2021-08-11 20:40:42,60,0.91,1.95,1.35,963.60,0.02,48.710679,-122.474845,73.0,2.5
2021-08-11 20:40:44,62,0.96,3.17,1.30,908.46,0.02,48.710673,-122.474844,72.9,2.5
2021-08-11 20:40:46,64,1.00,4.01,1.32,910.97,0.02,48.710669,-122.474845,73.1,2.5
2021-08-11 20:40:48,66,1.04,3.76,1.30,895.32,0.02,48.710665,-122.474852,73.7,2.5
2021-08-11 20:40:50,68,1.09,2.85,1.30,848.01,0.02,48.710661,-122.474855,74.1,2.5
2021-08-11 20:40:52,70,1.13,2.95,1.30,999.00,0.02,48.710660,-122.474849,71.1,2.5
2021-08-11 20:40:54,72,1.17,4.01,1.31,999.00,0.02,48.710656,-122.474853,70.4,2.5
2021-08-11 20:40:56,74,1.22,2.99,1.30,999.00,0.02,48.710655,-122.474853,69.9,2.5
2021-08-11 20:40:58,76,1.26,3.20,1.30,999.00,0.02,48.710654,-122.474852,69.5,2.5
2021-08-11 20:41:00,78,1.31,2.90,1.30,999.00,0.02,48.710653,-122.474850,69.1,2.5
2021-08-11 20:41:02,80,1.35,3.08,1.31,957.60,0.02,48.710653,-122.474845,68.4,3.5
2021-08-11 20:41:04,82,1.39,3.90,1.29,968.47,0.02,48.710652,-122.474842,67.3,3.5
2021-08-11 20:41:06,84,1.44,3.31,1.31,885.73,0.03,48.710652,-122.474841,67.1,3.5
2021-08-11 20:41:08,86,1.48,3.13,1.30,828.55,0.03,48.710653,-122.474842,67.2,3.5
2021-08-11 20:41:10,88,1.52,3.44,1.30,795.11,0.03,48.710651,-122.474841,67.6,3.5
2021-08-11 20:41:12,90,1.57,3.37,1.30,798.04,0.03,48.710645,-122.474839,68.0,3.5
2021-08-11 20:41:14,92,1.61,3.27,1.30,734.46,0.03,48.710641,-122.474838,68.0,3.5
2021-08-11 20:41:16,94,1.65,3.41,1.29,755.71,0.03,48.710637,-122.474836,68.2,3.5
2021-08-11 20:41:18,96,1.70,3.98,1.29,747.83,0.03,48.710635,-122.474836,68.3,3.5
2021-08-11 20:41:20,98,1.74,3.65,1.30,706.91,0.03,48.710631,-122.474837,68.5,3.5
2021-08-11 20:41:22,100,1.78,3.96,1.30,768.32,0.03,48.710629,-122.474839,68.7,3.5
2021-08-11 20:41:24,102,1.83,3.71,1.30,744.56,0.03,48.710627,-122.474843,69.1,3.5
2021-08-11 20:41:26,104,1.87,3.85,1.30,792.20,0.03,48.710626,-122.474847,69.7,3.5
2021-08-11 20:41:28,106,1.91,3.99,1.30,863.21,0.02,48.710624,-122.474852,70.5,3.5
2021-08-11 20:41:30,108,1.96,3.70,1.30,956.59,0.02,48.710624,-122.474855,71.2,3.5
2021-08-11 20:41:32,110,2.00,3.71,1.30,923.95,0.02,48.710623,-122.474863,72.7,3.5
2021-08-11 20:41:34,112,2.04,4.08,1.30,999.00,0.02,48.710622,-122.474869,73.9,3.5
2021-08-11 20:41:36,114,2.09,3.55,1.31,999.00,0.02,48.710620,-122.474866,74.2,3.5
