Serial Number,W30401034
Sample ID,00100
Start Time,2021-11-10 18:55:33 UTC
Duration,0:05:12
Total Volume (l),6.07
Distance (m),16
Peak Pressure (psi),7.3
Avg Flow (l/min),1.2
Avg Rate (mL/m),434.4
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-11-10 18:55:33,0,0.00,-0.25,0.00,0.00,0.04,48.665435,-122.368908,143.9,3.7
2021-11-10 18:55:35,2,0.00,-0.25,0.00,0.00,0.04,48.665430,-122.368910,143.2,3.7
2021-11-10 18:55:37,4,0.00,-0.13,0.00,0.00,0.04,48.665426,-122.368911,142.3,3.7
2021-11-10 18:55:39,6,0.00,-0.11,0.05,18.12,0.05,48.665424,-122.368914,141.6,3.7
2021-11-10 18:55:41,8,0.00,-0.01,0.01,3.32,0.05,48.665424,-122.368922,141.1,4.3
2021-11-10 18:55:43,10,0.00,0.17,0.00,0.00,0.06,48.665425,-122.368930,140.7,4.3
2021-11-10 18:55:45,12,0.00,0.68,0.00,0.00,0.06,48.665428,-122.368937,140.5,4.3
2021-11-10 18:55:47,14,0.00,1.99,0.00,0.00,0.06,48.665432,-122.368946,140.2,4.3
2021-11-10 18:55:49,16,0.00,3.19,0.01,2.37,0.08,48.665439,-122.368956,140.6,4.3
2021-11-10 18:55:51,18,0.00,4.63,0.00,0.00,0.08,48.665447,-122.368965,141.0,4.5
2021-11-10 18:55:53,20,0.02,7.20,0.55,119.75,0.08,48.665444,-122.368969,140.8,4.5
2021-11-10 18:55:55,22,0.08,7.33,1.41,297.85,0.08,48.665440,-122.368972,140.1,4.5
2021-11-10 18:55:57,24,0.14,1.93,1.55,343.53,0.07,48.665432,-122.368972,139.0,4.5
2021-11-10 18:55:59,26,0.18,3.80,1.32,329.09,0.06,48.665428,-122.368971,138.4,4.5
2021-11-10 18:56:01,28,0.22,3.53,1.33,361.31,0.06,48.665426,-122.368972,138.2,3.7
2021-11-10 18:56:03,30,0.27,3.52,1.31,354.73,0.06,48.665426,-122.368972,138.3,3.7
2021-11-10 18:56:05,32,0.31,4.01,1.30,379.78,0.06,48.665425,-122.368972,138.9,3.7
2021-11-10 18:56:07,34,0.35,3.14,1.32,386.64,0.05,48.665423,-122.368970,139.1,3.7
2021-11-10 18:56:09,36,0.40,3.63,1.29,516.83,0.03,48.665422,-122.368969,139.5,3.7
2021-11-10 18:56:11,38,0.44,3.78,1.32,653.79,0.03,48.665418,-122.368966,139.7,3.7
