Serial Number,W30401034
Sample ID,00119
Start Time,2021-12-10 21:25:42 UTC
Duration,0:02:22
Total Volume (l),0.26
Distance (m),2
Peak Pressure (psi),2.6
Avg Flow (l/min),0.1
Avg Rate (mL/m),107.9
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-12-10 21:25:42,0,0.00,-1.66,0.09,74.26,0.02,48.713986,-122.478380,41.6,2.7
2021-12-10 21:25:44,2,0.00,-1.56,0.03,23.36,0.02,48.713985,-122.478381,42.4,2.7
2021-12-10 21:25:46,4,0.00,-0.54,0.08,68.03,0.02,48.713985,-122.478380,43.2,2.7
2021-12-10 21:25:48,6,0.02,1.18,0.41,382.82,0.02,48.713985,-122.478381,44.0,2.7
2021-12-10 21:25:50,8,0.05,2.61,0.71,708.58,0.02,48.713984,-122.478382,44.7,2.7
2021-12-10 21:25:52,10,0.09,2.10,1.08,999.00,0.02,48.713981,-122.478381,45.0,2.7
2021-12-10 21:25:54,12,0.13,1.57,1.16,999.00,0.02,48.713980,-122.478380,45.2,2.7
2021-12-10 21:25:56,14,0.15,1.61,0.83,828.34,0.02,48.713977,-122.478379,45.4,2.7
2021-12-10 21:25:58,16,0.17,1.95,0.51,488.51,0.02,48.713974,-122.478379,45.6,2.9
2021-12-10 21:26:00,18,0.17,1.99,0.31,315.04,0.02,48.713972,-122.478378,45.7,2.9
2021-12-10 21:26:02,20,0.18,1.94,0.23,234.45,0.02,48.713969,-122.478377,45.6,2.9
2021-12-10 21:26:04,22,0.18,2.07,0.14,150.05,0.02,48.713967,-122.478378,45.3,2.9
2021-12-10 21:26:06,24,0.19,1.99,0.12,123.08,0.02,48.713966,-122.478379,45.2,2.9
2021-12-10 21:26:08,26,0.19,1.94,0.11,111.79,0.02,48.713964,-122.478379,45.1,2.9
2021-12-10 21:26:10,28,0.19,1.96,0.10,102.25,0.02,48.713962,-122.478375,45.1,2.9
2021-12-10 21:26:12,30,0.20,1.84,0.07,73.61,0.02,48.713961,-122.478374,45.0,2.9
2021-12-10 21:26:14,32,0.20,1.91,0.04,41.28,0.02,48.713960,-122.478375,44.9,2.9
2021-12-10 21:26:16,34,0.20,1.80,0.05,55.01,0.01,48.713959,-122.478376,44.7,2.9
2021-12-10 21:26:18,36,0.20,1.16,0.03,35.71,0.01,48.713958,-122.478376,44.3,2.9
2021-12-10 21:26:20,38,0.20,-0.03,0.11,137.84,0.01,48.713957,-122.478375,44.2,2.9
2021-12-10 21:26:22,40,0.21,-0.01,0.12,144.40,0.01,48.713956,-122.478373,44.2,2.9
2021-12-10 21:26:24,42,0.21,-0.01,0.12,147.06,0.02,48.713954,-122.478371,44.3,2.9
2021-12-10 21:26:26,44,0.21,-0.03,0.09,78.74,0.02,48.713952,-122.478365,44.2,2.9
2021-12-10 21:26:28,46,0.22,-0.03,0.05,40.65,0.02,48.713948,-122.478358,44.1,3.0
2021-12-10 21:26:30,48,0.22,-0.03,0.04,30.86,0.02,48.713947,-122.478354,44.1,3.0
2021-12-10 21:26:32,50,0.22,-0.03,0.05,39.31,0.02,48.713946,-122.478352,44.1,3.0
2021-12-10 21:26:34,52,0.22,-0.03,0.06,48.19,0.02,48.713944,-122.478351,44.2,3.0
2021-12-10 21:26:36,54,0.22,-0.02,0.07,58.48,0.02,48.713943,-122.478348,44.8,3.0
2021-12-10 21:26:38,56,0.23,-0.04,0.06,49.75,0.02,48.713945,-122.478348,45.1,2.9
2021-12-10 21:26:40,58,0.23,-0.01,0.05,39.40,0.02,48.713949,-122.478345,45.1,2.9
2021-12-10 21:26:42,60,0.23,-0.02,0.04,32.68,0.02,48.713952,-122.478339,45.0,2.9
2021-12-10 21:26:44,62,0.23,-0.02,0.06,48.43,0.02,48.713954,-122.478335,44.9,2.9
2021-12-10 21:26:46,64,0.23,0.01,0.04,43.29,0.01,48.713958,-122.478325,44.6,2.9
2021-12-10 21:26:48,66,0.23,0.01,0.03,33.56,0.01,48.713959,-122.478317,43.9,2.9
2021-12-10 21:26:50,68,0.24,0.00,0.04,45.05,0.01,48.713960,-122.478310,43.0,2.9
2021-12-10 21:26:52,70,0.24,0.01,0.03,31.06,0.02,48.713961,-122.478303,42.4,2.9
2021-12-10 21:26:54,72,0.24,0.01,0.01,9.66,0.02,48.713962,-122.478299,42.1,2.9
2021-12-10 21:26:56,74,0.24,0.00,0.01,9.31,0.02,48.713963,-122.478297,42.0,2.9
2021-12-10 21:26:58,76,0.24,0.04,0.03,27.40,0.02,48.713963,-122.478296,41.5,2.9
2021-12-10 21:27:00,78,0.24,0.01,0.05,48.59,0.02,48.713962,-122.478295,41.1,2.9
2021-12-10 21:27:02,80,0.24,0.03,0.05,51.12,0.02,48.713961,-122.478295,40.7,2.9
2021-12-10 21:27:04,82,0.24,0.04,0.05,53.08,0.02,48.713960,-122.478296,40.3,2.9
2021-12-10 21:27:06,84,0.25,0.02,0.05,50.51,0.02,48.713958,-122.478298,39.9,2.9
2021-12-10 21:27:08,86,0.25,0.03,0.04,42.87,0.02,48.713957,-122.478300,39.6,2.9
2021-12-10 21:27:10,88,0.25,0.01,0.04,44.59,0.01,48.713956,-122.478300,39.2,2.9
2021-12-10 21:27:12,90,0.25,-0.00,0.04,48.84,0.01,48.713956,-122.478297,38.3,2.9
2021-12-10 21:27:14,92,0.25,-0.00,0.05,62.42,0.01,48.713957,-122.478294,38.1,2.9
2021-12-10 21:27:16,94,0.25,0.02,0.03,38.02,0.01,48.713955,-122.478293,37.2,2.9
2021-12-10 21:27:18,96,0.25,0.02,0.02,25.25,0.01,48.713955,-122.478293,36.9,2.9
2021-12-10 21:27:20,98,0.25,0.01,0.05,60.17,0.01,48.713955,-122.478293,37.3,2.9
2021-12-10 21:27:22,100,0.26,0.01,0.04,48.31,0.01,48.713956,-122.478294,37.6,2.9
2021-12-10 21:27:24,102,0.26,0.02,0.03,35.09,0.01,48.713958,-122.478294,37.8,2.9
2021-12-10 21:27:26,104,0.26,0.00,0.03,33.90,0.02,48.713959,-122.478292,38.2,2.9
2021-12-10 21:27:28,106,0.26,0.01,0.02,22.30,0.02,48.713958,-122.478293,38.8,2.9
2021-12-10 21:27:30,108,0.26,0.04,0.02,21.93,0.02,48.713958,-122.478295,39.1,2.9
2021-12-10 21:27:32,110,0.26,0.00,0.01,11.04,0.02,48.713957,-122.478296,39.9,2.9
2021-12-10 21:27:34,112,0.26,0.01,0.00,0.00,0.01,48.713957,-122.478297,40.5,2.9
2021-12-10 21:27:36,114,0.26,0.01,0.00,0.00,0.01,48.713956,-122.478299,40.8,2.9
2021-12-10 21:27:38,116,0.26,0.01,0.00,0.00,0.01,48.713956,-122.478301,40.9,2.9
2021-12-10 21:27:40,118,0.26,0.03,0.01,11.30,0.01,48.713955,-122.478304,41.2,2.9
2021-12-10 21:27:42,120,0.26,0.04,0.00,0.00,0.02,48.713953,-122.478309,41.6,2.9
2021-12-10 21:27:44,122,0.26,0.02,0.00,0.00,0.01,48.713953,-122.478312,42.1,2.9
2021-12-10 21:27:46,124,0.26,0.01,0.00,0.00,0.01,48.713952,-122.478315,42.6,2.9
2021-12-10 21:27:48,126,0.26,0.02,0.00,0.00,0.01,48.713951,-122.478316,43.0,2.9
2021-12-10 21:27:50,128,0.26,0.00,0.01,12.67,0.01,48.713951,-122.478318,43.1,2.9
2021-12-10 21:27:52,130,0.26,0.04,0.01,11.70,0.01,48.713950,-122.478320,43.5,2.9
2021-12-10 21:27:54,132,0.26,0.01,0.03,35.09,0.01,48.713949,-122.478326,43.7,2.9
2021-12-10 21:27:56,134,0.26,0.01,0.02,22.00,0.02,48.713948,-122.478330,43.9,2.9
2021-12-10 21:27:58,136,0.26,0.02,0.02,22.68,0.01,48.713944,-122.478330,43.3,2.9
2021-12-10 21:28:00,138,0.26,0.04,0.01,12.58,0.01,48.713941,-122.478328,42.6,2.9
2021-12-10 21:28:02,140,0.26,0.02,0.02,23.39,0.01,48.713941,-122.478327,42.8,2.9
2021-12-10 21:28:04,142,0.26,0.01,0.01,11.74,0.01,48.713940,-122.478328,43.1,2.9
