Serial Number,W30401034
Sample ID,00062
Start Time,2021-08-11 16:36:02 UTC
Duration,0:05:16
Total Volume (l),6.04
Distance (m),12
Peak Pressure (psi),8.0
Avg Flow (l/min),1.1
Avg Rate (mL/m),516.4
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-08-11 16:36:02,0,0.00,-0.20,0.05,34.58,0.02,48.183138,-122.128519,38.4,5.0
2021-08-11 16:36:04,2,0.00,-0.12,0.01,7.73,0.02,48.183138,-122.128523,38.9,5.0
2021-08-11 16:36:06,4,0.00,-0.11,0.00,0.00,0.02,48.183139,-122.128528,39.4,5.0
2021-08-11 16:36:08,6,0.00,-0.07,0.00,0.00,0.02,48.183143,-122.128531,39.7,3.1
2021-08-11 16:36:10,8,0.00,0.05,0.00,0.00,0.03,48.183145,-122.128533,40.0,3.1
2021-08-11 16:36:12,10,0.00,0.14,0.01,5.81,0.03,48.183147,-122.128535,40.1,3.1
2021-08-11 16:36:14,12,0.00,0.69,0.00,0.00,0.03,48.183150,-122.128538,40.1,3.1
2021-08-11 16:36:16,14,0.00,2.78,0.01,5.83,0.03,48.183153,-122.128541,40.5,3.1
2021-08-11 16:36:18,16,0.00,2.75,0.00,0.00,0.03,48.183154,-122.128542,41.1,3.1
2021-08-11 16:36:20,18,0.00,4.69,0.06,30.21,0.03,48.183154,-122.128545,41.3,3.1
2021-08-11 16:36:22,20,0.03,6.21,0.64,309.63,0.03,48.183151,-122.128546,42.2,3.1
2021-08-11 16:36:24,22,0.09,6.27,1.38,661.87,0.03,48.183149,-122.128547,42.9,3.1
2021-08-11 16:36:26,24,0.14,3.44,1.50,763.36,0.03,48.183147,-122.128548,43.5,3.1
2021-08-11 16:36:28,26,0.19,3.25,1.35,709.78,0.03,48.183146,-122.128548,43.8,3.1
2021-08-11 16:36:30,28,0.23,4.20,1.28,680.49,0.03,48.183147,-122.128547,43.9,3.1
2021-08-11 16:36:32,30,0.27,3.78,1.32,700.64,0.03,48.183147,-122.128546,43.7,3.1
2021-08-11 16:36:34,32,0.32,3.54,1.30,658.56,0.03,48.183148,-122.128545,43.6,3.1
2021-08-11 16:36:36,34,0.36,3.84,1.29,678.23,0.03,48.183148,-122.128544,43.6,3.1
2021-08-11 16:36:38,36,0.40,3.50,1.31,704.30,0.03,48.183148,-122.128543,43.5,3.1
2021-08-11 16:36:40,38,0.45,3.76,1.29,766.49,0.04,48.183149,-122.128545,43.5,3.1
2021-08-11 16:36:42,40,0.49,3.70,1.30,591.99,0.04,48.183150,-122.128544,43.6,3.1
2021-08-11 16:36:44,42,0.54,3.73,1.31,534.48,0.04,48.183150,-122.128544,43.4,3.1
2021-08-11 16:36:46,44,0.58,3.57,1.30,511.61,0.05,48.183150,-122.128544,43.3,3.1
2021-08-11 16:36:48,46,0.62,3.62,1.30,423.59,0.05,48.183150,-122.128545,43.1,3.1
2021-08-11 16:36:50,48,0.67,3.65,1.31,455.34,0.05,48.183150,-122.128548,42.8,3.1
2021-08-11 16:36:52,50,0.71,3.76,1.30,487.99,0.04,48.183150,-122.128550,42.7,3.1
2021-08-11 16:36:54,52,0.75,3.88,1.30,515.26,0.04,48.183152,-122.128551,42.7,3.1
2021-08-11 16:36:56,54,0.80,3.67,1.30,496.37,0.05,48.183153,-122.128551,42.7,3.1
2021-08-11 16:36:58,56,0.84,3.55,1.31,460.62,0.05,48.183153,-122.128552,42.5,3.1
2021-08-11 16:37:00,58,0.88,3.87,1.31,478.80,0.04,48.183152,-122.128553,42.3,3.1
2021-08-11 16:37:02,60,0.93,3.61,1.31,593.30,0.03,48.183150,-122.128552,42.1,3.1
2021-08-11 16:37:04,62,0.97,3.46,1.32,685.36,0.03,48.183149,-122.128552,41.6,3.1
2021-08-11 16:37:06,64,1.01,3.87,1.32,721.31,0.03,48.183147,-122.128552,41.2,3.1
2021-08-11 16:37:08,66,1.06,2.69,1.33,817.96,0.03,48.183145,-122.128551,40.7,3.1
2021-08-11 16:37:10,68,1.10,3.94,1.27,797.24,0.03,48.183144,-122.128548,39.7,3.1
2021-08-11 16:37:12,70,1.14,3.94,1.32,789.95,0.03,48.183143,-122.128546,38.7,3.1
2021-08-11 16:37:14,72,1.19,3.94,1.32,763.89,0.03,48.183141,-122.128544,37.8,3.1
2021-08-11 16:37:16,74,1.23,4.33,1.31,726.57,0.03,48.183141,-122.128542,37.2,3.1
2021-08-11 16:37:18,76,1.27,3.80,1.32,635.84,0.04,48.183142,-122.128539,36.3,3.1
2021-08-11 16:37:20,78,1.32,3.88,1.30,587.17,0.04,48.183144,-122.128538,35.6,3.1
2021-08-11 16:37:22,80,1.36,3.41,1.30,600.18,0.04,48.183147,-122.128537,35.0,3.1
2021-08-11 16:37:24,82,1.40,3.28,1.31,598.17,0.04,48.183149,-122.128537,34.4,3.1
2021-08-11 16:37:26,84,1.45,4.23,1.30,593.61,0.04,48.183153,-122.128540,33.8,3.1
2021-08-11 16:37:28,86,1.49,3.99,1.31,579.13,0.04,48.183155,-122.128542,33.6,3.4
2021-08-11 16:37:30,88,1.53,4.07,1.30,545.76,0.04,48.183158,-122.128543,33.4,3.4
2021-08-11 16:37:32,90,1.58,3.49,1.30,528.46,0.04,48.183161,-122.128545,33.5,3.4
2021-08-11 16:37:34,92,1.62,3.66,1.30,523.35,0.04,48.183162,-122.128546,33.8,3.4
2021-08-11 16:37:36,94,1.66,3.90,1.30,552.02,0.04,48.183162,-122.128546,34.4,3.4
2021-08-11 16:37:38,96,1.71,3.58,1.31,561.99,0.04,48.183161,-122.128547,34.6,3.4
2021-08-11 16:37:40,98,1.75,3.65,1.31,604.80,0.04,48.183160,-122.128548,34.5,3.4
2021-08-11 16:37:42,100,1.80,3.81,1.30,567.19,0.04,48.183159,-122.128548,34.4,3.4
2021-08-11 16:37:44,102,1.84,3.72,1.30,570.93,0.04,48.183157,-122.128548,34.5,3.4
2021-08-11 16:37:46,104,1.88,3.99,1.29,554.12,0.04,48.183155,-122.128547,34.7,3.4
2021-08-11 16:37:48,106,1.93,3.79,1.30,552.02,0.04,48.183151,-122.128546,35.3,3.4
2021-08-11 16:37:50,108,1.97,4.00,1.29,581.87,0.04,48.183147,-122.128544,36.0,3.4
2021-08-11 16:37:52,110,2.01,4.18,1.29,559.17,0.04,48.183144,-122.128542,36.8,3.4
2021-08-11 16:37:54,112,2.05,4.01,1.29,581.87,0.04,48.183143,-122.128541,37.1,3.4
2021-08-11 16:37:56,114,2.10,4.04,1.30,599.35,0.03,48.183144,-122.128540,37.1,3.4
2021-08-11 16:37:58,116,2.14,4.06,1.31,659.62,0.04,48.183145,-122.128538,37.3,3.2
2021-08-11 16:38:00,118,2.18,4.06,1.30,609.47,0.03,48.183146,-122.128537,37.3,3.2
2021-08-11 16:38:02,120,2.23,4.30,1.30,660.57,0.03,48.183147,-122.128536,37.2,3.2
2021-08-11 16:38:04,122,2.27,4.16,1.29,616.93,0.04,48.183150,-122.128535,36.9,3.2
2021-08-11 16:38:06,124,2.32,4.31,1.30,628.93,0.03,48.183154,-122.128533,36.2,3.2
2021-08-11 16:38:08,126,2.36,4.15,1.30,670.79,0.03,48.183159,-122.128531,35.3,3.2
2021-08-11 16:38:10,128,2.40,4.40,1.30,632.60,0.03,48.183163,-122.128529,34.4,3.2
2021-08-11 16:38:12,130,2.45,4.37,1.30,683.49,0.03,48.183166,-122.128529,33.9,3.2
2021-08-11 16:38:14,132,2.49,4.34,1.30,678.14,0.03,48.183169,-122.128529,33.4,3.2
2021-08-11 16:38:16,134,2.53,4.16,1.30,680.27,0.03,48.183172,-122.128531,32.8,3.2
2021-08-11 16:38:18,136,2.58,4.46,1.30,715.07,0.03,48.183174,-122.128531,32.6,3.2
2021-08-11 16:38:20,138,2.62,4.22,1.30,756.25,0.03,48.183176,-122.128531,32.1,3.2
2021-08-11 16:38:22,140,2.66,4.37,1.30,708.06,0.03,48.183177,-122.128531,31.6,3.2
2021-08-11 16:38:24,142,2.71,4.47,1.30,710.38,0.03,48.183178,-122.128534,31.3,3.2
2021-08-11 16:38:26,144,2.75,4.16,1.30,685.65,0.03,48.183178,-122.128538,30.9,3.2
2021-08-11 16:38:28,146,2.79,4.64,1.30,654.58,0.03,48.183177,-122.128540,31.0,3.2
2021-08-11 16:38:30,148,2.83,4.18,1.31,667.69,0.03,48.183176,-122.128542,30.9,3.2
2021-08-11 16:38:32,150,2.88,4.34,1.30,678.14,0.03,48.183176,-122.128544,31.0,3.2
2021-08-11 16:38:34,152,2.92,4.23,1.30,660.57,0.03,48.183175,-122.128547,31.3,3.2
2021-08-11 16:38:36,154,2.97,4.46,1.29,637.98,0.03,48.183173,-122.128550,32.2,3.2
2021-08-11 16:38:38,156,3.01,4.32,1.30,659.56,0.03,48.183170,-122.128551,33.3,3.2
2021-08-11 16:38:40,158,3.05,8.00,1.25,656.17,0.03,48.183167,-122.128553,34.3,3.2
2021-08-11 16:38:42,160,3.09,4.59,1.29,681.46,0.03,48.183164,-122.128551,34.9,3.2
2021-08-11 16:38:44,162,3.13,3.75,1.17,668.95,0.03,48.183161,-122.128551,35.9,3.2
2021-08-11 16:38:46,164,3.17,4.20,1.08,633.80,0.03,48.183158,-122.128552,36.7,3.2
2021-08-11 16:38:48,166,3.20,4.49,1.06,620.97,0.03,48.183156,-122.128554,37.6,3.2
2021-08-11 16:38:50,168,3.24,4.82,1.10,672.78,0.03,48.183155,-122.128556,38.1,3.2
2021-08-11 16:38:52,170,3.28,4.53,1.17,685.41,0.03,48.183155,-122.128558,38.4,3.2
2021-08-11 16:38:54,172,3.32,4.54,1.23,705.68,0.03,48.183155,-122.128558,38.6,3.2
2021-08-11 16:38:56,174,3.36,4.29,1.16,642.30,0.03,48.183156,-122.128559,38.6,3.2
