Serial Number,W30401034
Sample ID,00068
Start Time,2021-08-11 20:17:13 UTC
Duration,0:05:16
Total Volume (l),6.0
Distance (m),7
Peak Pressure (psi),6.0
Avg Flow (l/min),1.1
Avg Rate (mL/m),814.4
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-08-11 20:17:13,0,0.00,-0.11,0.00,0.00,0.02,48.713816,-122.478440,49.1,2.6
2021-08-11 20:17:15,2,0.00,-0.11,0.00,0.00,0.03,48.713815,-122.478439,48.7,2.6
2021-08-11 20:17:17,4,0.00,-0.09,0.04,23.52,0.03,48.713816,-122.478437,48.3,2.6
2021-08-11 20:17:19,6,0.01,-0.02,0.09,49.59,0.03,48.713815,-122.478436,47.9,2.6
2021-08-11 20:17:21,8,0.01,0.05,0.04,20.36,0.03,48.713816,-122.478433,47.7,2.6
2021-08-11 20:17:23,10,0.01,0.18,0.01,4.89,0.04,48.713817,-122.478429,47.4,2.6
2021-08-11 20:17:25,12,0.01,0.56,0.00,0.00,0.04,48.713817,-122.478427,47.1,2.6
2021-08-11 20:17:27,14,0.01,2.40,0.00,0.00,0.04,48.713817,-122.478425,46.9,2.6
2021-08-11 20:17:29,16,0.01,2.77,0.01,4.36,0.04,48.713817,-122.478423,46.7,2.6
2021-08-11 20:17:31,18,0.01,4.43,0.00,0.00,0.04,48.713816,-122.478421,46.5,2.6
2021-08-11 20:17:33,20,0.04,5.56,0.63,282.64,0.04,48.713814,-122.478420,46.3,2.6
2021-08-11 20:17:35,22,0.09,5.97,1.34,740.74,0.03,48.713814,-122.478419,46.2,2.6
2021-08-11 20:17:37,24,0.14,3.45,1.49,903.03,0.03,48.713813,-122.478417,46.2,2.6
2021-08-11 20:17:39,26,0.19,3.03,1.40,933.33,0.02,48.713814,-122.478417,46.2,2.6
2021-08-11 20:17:41,28,0.23,2.94,1.33,965.87,0.02,48.713814,-122.478416,46.4,2.6
2021-08-11 20:17:43,30,0.28,3.04,1.33,999.00,0.02,48.713815,-122.478415,46.6,2.6
2021-08-11 20:17:45,32,0.32,3.60,1.31,999.00,0.02,48.713815,-122.478414,46.8,2.6
2021-08-11 20:17:47,34,0.36,3.06,1.30,999.00,0.02,48.713815,-122.478413,47.1,2.6
2021-08-11 20:17:49,36,0.41,3.63,1.31,999.00,0.02,48.713815,-122.478411,47.2,2.6
2021-08-11 20:17:51,38,0.45,3.56,1.30,999.00,0.02,48.713815,-122.478410,47.4,2.6
2021-08-11 20:17:53,40,0.49,2.86,1.31,999.00,0.01,48.713815,-122.478410,47.5,2.6
2021-08-11 20:17:55,42,0.54,3.70,1.30,999.00,0.01,48.713814,-122.478410,47.8,2.6
2021-08-11 20:17:57,44,0.58,3.77,1.30,999.00,0.02,48.713814,-122.478410,48.0,2.6
2021-08-11 20:17:59,46,0.63,3.05,1.30,999.00,0.02,48.713814,-122.478411,48.4,2.6
2021-08-11 20:18:01,48,0.67,3.11,1.30,999.00,0.02,48.713814,-122.478413,48.7,2.6
2021-08-11 20:18:03,50,0.71,2.90,1.31,999.00,0.01,48.713814,-122.478413,48.9,2.6
2021-08-11 20:18:05,52,0.76,3.49,1.30,999.00,0.01,48.713813,-122.478413,49.2,2.6
2021-08-11 20:18:07,54,0.80,3.61,1.30,999.00,0.01,48.713812,-122.478414,49.3,2.6
2021-08-11 20:18:09,56,0.84,3.57,1.32,999.00,0.01,48.713811,-122.478414,49.4,2.6
2021-08-11 20:18:11,58,0.89,3.54,1.30,999.00,0.01,48.713810,-122.478413,49.5,2.6
2021-08-11 20:18:13,60,0.93,3.36,1.31,999.00,0.01,48.713808,-122.478411,49.6,2.6
2021-08-11 20:18:15,62,0.97,3.77,1.30,999.00,0.01,48.713807,-122.478409,49.7,2.6
2021-08-11 20:18:17,64,1.02,3.05,1.31,999.00,0.01,48.713807,-122.478406,49.7,2.6
2021-08-11 20:18:19,66,1.06,3.17,1.30,999.00,0.01,48.713807,-122.478404,49.7,2.6
2021-08-11 20:18:21,68,1.10,3.36,1.31,999.00,0.02,48.713808,-122.478402,49.7,2.6
2021-08-11 20:18:23,70,1.15,3.52,1.30,999.00,0.02,48.713809,-122.478399,49.8,2.6
2021-08-11 20:18:25,72,1.19,3.20,1.30,999.00,0.02,48.713809,-122.478398,49.7,2.6
2021-08-11 20:18:27,74,1.23,4.38,1.25,999.00,0.02,48.713809,-122.478397,49.7,2.6
2021-08-11 20:18:29,76,1.28,2.71,1.32,999.00,0.02,48.713808,-122.478397,49.7,2.6
2021-08-11 20:18:31,78,1.32,3.72,1.29,999.00,0.02,48.713807,-122.478397,49.8,2.6
2021-08-11 20:18:33,80,1.36,3.19,1.30,999.00,0.02,48.713806,-122.478397,50.0,2.6
2021-08-11 20:18:35,82,1.41,3.38,1.30,993.88,0.02,48.713805,-122.478395,50.2,2.6
2021-08-11 20:18:37,84,1.45,3.61,1.30,996.17,0.02,48.713803,-122.478393,50.5,2.6
2021-08-11 20:18:39,86,1.49,3.35,1.30,999.00,0.02,48.713802,-122.478392,50.6,2.6
2021-08-11 20:18:41,88,1.54,3.62,1.30,999.00,0.01,48.713801,-122.478390,50.7,2.6
2021-08-11 20:18:43,90,1.58,3.34,1.30,999.00,0.01,48.713799,-122.478390,50.6,2.6
2021-08-11 20:18:45,92,1.62,3.28,1.30,999.00,0.01,48.713798,-122.478386,50.6,2.6
2021-08-11 20:18:47,94,1.67,3.76,1.30,999.00,0.01,48.713798,-122.478385,50.4,2.6
2021-08-11 20:18:49,96,1.71,3.89,1.29,999.00,0.01,48.713798,-122.478385,50.2,2.6
2021-08-11 20:18:51,98,1.75,3.50,1.30,999.00,0.02,48.713797,-122.478383,50.3,2.6
2021-08-11 20:18:53,100,1.79,3.72,1.30,999.00,0.02,48.713796,-122.478380,50.3,2.6
2021-08-11 20:18:55,102,1.84,3.82,1.30,999.00,0.01,48.713796,-122.478379,50.1,2.6
2021-08-11 20:18:57,104,1.88,4.07,1.29,999.00,0.02,48.713796,-122.478378,50.0,2.6
2021-08-11 20:18:59,106,1.92,3.92,1.30,999.00,0.02,48.713796,-122.478378,49.7,2.6
2021-08-11 20:19:01,108,1.97,3.47,1.29,999.00,0.02,48.713796,-122.478379,49.5,2.6
2021-08-11 20:19:03,110,2.01,3.84,1.31,999.00,0.02,48.713796,-122.478381,49.2,2.6
2021-08-11 20:19:05,112,2.05,3.94,1.30,999.00,0.02,48.713796,-122.478383,49.1,2.6
2021-08-11 20:19:07,114,2.10,4.05,1.30,999.00,0.02,48.713796,-122.478384,48.4,2.6
2021-08-11 20:19:09,116,2.14,3.91,1.31,999.00,0.02,48.713798,-122.478386,47.5,2.6
