Serial Number,W30401034
Sample ID,00027
Start Time,2021-05-10 17:46:47 UTC
Duration,0:06:08
Total Volume (l),6.03
Distance (m),18
Peak Pressure (psi),7.9
Avg Flow (l/min),1.0
Avg Rate (mL/m),386.7
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-05-10 17:46:47,0,0.00,-0.09,0.02,2.02,0.17,48.665432,-122.373477,92.6,3.4
2021-05-10 17:46:49,2,0.00,-0.12,0.01,1.00,0.16,48.665435,-122.373473,92.4,3.4
2021-05-10 17:46:51,4,0.00,-0.07,0.00,0.00,0.13,48.665436,-122.373472,92.1,3.4
2021-05-10 17:46:53,6,0.00,0.00,0.00,0.00,0.12,48.665438,-122.373468,92.0,3.4
2021-05-10 17:46:55,8,0.00,0.12,0.00,0.00,0.12,48.665440,-122.373467,91.9,3.4
2021-05-10 17:46:57,10,0.00,0.56,0.00,0.00,0.11,48.665441,-122.373466,91.6,4.6
2021-05-10 17:46:59,12,0.00,1.55,0.00,0.00,0.08,48.665441,-122.373466,91.5,4.6
2021-05-10 17:47:01,14,0.00,3.02,0.00,0.00,0.05,48.665440,-122.373465,91.8,4.6
2021-05-10 17:47:03,16,0.00,4.31,0.00,0.00,0.04,48.665438,-122.373463,92.2,4.6
2021-05-10 17:47:05,18,0.02,7.69,0.49,176.96,0.04,48.665436,-122.373461,92.6,4.6
2021-05-10 17:47:07,20,0.08,7.90,1.36,530.84,0.04,48.665434,-122.373459,92.9,4.6
2021-05-10 17:47:09,22,0.13,0.85,1.44,617.76,0.04,48.665433,-122.373458,93.0,4.6
2021-05-10 17:47:11,24,0.16,3.56,1.20,534.76,0.04,48.665433,-122.373455,93.4,4.6
2021-05-10 17:47:13,26,0.21,1.29,1.25,578.70,0.04,48.665434,-122.373452,93.0,4.6
2021-05-10 17:47:15,28,0.24,3.96,1.19,555.56,0.04,48.665435,-122.373447,92.1,4.6
2021-05-10 17:47:17,30,0.29,3.77,1.21,557.09,0.04,48.665438,-122.373444,91.2,4.6
2021-05-10 17:47:19,32,0.32,2.49,1.19,544.12,0.04,48.665443,-122.373441,89.7,4.6
2021-05-10 17:47:21,34,0.37,3.57,1.20,537.63,0.04,48.665447,-122.373438,88.5,4.6
2021-05-10 17:47:23,36,0.40,3.59,1.20,495.05,0.04,48.665449,-122.373436,87.7,4.6
2021-05-10 17:47:25,38,0.44,2.44,1.20,462.43,0.05,48.665454,-122.373432,86.7,4.6
2021-05-10 17:47:27,40,0.48,1.97,1.20,412.37,0.05,48.665457,-122.373431,85.7,4.6
2021-05-10 17:47:29,42,0.52,3.17,1.20,424.63,0.05,48.665458,-122.373430,85.0,4.6
2021-05-10 17:47:31,44,0.57,2.86,1.20,391.39,0.05,48.665457,-122.373432,85.0,4.6
2021-05-10 17:47:33,46,0.61,2.02,1.20,373.48,0.05,48.665455,-122.373434,84.9,4.6
2021-05-10 17:47:35,48,0.64,3.16,1.20,344.83,0.06,48.665453,-122.373435,85.0,4.6
2021-05-10 17:47:37,50,0.68,1.55,1.20,350.57,0.06,48.665450,-122.373435,85.1,3.9
2021-05-10 17:47:39,52,0.73,2.31,1.20,359.71,0.06,48.665448,-122.373434,85.3,3.9
2021-05-10 17:47:41,54,0.76,2.69,1.20,372.79,0.05,48.665445,-122.373434,85.7,3.9
2021-05-10 17:47:43,56,0.81,2.88,1.20,404.45,0.05,48.665443,-122.373434,86.0,3.9
2021-05-10 17:47:45,58,0.85,3.20,1.19,435.42,0.04,48.665442,-122.373433,86.1,3.9
2021-05-10 17:47:47,60,0.88,3.57,1.20,488.40,0.04,48.665442,-122.373434,86.2,3.6
2021-05-10 17:47:49,62,0.93,3.84,1.20,501.88,0.04,48.665442,-122.373435,86.1,3.6
2021-05-10 17:47:51,64,0.97,3.64,1.19,522.62,0.04,48.665442,-122.373437,86.5,3.6
2021-05-10 17:47:53,66,1.00,2.65,1.20,549.45,0.04,48.665443,-122.373439,86.7,3.6
2021-05-10 17:47:55,68,1.04,3.70,1.21,617.66,0.03,48.665444,-122.373440,86.8,3.6
2021-05-10 17:47:57,70,1.09,3.92,1.20,565.77,0.04,48.665444,-122.373440,86.7,3.9
2021-05-10 17:47:59,72,1.12,2.43,1.20,549.45,0.04,48.665443,-122.373439,86.7,3.9
2021-05-10 17:48:01,74,1.17,1.83,1.20,489.00,0.04,48.665443,-122.373439,86.7,3.9
2021-05-10 17:48:03,76,1.21,2.71,1.20,495.66,0.04,48.665444,-122.373441,86.8,3.9
2021-05-10 17:48:05,78,1.25,3.82,1.20,434.78,0.05,48.665445,-122.373443,86.7,3.9
