Serial Number,W30401034
Sample ID,00039
Start Time,2021-06-11 16:51:31 UTC
Duration,0:05:12
Total Volume (l),6.09
Distance (m),9
Peak Pressure (psi),8.8
Avg Flow (l/min),1.2
Avg Rate (mL/m),741.4
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-06-11 16:51:31,0,0.00,-0.36,0.00,0.00,0.07,48.182806,-122.130541,35.7,9.4
2021-06-11 16:51:33,2,0.00,-0.24,0.00,0.00,0.07,48.182808,-122.130542,35.3,9.4
2021-06-11 16:51:35,4,0.01,-0.17,0.32,76.19,0.07,48.182811,-122.130547,34.7,9.4
2021-06-11 16:51:37,6,0.04,-0.04,0.72,170.70,0.07,48.182813,-122.130550,34.5,2.4
2021-06-11 16:51:39,8,0.07,0.07,0.62,171.51,0.06,48.182814,-122.130552,34.4,2.4
2021-06-11 16:51:41,10,0.08,0.58,0.37,119.86,0.05,48.182815,-122.130555,34.2,2.4
2021-06-11 16:51:43,12,0.08,2.29,0.20,85.69,0.03,48.182816,-122.130558,33.8,2.4
2021-06-11 16:51:45,14,0.08,3.62,0.08,55.21,0.02,48.182818,-122.130561,33.7,2.4
2021-06-11 16:51:47,16,0.08,5.41,0.03,28.17,0.02,48.182819,-122.130562,33.4,2.5
2021-06-11 16:51:49,18,0.10,8.13,0.55,539.22,0.02,48.182820,-122.130564,32.9,2.5
2021-06-11 16:51:51,20,0.17,8.78,1.46,999.00,0.02,48.182820,-122.130566,32.5,2.5
2021-06-11 16:51:53,22,0.22,3.20,1.56,999.00,0.02,48.182822,-122.130568,32.2,2.5
2021-06-11 16:51:55,24,0.26,5.10,1.30,999.00,0.01,48.182824,-122.130569,32.0,2.5
2021-06-11 16:51:57,26,0.31,4.26,1.34,999.00,0.01,48.182827,-122.130572,32.3,2.4
2021-06-11 16:51:59,28,0.35,4.78,1.29,999.00,0.01,48.182830,-122.130575,32.8,2.4
2021-06-11 16:52:01,30,0.39,5.56,1.30,999.00,0.01,48.182830,-122.130574,33.1,2.4
2021-06-11 16:52:03,32,0.43,4.40,1.29,999.00,0.01,48.182830,-122.130575,33.4,2.4
2021-06-11 16:52:05,34,0.48,4.31,1.30,999.00,0.01,48.182832,-122.130575,33.8,2.4
2021-06-11 16:52:07,36,0.52,5.28,1.30,999.00,0.01,48.182833,-122.130575,34.1,2.4
2021-06-11 16:52:09,38,0.56,6.41,1.30,999.00,0.01,48.182835,-122.130573,34.3,2.4
2021-06-11 16:52:11,40,0.61,4.74,1.30,999.00,0.01,48.182837,-122.130573,34.6,2.4
2021-06-11 16:52:13,42,0.65,3.71,1.26,999.00,0.01,48.182839,-122.130574,34.8,2.4
2021-06-11 16:52:15,44,0.68,4.15,1.14,999.00,0.01,48.182840,-122.130575,34.9,2.4
2021-06-11 16:52:17,46,0.72,5.54,1.05,999.00,0.01,48.182841,-122.130575,34.9,2.4
2021-06-11 16:52:19,48,0.76,7.47,1.25,999.00,0.01,48.182842,-122.130575,34.9,2.4
2021-06-11 16:52:21,50,0.81,6.13,1.46,999.00,0.01,48.182843,-122.130576,34.9,2.4
2021-06-11 16:52:23,52,0.86,5.07,1.45,999.00,0.01,48.182844,-122.130576,35.0,2.4
2021-06-11 16:52:25,54,0.91,4.48,1.37,999.00,0.02,48.182846,-122.130578,35.4,2.4
2021-06-11 16:52:27,56,0.95,4.72,1.32,999.00,0.02,48.182848,-122.130578,35.3,2.5
2021-06-11 16:52:29,58,0.99,4.74,1.31,999.00,0.02,48.182850,-122.130580,35.1,2.5
2021-06-11 16:52:31,60,1.04,4.47,1.30,999.00,0.02,48.182848,-122.130579,34.7,2.5
2021-06-11 16:52:33,62,1.08,4.53,1.30,999.00,0.02,48.182845,-122.130579,34.4,2.5
2021-06-11 16:52:35,64,1.12,4.59,1.30,999.00,0.02,48.182841,-122.130579,34.4,2.5
2021-06-11 16:52:37,66,1.17,4.66,1.30,999.00,0.02,48.182839,-122.130580,34.5,2.4
2021-06-11 16:52:39,68,1.21,4.68,1.30,999.00,0.02,48.182837,-122.130580,34.2,2.4
2021-06-11 16:52:41,70,1.25,4.84,1.30,999.00,0.02,48.182834,-122.130580,34.1,2.4
2021-06-11 16:52:43,72,1.30,4.78,1.30,999.00,0.02,48.182831,-122.130581,34.1,2.4
2021-06-11 16:52:45,74,1.34,5.04,1.30,999.00,0.02,48.182829,-122.130584,33.9,2.4
2021-06-11 16:52:47,76,1.38,5.26,1.29,999.00,0.02,48.182826,-122.130586,33.7,2.7
2021-06-11 16:52:49,78,1.43,4.91,1.30,999.00,0.02,48.182824,-122.130587,33.5,2.7
2021-06-11 16:52:51,80,1.47,5.13,1.30,999.00,0.02,48.182822,-122.130588,33.5,2.7
2021-06-11 16:52:53,82,1.51,5.24,1.29,999.00,0.02,48.182819,-122.130588,33.2,2.7
2021-06-11 16:52:55,84,1.56,4.92,1.29,999.00,0.02,48.182817,-122.130586,33.1,2.7
2021-06-11 16:52:57,86,1.60,4.99,1.29,999.00,0.02,48.182815,-122.130584,33.0,2.7
2021-06-11 16:52:59,88,1.65,5.53,1.29,999.00,0.02,48.182815,-122.130583,32.8,2.7
2021-06-11 16:53:01,90,1.69,5.11,1.30,999.00,0.02,48.182814,-122.130582,32.8,2.7
2021-06-11 16:53:03,92,1.73,5.32,1.29,999.00,0.02,48.182813,-122.130582,32.8,2.7
2021-06-11 16:53:05,94,1.78,5.46,1.30,999.00,0.01,48.182813,-122.130581,32.8,2.7
2021-06-11 16:53:07,96,1.82,5.38,1.30,999.00,0.01,48.182813,-122.130580,32.7,2.7
2021-06-11 16:53:09,98,1.86,5.40,1.30,999.00,0.01,48.182813,-122.130580,32.6,2.7
2021-06-11 16:53:11,100,1.90,5.34,1.30,999.00,0.01,48.182813,-122.130579,32.6,2.7
2021-06-11 16:53:13,102,1.95,5.17,1.30,999.00,0.01,48.182814,-122.130578,32.5,2.7
2021-06-11 16:53:15,104,1.99,5.08,1.31,999.00,0.01,48.182814,-122.130578,32.3,2.7
2021-06-11 16:53:17,106,2.04,5.24,1.29,999.00,0.01,48.182814,-122.130577,31.8,2.7
2021-06-11 16:53:19,108,2.08,5.75,1.30,999.00,0.02,48.182815,-122.130575,31.5,2.7
2021-06-11 16:53:21,110,2.12,5.20,1.30,999.00,0.02,48.182815,-122.130574,31.3,2.7
2021-06-11 16:53:23,112,2.17,5.61,1.30,999.00,0.02,48.182815,-122.130573,31.0,2.7
2021-06-11 16:53:25,114,2.21,5.54,1.30,999.00,0.02,48.182815,-122.130573,30.7,2.7
2021-06-11 16:53:27,116,2.25,5.46,1.31,999.00,0.02,48.182814,-122.130572,30.2,2.7
2021-06-11 16:53:29,118,2.30,5.83,1.29,999.00,0.02,48.182812,-122.130571,29.6,2.7
2021-06-11 16:53:31,120,2.34,5.72,1.29,999.00,0.02,48.182810,-122.130570,29.1,2.7
2021-06-11 16:53:33,122,2.38,5.51,1.30,999.00,0.02,48.182808,-122.130569,28.4,2.7
2021-06-11 16:53:35,124,2.43,4.84,1.30,999.00,0.02,48.182806,-122.130567,27.8,2.7
2021-06-11 16:53:37,126,2.47,5.17,1.30,999.00,0.02,48.182803,-122.130568,27.1,2.7
2021-06-11 16:53:39,128,2.51,5.82,1.29,999.00,0.02,48.182801,-122.130568,26.6,2.7
2021-06-11 16:53:41,130,2.56,4.87,1.32,999.00,0.02,48.182799,-122.130569,26.1,2.7
2021-06-11 16:53:43,132,2.60,5.23,1.30,999.00,0.02,48.182799,-122.130567,26.1,2.7
2021-06-11 16:53:45,134,2.64,5.09,1.30,999.00,0.02,48.182797,-122.130566,26.6,2.7
2021-06-11 16:53:47,136,2.69,5.56,1.29,999.00,0.02,48.182797,-122.130564,27.1,3.1
2021-06-11 16:53:49,138,2.73,5.35,1.30,906.56,0.02,48.182804,-122.130555,28.2,3.1
2021-06-11 16:53:51,140,2.78,5.37,1.31,889.34,0.02,48.182808,-122.130553,28.9,3.1
2021-06-11 16:53:53,142,2.82,5.49,1.30,836.55,0.03,48.182810,-122.130551,29.3,3.1
2021-06-11 16:53:55,144,2.86,5.45,1.29,851.49,0.03,48.182812,-122.130550,29.7,3.1
2021-06-11 16:53:57,146,2.91,5.28,1.31,883.94,0.02,48.182812,-122.130547,30.0,3.1
2021-06-11 16:53:59,148,2.95,5.41,1.30,742.01,0.03,48.182814,-122.130545,30.4,3.1
2021-06-11 16:54:01,150,2.99,5.57,1.30,772.43,0.03,48.182814,-122.130543,30.9,3.1
2021-06-11 16:54:03,152,3.03,5.44,1.30,806.95,0.03,48.182816,-122.130542,31.2,3.1
2021-06-11 16:54:05,154,3.08,5.77,1.30,795.11,0.03,48.182820,-122.130539,31.4,3.1
2021-06-11 16:54:07,156,3.12,5.30,1.30,792.20,0.03,48.182823,-122.130538,31.6,3.1
2021-06-11 16:54:09,158,3.17,5.47,1.30,843.06,0.03,48.182827,-122.130537,31.6,3.1
2021-06-11 16:54:11,160,3.21,5.27,1.31,927.11,0.02,48.182829,-122.130535,31.7,3.1
2021-06-11 16:54:13,162,3.25,5.49,1.30,999.00,0.02,48.182832,-122.130533,31.5,3.1
2021-06-11 16:54:15,164,3.30,5.73,1.30,887.98,0.02,48.182834,-122.130531,31.3,3.1
2021-06-11 16:54:17,166,3.34,5.71,1.31,949.28,0.02,48.182836,-122.130529,31.4,2.7
2021-06-11 16:54:19,168,3.38,5.54,1.30,999.00,0.02,48.182837,-122.130530,31.3,2.7
2021-06-11 16:54:21,170,3.42,5.72,1.29,999.00,0.02,48.182838,-122.130529,31.7,2.7
2021-06-11 16:54:23,172,3.47,5.91,1.30,999.00,0.02,48.182837,-122.130530,31.9,2.7
2021-06-11 16:54:25,174,3.51,5.73,1.30,999.00,0.02,48.182836,-122.130534,31.9,2.7
2021-06-11 16:54:27,176,3.55,5.75,1.30,999.00,0.02,48.182832,-122.130537,31.9,2.7
2021-06-11 16:54:29,178,3.60,5.97,1.30,999.00,0.02,48.182828,-122.130540,31.7,2.7
2021-06-11 16:54:31,180,3.64,5.84,1.30,999.00,0.02,48.182825,-122.130543,31.4,2.7
2021-06-11 16:54:33,182,3.68,5.74,1.29,999.00,0.02,48.182822,-122.130546,31.3,2.7
2021-06-11 16:54:35,184,3.73,5.82,1.30,999.00,0.02,48.182822,-122.130547,31.5,2.7
2021-06-11 16:54:37,186,3.77,5.64,1.30,999.00,0.02,48.182821,-122.130548,31.9,2.9
2021-06-11 16:54:39,188,3.82,5.62,1.30,999.00,0.02,48.182820,-122.130551,32.0,2.9
2021-06-11 16:54:41,190,3.86,5.88,1.29,999.00,0.02,48.182819,-122.130554,32.2,2.9
2021-06-11 16:54:43,192,3.90,5.92,1.30,999.00,0.02,48.182818,-122.130555,32.7,2.9
2021-06-11 16:54:45,194,3.95,5.89,1.30,999.00,0.02,48.182817,-122.130555,33.1,2.9
2021-06-11 16:54:47,196,3.99,5.91,1.29,999.00,0.02,48.182812,-122.130556,34.4,2.9
2021-06-11 16:54:49,198,4.03,5.87,1.30,925.93,0.02,48.182808,-122.130558,34.9,2.9
2021-06-11 16:54:51,200,4.08,5.84,1.31,921.24,0.02,48.182805,-122.130560,35.0,2.9
2021-06-11 16:54:53,202,4.12,6.09,1.29,875.76,0.02,48.182805,-122.130559,34.9,2.9
2021-06-11 16:54:55,204,4.16,6.20,1.30,779.38,0.03,48.182806,-122.130557,34.9,2.9
2021-06-11 16:54:57,206,4.21,5.90,1.30,814.54,0.03,48.182807,-122.130554,34.9,3.0
2021-06-11 16:54:59,208,4.25,6.07,1.30,733.22,0.03,48.182809,-122.130551,34.5,3.0
2021-06-11 16:55:01,210,4.29,6.25,1.30,696.68,0.03,48.182811,-122.130547,34.1,3.0
2021-06-11 16:55:03,212,4.34,6.23,1.30,635.39,0.03,48.182815,-122.130543,33.7,3.0
2021-06-11 16:55:05,214,4.38,6.22,1.30,669.76,0.03,48.182818,-122.130540,33.3,3.0
2021-06-11 16:55:07,216,4.42,6.22,1.30,695.56,0.03,48.182820,-122.130538,32.9,3.2
2021-06-11 16:55:09,218,4.47,6.15,1.30,708.06,0.03,48.182822,-122.130536,32.5,3.2
2021-06-11 16:55:11,220,4.51,6.30,1.30,712.72,0.03,48.182821,-122.130535,32.5,3.2
2021-06-11 16:55:13,222,4.55,6.19,1.30,676.03,0.03,48.182819,-122.130539,32.3,3.2
2021-06-11 16:55:15,224,4.60,6.20,1.30,760.23,0.03,48.182818,-122.130541,32.3,3.2
2021-06-11 16:55:17,226,4.64,6.23,1.30,754.94,0.03,48.182819,-122.130541,32.4,3.2
2021-06-11 16:55:19,228,4.68,6.34,1.30,696.68,0.03,48.182822,-122.130541,32.2,3.2
2021-06-11 16:55:21,230,4.73,6.27,1.30,754.94,0.03,48.182822,-122.130536,32.4,3.2
2021-06-11 16:55:23,232,4.77,6.44,1.30,833.33,0.03,48.182822,-122.130532,33.0,3.2
2021-06-11 16:55:25,234,4.81,6.36,1.30,754.94,0.03,48.182821,-122.130529,33.8,3.2
2021-06-11 16:55:27,236,4.86,6.51,1.30,619.05,0.04,48.182820,-122.130525,35.2,3.2
2021-06-11 16:55:29,238,4.90,6.36,1.30,545.76,0.04,48.182818,-122.130523,36.3,3.2
2021-06-11 16:55:31,240,4.94,6.34,1.30,539.64,0.04,48.182816,-122.130518,37.5,3.2
2021-06-11 16:55:33,242,4.99,6.60,1.30,572.44,0.04,48.182815,-122.130515,38.7,3.2
2021-06-11 16:55:35,244,5.03,6.52,1.30,581.66,0.04,48.182815,-122.130512,39.5,3.2
2021-06-11 16:55:37,246,5.07,6.55,1.30,575.48,0.04,48.182814,-122.130510,40.5,3.2
2021-06-11 16:55:39,248,5.12,6.72,1.29,561.36,0.04,48.182813,-122.130508,41.7,3.2
2021-06-11 16:55:41,250,5.16,6.59,1.30,538.30,0.04,48.182811,-122.130506,43.0,3.2
2021-06-11 16:55:43,252,5.20,6.65,1.29,407.20,0.05,48.182808,-122.130506,44.2,3.2
2021-06-11 16:55:45,254,5.25,6.54,1.31,434.06,0.05,48.182806,-122.130508,45.4,3.2
2021-06-11 16:55:47,256,5.29,6.43,1.30,483.09,0.04,48.182805,-122.130508,47.0,3.2
2021-06-11 16:55:49,258,5.33,6.44,1.30,498.08,0.04,48.182803,-122.130510,48.1,3.2
2021-06-11 16:55:51,260,5.38,6.64,1.30,374.53,0.06,48.182800,-122.130513,49.1,3.2
2021-06-11 16:55:53,262,5.42,6.64,1.30,379.45,0.06,48.182799,-122.130515,49.4,3.2
2021-06-11 16:55:55,264,5.46,6.64,1.30,366.30,0.06,48.182802,-122.130518,48.5,3.2
2021-06-11 16:55:57,266,5.51,6.80,1.30,323.87,0.07,48.182803,-122.130521,47.1,3.2
2021-06-11 16:55:59,268,5.55,6.70,1.30,332.57,0.07,48.182805,-122.130523,45.6,3.2
2021-06-11 16:56:01,270,5.59,6.87,1.29,320.90,0.07,48.182806,-122.130527,44.3,3.2
2021-06-11 16:56:03,272,5.64,6.61,1.30,388.99,0.06,48.182808,-122.130531,43.7,3.2
2021-06-11 16:56:05,274,5.68,5.87,1.30,364.15,0.06,48.182811,-122.130534,43.2,3.2
2021-06-11 16:56:07,276,5.72,4.26,1.32,370.37,0.06,48.182821,-122.130537,42.5,3.2
2021-06-11 16:56:09,278,5.77,2.64,1.31,387.46,0.06,48.182824,-122.130541,41.5,3.2
2021-06-11 16:56:11,280,5.81,4.38,1.35,425.33,0.05,48.182825,-122.130543,40.9,3.2
2021-06-11 16:56:13,282,5.86,3.52,1.31,381.04,0.06,48.182824,-122.130546,40.7,3.2
2021-06-11 16:56:15,284,5.90,4.40,1.28,376.58,0.06,48.182823,-122.130549,41.2,3.2
2021-06-11 16:56:17,286,5.94,5.30,1.29,446.52,0.05,48.182822,-122.130552,41.5,3.2
2021-06-11 16:56:19,288,5.99,3.89,1.27,465.71,0.05,48.182821,-122.130552,41.7,3.2
2021-06-11 16:56:21,290,6.02,3.53,1.13,453.82,0.04,48.182820,-122.130552,41.8,3.2
2021-06-11 16:56:23,292,6.04,3.69,0.82,337.45,0.04,48.182819,-122.130553,41.8,3.2
2021-06-11 16:56:25,294,6.05,4.81,0.41,187.47,0.04,48.182818,-122.130552,42.1,3.2
2021-06-11 16:56:27,296,6.05,4.45,0.21,96.55,0.04,48.182817,-122.130553,42.5,3.2
2021-06-11 16:56:29,298,6.06,4.25,0.23,116.51,0.03,48.182816,-122.130555,42.9,3.2
2021-06-11 16:56:31,300,6.07,3.85,0.26,187.59,0.02,48.182816,-122.130554,43.2,3.2
2021-06-11 16:56:33,302,6.08,3.66,0.22,189.00,0.02,48.182818,-122.130550,42.9,3.2
2021-06-11 16:56:35,304,6.08,3.55,0.16,129.76,0.02,48.182818,-122.130549,43.1,3.2
2021-06-11 16:56:37,306,6.08,3.45,0.09,70.09,0.02,48.182818,-122.130549,42.9,3.2
2021-06-11 16:56:39,308,6.09,3.42,0.06,48.90,0.02,48.182818,-122.130550,42.4,3.2
2021-06-11 16:56:41,310,6.09,3.37,0.05,38.58,0.02,48.182817,-122.130552,41.9,3.2
2021-06-11 16:56:43,312,6.09,3.34,0.04,29.30,0.02,48.182818,-122.130552,41.4,3.2
