Serial Number,W30401034
Sample ID,00130
Start Time,2022-01-13 21:02:38 UTC
Duration,0:05:28
Total Volume (l),6.12
Distance (m),10
Peak Pressure (psi),7.3
Avg Flow (l/min),1.1
Avg Rate (mL/m),656.6
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-01-13 21:02:38,0,0.00,-0.14,0.00,0.00,0.03,48.714857,-122.478828,42.6,2500.0
2022-01-13 21:02:40,2,0.00,-0.14,0.00,0.00,0.03,48.714854,-122.478831,42.9,2500.0
2022-01-13 21:02:42,4,0.00,-0.06,0.05,27.41,0.03,48.714852,-122.478833,43.4,2500.0
2022-01-13 21:02:44,6,0.00,-0.06,0.03,15.53,0.03,48.714851,-122.478833,43.8,2500.0
2022-01-13 21:02:46,8,0.00,0.01,0.03,16.45,0.03,48.714850,-122.478833,44.0,2500.0
2022-01-13 21:02:48,10,0.01,0.08,0.03,15.90,0.03,48.714850,-122.478832,44.2,2500.0
2022-01-13 21:02:50,12,0.01,0.80,0.02,11.88,0.03,48.714851,-122.478832,44.2,2500.0
2022-01-13 21:02:52,14,0.01,2.71,0.01,5.83,0.03,48.714853,-122.478831,44.6,2500.0
2022-01-13 21:02:54,16,0.01,2.84,0.00,0.00,0.03,48.714853,-122.478831,45.1,2500.0
2022-01-13 21:02:56,18,0.01,4.26,0.01,5.80,0.03,48.714852,-122.478830,45.7,2500.0
2022-01-13 21:02:58,20,0.03,4.86,0.52,285.56,0.03,48.714852,-122.478830,46.2,2500.0
2022-01-13 21:03:00,22,0.07,6.27,1.10,520.09,0.03,48.714852,-122.478829,46.4,2500.0
2022-01-13 21:03:02,24,0.13,5.86,1.47,692.09,0.03,48.714853,-122.478827,46.6,2500.0
2022-01-13 21:03:04,26,0.18,2.58,1.49,698.55,0.04,48.714853,-122.478826,46.8,2500.0
2022-01-13 21:03:06,28,0.22,3.50,1.32,601.09,0.04,48.714852,-122.478827,47.0,2500.0
2022-01-13 21:03:08,30,0.27,3.39,1.33,568.38,0.04,48.714852,-122.478832,47.4,2500.0
2022-01-13 21:03:10,32,0.31,3.09,1.31,579.13,0.04,48.714852,-122.478837,47.6,2500.0
2022-01-13 21:03:12,34,0.35,2.85,1.30,570.93,0.04,48.714852,-122.478841,47.9,2500.0
2022-01-13 21:03:14,36,0.40,3.65,1.29,571.81,0.04,48.714854,-122.478844,48.1,2500.0
2022-01-13 21:03:16,38,0.44,3.91,1.29,544.30,0.04,48.714857,-122.478848,48.4,2500.0
2022-01-13 21:03:18,40,0.48,2.58,1.30,553.43,0.04,48.714856,-122.478849,48.3,2500.0
2022-01-13 21:03:20,42,0.52,1.94,1.30,597.70,0.04,48.714856,-122.478849,47.8,2500.0
2022-01-13 21:03:22,44,0.57,3.84,1.30,575.48,0.04,48.714856,-122.478848,47.4,2500.0
2022-01-13 21:03:24,46,0.61,2.14,1.30,584.01,0.04,48.714855,-122.478847,47.1,2500.0
2022-01-13 21:03:26,48,0.65,2.61,1.30,573.19,0.04,48.714855,-122.478847,46.8,2500.0
2022-01-13 21:03:28,50,0.70,2.47,1.30,522.72,0.04,48.714855,-122.478847,46.4,2500.0
2022-01-13 21:03:30,52,0.74,2.92,1.30,526.53,0.04,48.714853,-122.478847,46.1,2500.0
2022-01-13 21:03:32,54,0.79,4.80,1.30,536.97,0.04,48.714851,-122.478846,45.7,2500.0
2022-01-13 21:03:34,56,0.83,2.57,1.30,536.97,0.04,48.714846,-122.478845,45.3,2500.0
2022-01-13 21:03:36,58,0.87,4.77,1.30,542.34,0.04,48.714843,-122.478844,45.1,2500.0
2022-01-13 21:03:38,60,0.92,2.97,1.30,588.77,0.04,48.714840,-122.478842,45.1,2500.0
2022-01-13 21:03:40,62,0.96,4.36,1.30,578.55,0.04,48.714839,-122.478841,45.2,2500.0
2022-01-13 21:03:42,64,1.00,4.96,1.30,596.88,0.04,48.714837,-122.478841,45.3,2500.0
2022-01-13 21:03:44,66,1.04,3.08,1.30,592.80,0.04,48.714836,-122.478840,45.3,2500.0
2022-01-13 21:03:46,68,1.09,2.82,1.30,672.88,0.03,48.714835,-122.478838,45.2,2500.0
2022-01-13 21:03:48,70,1.13,3.65,1.30,839.79,0.03,48.714834,-122.478838,45.2,2500.0
2022-01-13 21:03:50,72,1.18,5.47,1.30,861.50,0.02,48.714832,-122.478839,45.2,2500.0
2022-01-13 21:03:52,74,1.22,3.80,1.30,826.97,0.03,48.714832,-122.478839,45.0,2500.0
2022-01-13 21:03:54,76,1.26,4.45,1.30,803.96,0.03,48.714832,-122.478838,44.6,2500.0
2022-01-13 21:03:56,78,1.31,3.32,1.30,846.35,0.03,48.714833,-122.478835,44.3,2500.0
2022-01-13 21:03:58,80,1.35,3.35,1.30,808.46,0.03,48.714834,-122.478833,44.1,2500.0
2022-01-13 21:04:00,82,1.39,5.07,1.30,866.67,0.03,48.714834,-122.478830,43.9,2500.0
2022-01-13 21:04:02,84,1.44,3.95,1.30,914.21,0.02,48.714835,-122.478829,43.6,2500.0
2022-01-13 21:04:04,86,1.48,5.10,1.30,800.99,0.03,48.714836,-122.478826,43.4,2500.0
2022-01-13 21:04:06,88,1.52,4.88,1.30,638.19,0.03,48.714838,-122.478822,42.9,2500.0
2022-01-13 21:04:08,90,1.57,4.31,1.30,589.57,0.04,48.714839,-122.478820,42.6,2500.0
2022-01-13 21:04:10,92,1.61,4.53,1.30,583.22,0.04,48.714837,-122.478820,42.5,2500.0
2022-01-13 21:04:12,94,1.65,4.42,1.30,626.20,0.03,48.714838,-122.478818,42.3,2500.0
2022-01-13 21:04:14,96,1.70,3.48,1.31,674.91,0.03,48.714839,-122.478817,42.0,2500.0
2022-01-13 21:04:16,98,1.74,3.37,1.30,708.06,0.03,48.714839,-122.478817,41.7,2500.0
2022-01-13 21:04:18,100,1.78,4.16,1.30,769.69,0.03,48.714839,-122.478815,41.4,2500.0
2022-01-13 21:04:20,102,1.83,3.42,1.31,762.07,0.03,48.714839,-122.478814,41.2,2500.0
2022-01-13 21:04:22,104,1.87,5.23,1.31,751.58,0.03,48.714840,-122.478812,41.0,2500.0
2022-01-13 21:04:24,106,1.92,5.00,1.30,921.99,0.02,48.714842,-122.478811,40.7,2500.0
2022-01-13 21:04:26,108,1.96,4.53,1.31,999.00,0.02,48.714842,-122.478811,40.2,2500.0
2022-01-13 21:04:28,110,2.00,4.36,1.30,999.00,0.02,48.714843,-122.478812,39.9,2500.0
2022-01-13 21:04:30,112,2.05,4.47,1.30,999.00,0.02,48.714843,-122.478813,39.6,2500.0
2022-01-13 21:04:32,114,2.09,4.61,1.30,999.00,0.02,48.714844,-122.478813,39.4,2500.0
2022-01-13 21:04:34,116,2.13,4.35,1.30,999.00,0.02,48.714845,-122.478813,39.1,2500.0
2022-01-13 21:04:36,118,2.18,4.70,1.29,999.00,0.02,48.714847,-122.478813,39.0,2500.0
2022-01-13 21:04:38,120,2.22,4.40,1.31,994.68,0.02,48.714848,-122.478814,39.0,2500.0
2022-01-13 21:04:40,122,2.26,4.60,1.30,880.76,0.02,48.714850,-122.478814,39.0,2500.0
2022-01-13 21:04:42,124,2.31,4.59,1.30,856.39,0.03,48.714851,-122.478813,39.0,2500.0
2022-01-13 21:04:44,126,2.35,5.00,1.30,838.17,0.03,48.714853,-122.478812,39.0,2500.0
2022-01-13 21:04:46,128,2.39,4.63,1.30,868.40,0.02,48.714853,-122.478810,39.1,2500.0
2022-01-13 21:04:48,130,2.44,4.38,1.30,906.56,0.02,48.714855,-122.478808,39.2,2500.0
2022-01-13 21:04:50,132,2.48,4.81,1.30,914.21,0.02,48.714855,-122.478808,39.3,2500.0
2022-01-13 21:04:52,134,2.52,4.40,1.30,952.38,0.02,48.714856,-122.478807,39.3,2500.0
2022-01-13 21:04:54,136,2.57,4.45,1.30,965.11,0.02,48.714856,-122.478808,39.2,2500.0
2022-01-13 21:04:56,138,2.61,4.85,1.30,999.00,0.02,48.714857,-122.478808,39.0,2500.0
2022-01-13 21:04:58,140,2.65,5.07,1.30,929.90,0.02,48.714857,-122.478810,38.7,2500.0
2022-01-13 21:05:00,142,2.70,4.92,1.30,984.85,0.02,48.714858,-122.478811,38.6,2500.0
2022-01-13 21:05:02,144,2.74,4.70,1.31,970.37,0.02,48.714858,-122.478812,38.4,2500.0
2022-01-13 21:05:04,146,2.78,4.63,1.30,893.47,0.02,48.714857,-122.478815,38.5,2500.0
2022-01-13 21:05:06,148,2.83,4.94,1.30,887.98,0.02,48.714857,-122.478817,38.5,2500.0
2022-01-13 21:05:08,150,2.87,4.43,1.30,787.88,0.03,48.714857,-122.478819,38.3,2500.0
2022-01-13 21:05:10,152,2.91,4.88,1.30,782.19,0.03,48.714856,-122.478820,38.4,2500.0
2022-01-13 21:05:12,154,2.96,4.77,1.30,752.31,0.03,48.714855,-122.478818,38.2,2500.0
2022-01-13 21:05:14,156,3.00,4.32,1.30,729.52,0.03,48.714855,-122.478817,37.8,2500.0
2022-01-13 21:05:16,158,3.04,4.45,1.30,692.23,0.03,48.714855,-122.478816,37.5,2500.0
2022-01-13 21:05:18,160,3.09,4.86,1.30,722.22,0.03,48.714853,-122.478815,37.3,2500.0
2022-01-13 21:05:20,162,3.13,4.56,1.30,762.91,0.03,48.714851,-122.478816,37.1,2500.0
2022-01-13 21:05:22,164,3.17,4.48,1.30,800.99,0.03,48.714850,-122.478814,36.6,2500.0
2022-01-13 21:05:24,166,3.22,4.61,1.30,830.14,0.03,48.714849,-122.478812,36.2,2500.0
2022-01-13 21:05:26,168,3.26,4.81,1.30,796.57,0.03,48.714850,-122.478809,35.9,2500.0
2022-01-13 21:05:28,170,3.30,4.60,1.30,902.78,0.02,48.714850,-122.478806,35.4,2500.0
2022-01-13 21:05:30,172,3.35,4.93,1.31,898.49,0.02,48.714850,-122.478805,35.0,2500.0
2022-01-13 21:05:32,174,3.39,4.78,1.30,933.91,0.02,48.714850,-122.478804,34.6,2500.0
2022-01-13 21:05:34,176,3.43,5.02,1.29,951.33,0.02,48.714850,-122.478802,34.0,2500.0
2022-01-13 21:05:36,178,3.48,4.84,1.30,999.00,0.02,48.714850,-122.478800,33.6,2500.0
2022-01-13 21:05:38,180,3.52,5.06,1.30,999.00,0.02,48.714851,-122.478798,33.3,2500.0
2022-01-13 21:05:40,182,3.57,4.75,1.31,951.34,0.02,48.714851,-122.478794,33.2,2500.0
2022-01-13 21:05:42,184,3.61,5.14,1.30,944.08,0.02,48.714852,-122.478792,33.0,2500.0
2022-01-13 21:05:44,186,3.65,4.95,1.30,991.61,0.02,48.714853,-122.478789,32.7,2500.0
2022-01-13 21:05:46,188,3.70,4.86,1.30,999.00,0.02,48.714854,-122.478787,32.5,2500.0
2022-01-13 21:05:48,190,3.74,4.79,1.30,991.61,0.02,48.714854,-122.478786,32.8,2500.0
2022-01-13 21:05:50,192,3.78,5.19,1.30,952.38,0.02,48.714854,-122.478784,33.3,2500.0
2022-01-13 21:05:52,194,3.82,5.17,1.30,914.21,0.02,48.714855,-122.478780,34.4,2500.0
2022-01-13 21:05:54,196,3.87,4.86,1.30,942.03,0.02,48.714858,-122.478778,36.4,2500.0
2022-01-13 21:05:56,198,3.91,4.54,1.30,886.16,0.02,48.714859,-122.478774,37.9,2500.0
2022-01-13 21:05:58,200,3.96,4.82,1.30,826.97,0.03,48.714860,-122.478769,39.4,2500.0
2022-01-13 21:06:00,202,4.00,5.20,1.30,495.80,0.04,48.714860,-122.478767,39.7,2500.0
2022-01-13 21:06:02,204,4.04,4.75,1.30,471.01,0.05,48.714862,-122.478763,40.0,2500.0
2022-01-13 21:06:04,206,4.09,4.96,1.30,455.18,0.05,48.714864,-122.478762,40.6,2500.0
2022-01-13 21:06:06,208,4.13,4.89,1.30,438.60,0.05,48.714865,-122.478763,41.3,2500.0
