Serial Number,W30401034
Sample ID,00112
Start Time,2021-12-10 18:22:17 UTC
Duration,0:05:14
Total Volume (l),6.17
Distance (m),20
Peak Pressure (psi),5.4
Avg Flow (l/min),1.2
Avg Rate (mL/m),383.0
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-12-10 18:22:17,0,0.00,-0.30,0.00,0.00,0.03,48.665383,-122.373456,115.2,4.2
2021-12-10 18:22:19,2,0.00,-0.29,0.00,0.00,0.03,48.665388,-122.373458,115.1,4.2
2021-12-10 18:22:21,4,0.00,-0.18,0.00,0.00,0.03,48.665392,-122.373458,115.2,4.2
2021-12-10 18:22:23,6,0.00,-0.12,0.02,11.04,0.03,48.665395,-122.373459,115.0,4.2
2021-12-10 18:22:25,8,0.00,-0.13,0.00,0.00,0.03,48.665398,-122.373461,114.5,4.2
2021-12-10 18:22:27,10,0.00,-0.02,0.00,0.00,0.03,48.665400,-122.373462,114.0,4.4
2021-12-10 18:22:29,12,0.00,0.11,0.00,0.00,0.03,48.665401,-122.373462,113.6,4.4
2021-12-10 18:22:31,14,0.00,0.62,0.00,0.00,0.03,48.665401,-122.373461,113.2,4.4
2021-12-10 18:22:33,16,0.00,2.56,0.00,0.00,0.03,48.665402,-122.373460,112.9,4.4
2021-12-10 18:22:35,18,0.00,2.80,0.00,0.00,0.03,48.665400,-122.373458,113.1,4.4
2021-12-10 18:22:37,20,0.00,4.13,0.00,0.00,0.02,48.665399,-122.373453,113.3,4.4
2021-12-10 18:22:39,22,0.02,4.33,0.52,348.76,0.02,48.665397,-122.373451,113.3,4.4
2021-12-10 18:22:41,24,0.06,5.28,0.94,629.18,0.02,48.665396,-122.373450,113.0,4.4
2021-12-10 18:22:43,26,0.11,5.35,1.29,882.96,0.02,48.665394,-122.373448,113.1,4.4
2021-12-10 18:22:45,28,0.16,4.48,1.39,999.00,0.02,48.665392,-122.373445,113.2,4.4
2021-12-10 18:22:47,30,0.20,4.33,1.37,999.00,0.02,48.665390,-122.373445,113.3,4.4
2021-12-10 18:22:49,32,0.25,4.21,1.32,999.00,0.02,48.665386,-122.373444,113.9,4.4
2021-12-10 18:22:51,34,0.29,4.18,1.29,999.00,0.02,48.665375,-122.373440,115.5,4.4
2021-12-10 18:22:53,36,0.33,4.13,1.30,999.00,0.02,48.665365,-122.373439,117.2,4.4
2021-12-10 18:22:55,38,0.37,4.09,1.29,999.00,0.02,48.665355,-122.373442,117.8,4.4
2021-12-10 18:22:57,40,0.42,4.11,1.27,999.00,0.02,48.665345,-122.373449,117.3,5.0
2021-12-10 18:22:59,42,0.46,3.89,1.25,999.00,0.02,48.665339,-122.373452,117.7,5.0
2021-12-10 18:23:01,44,0.50,3.86,1.23,999.00,0.02,48.665336,-122.373452,118.3,5.0
2021-12-10 18:23:03,46,0.54,3.75,1.21,999.00,0.02,48.665337,-122.373451,118.9,5.0
2021-12-10 18:23:05,48,0.58,4.13,1.18,999.00,0.02,48.665338,-122.373450,119.4,5.0
2021-12-10 18:23:07,50,0.62,5.04,1.25,877.19,0.02,48.665339,-122.373449,120.3,4.2
2021-12-10 18:23:09,52,0.67,4.89,1.34,948.34,0.03,48.665344,-122.373450,120.7,4.2
2021-12-10 18:23:11,54,0.71,4.36,1.38,744.34,0.03,48.665347,-122.373451,121.2,4.2
2021-12-10 18:23:13,56,0.76,3.99,1.34,658.80,0.03,48.665351,-122.373452,121.6,4.2
2021-12-10 18:23:15,58,0.80,3.81,1.28,621.96,0.04,48.665355,-122.373452,122.2,4.2
2021-12-10 18:23:17,60,0.84,3.88,1.23,533.85,0.04,48.665355,-122.373452,123.2,5.1
2021-12-10 18:23:19,62,0.88,4.17,1.20,522.19,0.04,48.665353,-122.373450,124.4,5.1
2021-12-10 18:23:21,64,0.92,4.68,1.23,524.30,0.04,48.665352,-122.373447,124.8,5.1
2021-12-10 18:23:23,66,0.97,4.78,1.33,580.28,0.04,48.665352,-122.373445,124.9,5.1
2021-12-10 18:23:25,68,1.01,4.22,1.37,600.09,0.03,48.665352,-122.373445,125.3,5.1
2021-12-10 18:23:27,70,1.06,4.04,1.31,611.58,0.04,48.665352,-122.373447,125.3,4.6
2021-12-10 18:23:29,72,1.10,3.92,1.26,576.92,0.03,48.665353,-122.373451,125.7,4.6
2021-12-10 18:23:31,74,1.14,4.23,1.24,801.03,0.03,48.665353,-122.373456,126.0,4.6
2021-12-10 18:23:33,76,1.18,4.41,1.26,782.12,0.03,48.665354,-122.373461,126.1,4.6
2021-12-10 18:23:35,78,1.23,4.78,1.30,796.57,0.03,48.665355,-122.373468,126.2,4.6
2021-12-10 18:23:37,80,1.27,4.77,1.36,855.35,0.03,48.665357,-122.373475,126.2,4.2
2021-12-10 18:23:39,82,1.32,4.05,1.35,855.51,0.03,48.665357,-122.373479,126.2,4.2
2021-12-10 18:23:41,84,1.36,3.95,1.30,816.07,0.03,48.665355,-122.373482,126.6,4.2
2021-12-10 18:23:43,86,1.40,3.77,1.25,784.68,0.03,48.665353,-122.373484,126.9,4.2
2021-12-10 18:23:45,88,1.44,4.56,1.22,758.71,0.03,48.665352,-122.373485,127.0,4.2
2021-12-10 18:23:47,90,1.48,4.85,1.28,484.85,0.05,48.665348,-122.373493,126.9,10.0
2021-12-10 18:23:49,92,1.53,4.53,1.35,409.84,0.06,48.665348,-122.373495,126.5,10.0
2021-12-10 18:23:51,94,1.58,4.23,1.34,376.62,0.06,48.665345,-122.373496,127.2,10.0
2021-12-10 18:23:53,96,1.62,4.05,1.31,372.26,0.06,48.665343,-122.373494,127.6,10.0
2021-12-10 18:23:55,98,1.66,4.08,1.27,340.57,0.06,48.665340,-122.373492,127.8,10.0
2021-12-10 18:23:57,100,1.70,4.40,1.25,341.53,0.06,48.665336,-122.373486,128.0,9.7
2021-12-10 18:23:59,102,1.75,4.77,1.30,355.48,0.06,48.665333,-122.373481,127.9,9.7
2021-12-10 18:24:01,104,1.79,4.60,1.35,357.14,0.08,48.665332,-122.373477,127.5,9.7
2021-12-10 18:24:03,106,1.83,4.10,1.33,282.38,0.08,48.665331,-122.373474,127.4,9.7
2021-12-10 18:24:05,108,1.88,4.08,1.30,262.47,0.08,48.665328,-122.373471,128.3,9.7
2021-12-10 18:24:07,110,1.92,4.33,1.27,296.24,0.07,48.665326,-122.373469,128.5,7.0
2021-12-10 18:24:09,112,1.96,4.39,1.34,338.38,0.06,48.665326,-122.373468,128.0,7.0
2021-12-10 18:24:11,114,2.01,4.47,1.29,331.53,0.06,48.665325,-122.373467,127.6,7.0
2021-12-10 18:24:13,116,2.05,4.54,1.29,332.56,0.06,48.665323,-122.373464,127.4,7.0
2021-12-10 18:24:15,118,2.09,4.53,1.29,359.53,0.06,48.665324,-122.373462,127.1,7.0
2021-12-10 18:24:17,120,2.14,4.75,1.31,331.06,0.07,48.665325,-122.373461,127.4,7.0
2021-12-10 18:24:19,122,2.18,4.43,1.34,312.14,0.07,48.665327,-122.373461,127.1,7.0
2021-12-10 18:24:21,124,2.22,4.21,1.30,302.61,0.06,48.665330,-122.373462,126.5,7.0
2021-12-10 18:24:23,126,2.27,4.17,1.27,347.56,0.07,48.665333,-122.373462,125.9,7.0
2021-12-10 18:24:25,128,2.31,4.62,1.28,301.74,0.07,48.665334,-122.373460,125.6,7.0
2021-12-10 18:24:27,130,2.35,4.40,1.29,289.17,0.07,48.665335,-122.373459,125.6,7.9
2021-12-10 18:24:29,132,2.40,4.84,1.29,298.40,0.07,48.665336,-122.373457,125.3,7.9
2021-12-10 18:24:31,134,2.44,4.84,1.31,273.94,0.09,48.665341,-122.373458,124.6,7.9
2021-12-10 18:24:33,136,2.48,4.18,1.32,246.91,0.10,48.665342,-122.373454,123.9,7.9
2021-12-10 18:24:35,138,2.53,4.39,1.27,199.31,0.11,48.665343,-122.373453,123.4,7.9
