Serial Number,W30401034
Sample ID,00139
Start Time,2022-02-10 19:27:24 UTC
Duration,0:05:16
Total Volume (l),5.95
Distance (m),10
Peak Pressure (psi),7.7
Avg Flow (l/min),1.1
Avg Rate (mL/m),682.5
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2022-02-10 19:27:24,0,0.00,-0.15,0.04,4.84,0.14,48.689684,-122.409331,148.9,4.2
2022-02-10 19:27:26,2,0.00,-0.11,0.01,1.77,0.09,48.689695,-122.409348,148.3,4.2
2022-02-10 19:27:28,4,0.00,-0.12,0.00,0.00,0.07,48.689700,-122.409351,148.4,4.2
2022-02-10 19:27:30,6,0.00,0.05,0.00,0.00,0.06,48.689704,-122.409361,147.1,4.2
2022-02-10 19:27:32,8,0.00,0.06,0.00,0.00,0.05,48.689708,-122.409366,146.6,3.8
2022-02-10 19:27:34,10,0.00,0.63,0.00,0.00,0.04,48.689710,-122.409369,146.4,3.8
2022-02-10 19:27:36,12,0.00,2.10,0.00,0.00,0.04,48.689710,-122.409372,146.4,3.8
2022-02-10 19:27:38,14,0.00,3.08,0.00,0.00,0.04,48.689710,-122.409374,146.6,3.8
2022-02-10 19:27:40,16,0.00,4.72,0.00,0.00,0.03,48.689709,-122.409380,146.7,3.8
2022-02-10 19:27:42,18,0.01,6.08,0.32,187.79,0.03,48.689709,-122.409385,147.1,3.9
2022-02-10 19:27:44,20,0.05,7.69,0.92,989.25,0.02,48.689710,-122.409392,148.1,3.9
2022-02-10 19:27:46,22,0.11,6.24,1.56,999.00,0.02,48.689710,-122.409396,149.0,3.9
2022-02-10 19:27:48,24,0.16,3.87,1.41,999.00,0.02,48.689712,-122.409402,149.9,3.9
2022-02-10 19:27:50,26,0.20,4.70,1.32,999.00,0.02,48.689713,-122.409405,150.5,3.9
2022-02-10 19:27:52,28,0.25,4.21,1.32,999.00,0.02,48.689712,-122.409405,150.7,4.0
2022-02-10 19:27:54,30,0.29,4.69,1.29,999.00,0.02,48.689714,-122.409403,150.8,4.0
2022-02-10 19:27:56,32,0.33,4.48,1.29,999.00,0.02,48.689715,-122.409399,150.7,4.0
2022-02-10 19:27:58,34,0.37,4.52,1.29,999.00,0.02,48.689716,-122.409395,150.7,4.0
2022-02-10 19:28:00,36,0.42,4.94,1.30,914.21,0.02,48.689720,-122.409389,150.9,4.0
2022-02-10 19:28:02,38,0.46,4.73,1.30,839.79,0.03,48.689721,-122.409382,151.6,3.8
2022-02-10 19:28:04,40,0.50,4.86,1.30,780.78,0.03,48.689723,-122.409376,152.2,3.8
2022-02-10 19:28:06,42,0.55,4.65,1.30,830.14,0.03,48.689727,-122.409373,152.8,3.8
2022-02-10 19:28:08,44,0.59,5.15,1.30,768.32,0.03,48.689729,-122.409370,153.1,3.8
2022-02-10 19:28:10,46,0.63,5.14,1.30,796.57,0.03,48.689729,-122.409369,153.2,3.8
2022-02-10 19:28:12,48,0.68,4.79,1.30,745.84,0.03,48.689727,-122.409367,153.1,3.6
2022-02-10 19:28:14,50,0.72,5.07,1.30,790.75,0.03,48.689725,-122.409366,152.9,3.6
2022-02-10 19:28:16,52,0.76,4.80,1.30,738.22,0.03,48.689723,-122.409365,152.6,3.6
2022-02-10 19:28:18,54,0.81,4.99,1.30,713.89,0.03,48.689722,-122.409365,152.3,3.6
2022-02-10 19:28:20,56,0.85,4.66,1.30,776.58,0.03,48.689719,-122.409363,152.0,3.6
2022-02-10 19:28:22,58,0.90,4.51,1.30,783.60,0.03,48.689717,-122.409362,151.7,3.6
2022-02-10 19:28:24,60,0.94,4.64,1.30,814.54,0.03,48.689715,-122.409361,151.5,3.6
2022-02-10 19:28:26,62,0.99,4.88,1.30,724.64,0.03,48.689714,-122.409360,151.4,3.6
2022-02-10 19:28:28,64,1.03,4.59,1.30,672.88,0.03,48.689713,-122.409360,151.2,3.6
2022-02-10 19:28:30,66,1.07,5.09,1.30,591.18,0.04,48.689715,-122.409361,151.2,3.6
2022-02-10 19:28:32,68,1.11,4.86,1.30,427.77,0.05,48.689715,-122.409362,151.2,4.0
2022-02-10 19:28:34,70,1.16,4.93,1.30,375.83,0.06,48.689712,-122.409360,150.9,4.0
2022-02-10 19:28:36,72,1.20,4.88,1.30,375.18,0.06,48.689714,-122.409361,151.0,4.0
2022-02-10 19:28:38,74,1.25,4.56,1.30,362.62,0.06,48.689710,-122.409359,150.9,4.0
2022-02-10 19:28:40,76,1.29,4.61,1.30,343.37,0.06,48.689705,-122.409355,150.9,4.0
2022-02-10 19:28:42,78,1.33,4.57,1.30,315.15,0.07,48.689701,-122.409351,151.0,3.5
2022-02-10 19:28:44,80,1.38,5.11,1.30,303.67,0.07,48.689696,-122.409345,151.1,3.5
2022-02-10 19:28:46,82,1.42,4.64,1.30,294.78,0.07,48.689694,-122.409339,151.4,3.5
2022-02-10 19:28:48,84,1.46,4.68,1.30,302.61,0.07,48.689693,-122.409332,151.8,3.5
2022-02-10 19:28:50,86,1.51,4.61,1.30,316.53,0.07,48.689692,-122.409326,152.2,3.5
2022-02-10 19:28:52,88,1.55,4.80,1.30,417.87,0.05,48.689692,-122.409320,152.6,3.5
2022-02-10 19:28:54,90,1.59,4.80,1.30,465.45,0.05,48.689688,-122.409310,152.9,3.5
2022-02-10 19:28:56,92,1.63,5.09,1.30,431.61,0.05,48.689685,-122.409302,153.0,3.5
2022-02-10 19:28:58,94,1.68,4.58,1.30,428.19,0.05,48.689681,-122.409299,152.8,3.5
2022-02-10 19:29:00,96,1.72,4.62,1.30,461.98,0.05,48.689678,-122.409298,152.2,3.5
2022-02-10 19:29:02,98,1.76,4.59,1.30,520.21,0.04,48.689675,-122.409298,151.6,3.7
2022-02-10 19:29:04,100,1.81,4.78,1.30,580.88,0.04,48.689675,-122.409300,151.0,3.7
2022-02-10 19:29:06,102,1.85,4.88,1.29,669.78,0.03,48.689677,-122.409304,150.7,3.7
2022-02-10 19:29:08,104,1.90,4.55,1.30,729.52,0.03,48.689678,-122.409308,150.2,3.7
