Serial Number,W30401034
Sample ID,00059
Start Time,2021-07-12 21:27:12 UTC
Duration,0:09:10
Total Volume (l),4.65
Distance (m),19
Peak Pressure (psi),12.8
Avg Flow (l/min),0.5
Avg Rate (mL/m),239.9
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-07-12 21:27:12,0,0.00,-0.21,0.00,0.00,0.04,48.800140,-122.404984,89.0,4.7
2021-07-12 21:27:14,2,0.00,-0.25,0.00,0.00,0.04,48.800139,-122.404983,89.0,4.7
2021-07-12 21:27:16,4,0.00,-0.10,0.18,78.33,0.04,48.800140,-122.404985,89.2,4.7
2021-07-12 21:27:18,6,0.00,-0.03,0.07,32.36,0.04,48.800140,-122.404986,89.8,4.7
2021-07-12 21:27:20,8,0.00,0.06,0.03,12.33,0.03,48.800138,-122.404986,90.1,4.7
2021-07-12 21:27:22,10,0.00,0.13,0.03,14.31,0.04,48.800137,-122.404985,90.6,4.7
2021-07-12 21:27:24,12,0.00,0.63,0.01,4.62,0.04,48.800137,-122.404988,90.5,4.7
2021-07-12 21:27:26,14,0.00,2.56,0.00,0.00,0.04,48.800137,-122.404991,90.5,4.7
2021-07-12 21:27:28,16,0.01,2.63,0.01,4.01,0.04,48.800136,-122.404992,90.6,4.7
2021-07-12 21:27:30,18,0.01,5.01,0.06,16.72,0.06,48.800137,-122.404983,92.4,4.7
2021-07-12 21:27:32,20,0.05,7.33,0.85,235.13,0.06,48.800135,-122.404982,92.8,4.7
2021-07-12 21:27:34,22,0.11,5.11,1.56,412.70,0.06,48.800133,-122.404981,93.1,4.7
2021-07-12 21:27:36,24,0.16,1.87,1.46,401.87,0.06,48.800130,-122.404980,93.6,4.7
2021-07-12 21:27:38,26,0.20,3.83,1.32,354.84,0.06,48.800127,-122.404976,94.2,4.7
2021-07-12 21:27:40,28,0.24,2.17,1.34,400.96,0.06,48.800124,-122.404972,94.4,4.7
2021-07-12 21:27:42,30,0.29,3.74,1.29,376.86,0.06,48.800123,-122.404971,94.2,4.7
2021-07-12 21:27:44,32,0.33,2.03,1.31,333.08,0.07,48.800124,-122.404969,94.3,4.7
2021-07-12 21:27:46,34,0.37,4.15,1.30,339.60,0.06,48.800126,-122.404966,94.1,4.7
2021-07-12 21:27:48,36,0.42,2.87,1.30,349.74,0.06,48.800125,-122.404966,93.7,4.7
2021-07-12 21:27:50,38,0.46,3.33,1.30,498.08,0.04,48.800124,-122.404966,93.3,4.7
2021-07-12 21:27:52,40,0.50,3.89,1.29,479.38,0.05,48.800124,-122.404965,92.8,4.7
2021-07-12 21:27:54,42,0.54,3.37,1.31,448.78,0.05,48.800127,-122.404962,92.1,4.7
2021-07-12 21:27:56,44,0.59,3.70,1.30,428.62,0.05,48.800128,-122.404958,91.7,4.7
2021-07-12 21:27:58,46,0.63,4.34,1.31,437.10,0.05,48.800130,-122.404956,90.9,4.7
2021-07-12 21:28:00,48,0.68,4.31,1.30,427.35,0.05,48.800130,-122.404953,90.2,4.7
2021-07-12 21:28:02,50,0.72,3.96,1.31,438.86,0.05,48.800130,-122.404952,89.5,4.7
2021-07-12 21:28:04,52,0.76,4.77,1.30,515.87,0.04,48.800130,-122.404952,88.6,4.7
2021-07-12 21:28:06,54,0.81,4.71,1.30,490.20,0.04,48.800131,-122.404952,87.8,4.7
2021-07-12 21:28:08,56,0.85,5.27,1.30,492.98,0.05,48.800132,-122.404951,87.2,4.7
2021-07-12 21:28:10,58,0.89,5.31,1.30,417.47,0.06,48.800137,-122.404951,86.1,4.7
2021-07-12 21:28:12,60,0.94,5.82,1.29,372.94,0.05,48.800141,-122.404951,85.2,4.7
2021-07-12 21:28:14,62,0.98,6.42,1.30,426.51,0.05,48.800145,-122.404949,84.7,4.7
2021-07-12 21:28:16,64,1.02,6.75,1.28,407.51,0.05,48.800144,-122.404948,83.5,4.7
2021-07-12 21:28:18,66,1.07,6.64,1.30,393.58,0.06,48.800144,-122.404948,82.5,4.7
2021-07-12 21:28:20,68,1.11,7.00,1.30,373.56,0.06,48.800145,-122.404947,81.9,4.7
2021-07-12 21:28:22,70,1.15,6.87,1.30,327.04,0.07,48.800146,-122.404950,81.2,4.7
2021-07-12 21:28:24,72,1.20,7.37,1.30,292.60,0.07,48.800146,-122.404953,80.7,4.7
2021-07-12 21:28:26,74,1.24,7.52,1.30,308.86,0.07,48.800146,-122.404957,80.3,4.7
2021-07-12 21:28:28,76,1.29,7.88,1.30,288.31,0.07,48.800147,-122.404962,79.9,4.7
2021-07-12 21:28:30,78,1.33,8.27,1.30,312.20,0.07,48.800149,-122.404963,79.7,4.7
2021-07-12 21:28:32,80,1.37,8.45,1.30,345.29,0.06,48.800152,-122.404964,79.5,4.7
2021-07-12 21:28:34,82,1.42,8.67,1.30,349.74,0.06,48.800155,-122.404965,79.0,4.7
2021-07-12 21:28:36,84,1.46,8.86,1.30,374.21,0.06,48.800160,-122.404964,78.9,4.7
2021-07-12 21:28:38,86,1.50,9.01,1.30,391.10,0.05,48.800162,-122.404960,79.3,4.7
2021-07-12 21:28:40,88,1.55,9.30,1.30,393.94,0.05,48.800159,-122.404959,80.6,4.7
2021-07-12 21:28:42,90,1.59,9.35,1.30,467.46,0.04,48.800156,-122.404962,80.8,4.7
