Serial Number,W30401034
Sample ID,00019
Start Time,2021-04-08 22:08:12 UTC
Duration,0:03:04
Total Volume (l),2.03
Distance (m),3
Peak Pressure (psi),11.3
Avg Flow (l/min),0.7
Avg Rate (mL/m),602.6
Avg Speed (m/s),0.0


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-04-08 22:08:12,0,0.00,-0.07,0.00,0.00,0.02,48.715027,-122.479281,45.9,3.7
2021-04-08 22:08:14,2,0.00,0.06,0.00,0.00,0.02,48.715028,-122.479286,45.7,3.7
2021-04-08 22:08:16,4,0.00,-0.04,0.00,0.00,0.02,48.715026,-122.479298,44.0,3.7
2021-04-08 22:08:18,6,0.00,0.19,0.00,0.00,0.02,48.715025,-122.479306,43.3,3.7
2021-04-08 22:08:20,8,0.00,1.00,0.00,0.00,0.02,48.715024,-122.479307,43.1,3.7
2021-04-08 22:08:22,10,0.00,2.32,0.00,0.00,0.02,48.715022,-122.479308,42.6,3.7
2021-04-08 22:08:24,12,0.00,3.10,0.00,0.00,0.02,48.715020,-122.479309,42.2,3.7
2021-04-08 22:08:26,14,0.00,3.61,0.00,0.00,0.02,48.715019,-122.479309,41.6,3.7
2021-04-08 22:08:28,16,0.00,3.84,0.00,0.00,0.02,48.715018,-122.479309,41.1,3.7
2021-04-08 22:08:30,18,0.00,5.59,0.00,0.00,0.02,48.715016,-122.479307,40.5,3.7
2021-04-08 22:08:32,20,0.01,7.92,0.38,379.24,0.02,48.715018,-122.479303,39.9,3.7
2021-04-08 22:08:34,22,0.05,9.69,0.90,810.81,0.02,48.715018,-122.479305,40.7,3.7
2021-04-08 22:08:36,24,0.10,8.85,1.26,999.00,0.02,48.715018,-122.479302,40.8,3.7
2021-04-08 22:08:38,26,0.14,4.22,1.16,999.00,0.02,48.715015,-122.479298,41.0,3.7
2021-04-08 22:08:40,28,0.17,6.60,1.02,949.72,0.02,48.715025,-122.479291,44.3,3.7
2021-04-08 22:08:42,30,0.20,5.40,1.02,955.06,0.02,48.715025,-122.479288,44.9,3.7
2021-04-08 22:08:44,32,0.24,6.22,1.00,946.97,0.02,48.715025,-122.479288,44.9,3.7
2021-04-08 22:08:46,34,0.27,5.90,1.00,968.99,0.02,48.715025,-122.479284,44.1,3.7
2021-04-08 22:08:48,36,0.30,6.33,1.00,944.29,0.02,48.715024,-122.479278,42.8,3.7
2021-04-08 22:08:50,38,0.34,6.02,1.00,925.93,0.02,48.715023,-122.479272,41.6,3.7
2021-04-08 22:08:52,40,0.37,6.46,1.00,900.90,0.02,48.715024,-122.479263,40.2,3.7
2021-04-08 22:08:54,42,0.40,6.49,1.00,952.38,0.02,48.715026,-122.479256,39.2,3.7
2021-04-08 22:08:56,44,0.44,6.22,1.00,971.82,0.02,48.715028,-122.479253,38.6,3.7
2021-04-08 22:08:58,46,0.47,6.41,1.00,986.19,0.02,48.715029,-122.479251,38.2,3.7
2021-04-08 22:09:00,48,0.50,6.45,1.00,999.00,0.02,48.715029,-122.479251,37.0,3.7
2021-04-08 22:09:02,50,0.54,6.60,1.00,999.00,0.01,48.715028,-122.479251,35.8,3.7
2021-04-08 22:09:04,52,0.57,6.58,1.00,999.00,0.01,48.715026,-122.479251,35.0,3.7
2021-04-08 22:09:06,54,0.60,6.57,1.00,999.00,0.02,48.715024,-122.479252,34.8,3.7
2021-04-08 22:09:08,56,0.64,6.63,1.00,960.61,0.02,48.715020,-122.479252,34.6,3.7
2021-04-08 22:09:10,58,0.67,6.68,1.00,955.11,0.02,48.715017,-122.479254,34.1,3.7
2021-04-08 22:09:12,60,0.70,6.78,1.00,999.00,0.02,48.715012,-122.479255,33.5,3.7
2021-04-08 22:09:14,62,0.74,6.99,1.00,999.00,0.02,48.715010,-122.479260,33.3,3.7
2021-04-08 22:09:16,64,0.77,6.93,1.00,983.28,0.02,48.715008,-122.479264,33.1,3.7
2021-04-08 22:09:18,66,0.80,7.00,1.00,908.27,0.02,48.715007,-122.479264,33.1,3.7
2021-04-08 22:09:20,68,0.84,7.10,1.00,898.47,0.02,48.715006,-122.479264,33.1,3.7
2021-04-08 22:09:22,70,0.87,7.18,1.00,835.42,0.02,48.715005,-122.479264,33.1,3.7
2021-04-08 22:09:24,72,0.90,7.21,1.00,872.60,0.02,48.715005,-122.479265,33.0,3.7
2021-04-08 22:09:26,74,0.94,7.46,1.00,891.27,0.02,48.715006,-122.479263,32.8,3.7
2021-04-08 22:09:28,76,0.97,7.41,1.00,968.99,0.02,48.715007,-122.479263,32.3,3.7
2021-04-08 22:09:30,78,1.00,7.43,1.00,974.66,0.02,48.715009,-122.479262,31.7,3.7
2021-04-08 22:09:32,80,1.04,7.69,1.00,936.33,0.02,48.715011,-122.479262,31.4,3.7
2021-04-08 22:09:34,82,1.07,7.72,0.99,970.59,0.02,48.715012,-122.479264,30.6,3.7
2021-04-08 22:09:36,84,1.10,7.76,1.00,963.39,0.02,48.715013,-122.479263,30.5,3.7
2021-04-08 22:09:38,86,1.14,7.99,1.00,960.61,0.02,48.715015,-122.479265,30.6,3.7
2021-04-08 22:09:40,88,1.17,8.06,1.00,933.71,0.02,48.715017,-122.479267,30.6,3.7
2021-04-08 22:09:42,90,1.20,8.18,1.00,998.00,0.02,48.715018,-122.479269,30.9,3.7
2021-04-08 22:09:44,92,1.24,8.36,1.00,995.02,0.02,48.715019,-122.479270,31.4,3.7
2021-04-08 22:09:46,94,1.27,8.81,0.96,916.91,0.02,48.715019,-122.479273,31.7,3.7
2021-04-08 22:09:48,96,1.30,9.16,1.05,999.00,0.02,48.715020,-122.479273,32.0,3.7
2021-04-08 22:09:50,98,1.33,7.78,0.97,942.66,0.02,48.715020,-122.479272,32.5,3.7
2021-04-08 22:09:52,100,1.37,8.77,0.96,978.59,0.02,48.715020,-122.479271,33.3,3.4
2021-04-08 22:09:54,102,1.40,9.47,0.97,997.94,0.02,48.715021,-122.479274,34.2,3.4
2021-04-08 22:09:56,104,1.43,10.04,0.99,967.74,0.02,48.715022,-122.479275,34.9,3.4
2021-04-08 22:09:58,106,1.47,9.08,1.06,968.04,0.02,48.715023,-122.479276,35.6,3.4
2021-04-08 22:10:00,108,1.50,9.18,0.97,939.92,0.02,48.715022,-122.479278,36.3,3.4
2021-04-08 22:10:02,110,1.53,9.86,0.99,948.28,0.02,48.715021,-122.479278,36.9,3.2
2021-04-08 22:10:04,112,1.57,9.56,1.03,905.89,0.02,48.715020,-122.479277,37.3,3.2
2021-04-08 22:10:06,114,1.60,9.70,0.97,921.18,0.02,48.715018,-122.479275,37.6,3.2
2021-04-08 22:10:08,116,1.63,10.15,0.98,980.98,0.02,48.715017,-122.479273,38.1,3.2
2021-04-08 22:10:10,118,1.66,10.24,1.01,999.00,0.02,48.715016,-122.479272,38.5,3.2
2021-04-08 22:10:12,120,1.70,10.54,0.99,999.00,0.02,48.715015,-122.479270,39.0,3.9
2021-04-08 22:10:14,122,1.73,10.41,0.98,770.44,0.02,48.715012,-122.479267,39.4,3.9
2021-04-08 22:10:16,124,1.76,10.73,0.91,657.99,0.02,48.715011,-122.479264,40.1,3.9
2021-04-08 22:10:18,126,1.79,11.32,0.97,685.03,0.02,48.715010,-122.479261,41.0,3.9
2021-04-08 22:10:20,128,1.83,11.10,1.02,720.34,0.02,48.715008,-122.479257,42.1,3.9
2021-04-08 22:10:22,130,1.86,9.91,1.09,764.91,0.02,48.715006,-122.479254,42.6,3.2
2021-04-08 22:10:24,132,1.90,7.07,1.09,825.76,0.02,48.715004,-122.479250,42.7,3.2
2021-04-08 22:10:26,134,1.94,5.47,1.07,768.68,0.02,48.715000,-122.479245,42.2,3.2
2021-04-08 22:10:28,136,1.97,4.98,0.95,682.47,0.02,48.714998,-122.479241,42.1,3.2
2021-04-08 22:10:30,138,1.99,5.00,0.73,534.80,0.02,48.714997,-122.479237,42.1,3.2
2021-04-08 22:10:32,140,2.01,5.04,0.64,465.79,0.02,48.714997,-122.479239,42.0,3.2
2021-04-08 22:10:34,142,2.02,4.99,0.52,493.83,0.02,48.715001,-122.479244,42.8,3.2
2021-04-08 22:10:36,144,2.03,4.98,0.23,276.77,0.01,48.715003,-122.479244,43.2,3.2
2021-04-08 22:10:38,146,2.03,4.93,0.09,123.46,0.01,48.715005,-122.479243,44.0,3.2
2021-04-08 22:10:40,148,2.03,4.73,0.03,40.00,0.01,48.715004,-122.479244,44.2,3.2
