Serial Number,W30401034
Sample ID,00047
Start Time,2021-06-11 21:46:27 UTC
Duration,0:05:14
Total Volume (l),6.05
Distance (m),24
Peak Pressure (psi),6.9
Avg Flow (l/min),1.1
Avg Rate (mL/m),293.5
Avg Speed (m/s),0.1


Date (UTC),Elapsed time (s),Volume (l),Pressure (psi),Flow (l/min),Rate (mL/m),Speed (m/s),Latitude,Longitude,Elevation (m),Accuracy (+/- m)
2021-06-11 21:46:27,0,0.00,-0.15,0.00,0.00,0.04,48.710574,-122.474919,70.2,2.7
2021-06-11 21:46:29,2,0.00,-0.15,0.00,0.00,0.05,48.710574,-122.474913,70.4,2.7
2021-06-11 21:46:31,4,0.00,-0.10,0.00,0.00,0.05,48.710576,-122.474910,70.6,2.7
2021-06-11 21:46:33,6,0.00,-0.06,0.00,0.00,0.05,48.710578,-122.474904,70.6,2.7
2021-06-11 21:46:35,8,0.00,0.03,0.00,0.00,0.05,48.710579,-122.474901,70.8,3.5
2021-06-11 21:46:37,10,0.00,0.24,0.00,0.00,0.06,48.710582,-122.474899,71.1,3.5
2021-06-11 21:46:39,12,0.00,0.27,0.00,0.00,0.07,48.710583,-122.474898,71.4,3.5
2021-06-11 21:46:41,14,0.00,0.86,0.00,0.00,0.08,48.710587,-122.474897,71.9,3.5
2021-06-11 21:46:43,16,0.00,2.78,0.00,0.00,0.09,48.710589,-122.474896,72.6,3.5
2021-06-11 21:46:45,18,0.00,2.99,0.00,0.00,0.10,48.710591,-122.474893,72.8,3.1
2021-06-11 21:46:47,20,0.01,3.98,0.22,36.25,0.10,48.710593,-122.474892,72.9,3.1
2021-06-11 21:46:49,22,0.04,6.90,0.86,148.15,0.10,48.710592,-122.474890,73.1,3.1
2021-06-11 21:46:51,24,0.10,5.41,1.51,256.54,0.10,48.710592,-122.474891,73.3,3.1
2021-06-11 21:46:53,26,0.16,2.56,1.50,250.75,0.10,48.710592,-122.474892,73.3,3.1
2021-06-11 21:46:55,28,0.20,3.77,1.28,209.25,0.10,48.710592,-122.474892,73.5,3.1
2021-06-11 21:46:57,30,0.24,3.75,1.27,210.09,0.10,48.710593,-122.474894,73.9,3.1
2021-06-11 21:46:59,32,0.28,3.84,1.31,217.03,0.10,48.710591,-122.474895,73.9,3.1
2021-06-11 21:47:01,34,0.33,3.61,1.32,244.31,0.09,48.710591,-122.474896,74.2,3.1
2021-06-11 21:47:03,36,0.37,4.00,1.34,273.36,0.08,48.710591,-122.474897,74.0,3.1
2021-06-11 21:47:05,38,0.42,3.19,1.32,296.10,0.07,48.710592,-122.474894,73.8,3.7
2021-06-11 21:47:07,40,0.46,4.35,1.31,347.94,0.07,48.710591,-122.474893,73.7,3.7
2021-06-11 21:47:09,42,0.50,2.98,1.30,325.81,0.07,48.710581,-122.474905,73.3,3.7
2021-06-11 21:47:11,44,0.55,3.47,1.30,355.77,0.06,48.710573,-122.474916,73.0,3.7
2021-06-11 21:47:13,46,0.59,3.35,1.30,351.16,0.06,48.710568,-122.474928,73.0,3.7
2021-06-11 21:47:15,48,0.63,3.56,1.30,401.61,0.05,48.710565,-122.474937,73.1,4.3
2021-06-11 21:47:17,50,0.68,3.34,1.30,415.87,0.05,48.710564,-122.474947,73.7,4.3
2021-06-11 21:47:19,52,0.72,3.43,1.31,452.50,0.05,48.710560,-122.474959,73.9,4.3
2021-06-11 21:47:21,54,0.76,3.73,1.30,418.68,0.06,48.710558,-122.474969,74.9,4.3
2021-06-11 21:47:23,56,0.81,3.25,1.30,375.18,0.06,48.710559,-122.474980,76.6,4.3
2021-06-11 21:47:25,58,0.85,3.76,1.31,364.50,0.06,48.710557,-122.474991,77.8,4.5
2021-06-11 21:47:27,60,0.89,3.42,1.30,350.31,0.06,48.710553,-122.474995,78.0,4.5
2021-06-11 21:47:29,62,0.94,3.69,1.29,364.10,0.06,48.710552,-122.474992,77.2,4.5
2021-06-11 21:47:31,64,0.98,3.55,1.30,357.54,0.06,48.710550,-122.474987,76.9,4.5
2021-06-11 21:47:33,66,1.02,3.94,1.30,388.64,0.06,48.710551,-122.474985,77.4,4.5
2021-06-11 21:47:35,68,1.07,3.89,1.30,375.83,0.06,48.710552,-122.474981,77.3,4.5
2021-06-11 21:47:37,70,1.11,3.91,1.30,393.22,0.06,48.710552,-122.474975,76.7,4.5
2021-06-11 21:47:39,72,1.15,4.20,1.30,383.82,0.05,48.710554,-122.474970,76.3,4.5
2021-06-11 21:47:41,74,1.20,4.14,1.30,395.38,0.05,48.710558,-122.474966,76.9,4.5
2021-06-11 21:47:43,76,1.24,4.33,1.30,395.74,0.05,48.710561,-122.474966,77.9,4.5
2021-06-11 21:47:45,78,1.28,4.22,1.30,402.73,0.05,48.710561,-122.474967,78.5,3.5
2021-06-11 21:47:47,80,1.33,4.36,1.30,436.39,0.05,48.710559,-122.474967,78.6,3.5
2021-06-11 21:47:49,82,1.37,4.07,1.31,476.71,0.05,48.710558,-122.474966,78.1,3.5
2021-06-11 21:47:51,84,1.42,4.00,1.31,517.38,0.05,48.710556,-122.474964,77.0,3.5
2021-06-11 21:47:53,86,1.46,3.89,1.29,440.57,0.05,48.710554,-122.474964,76.8,3.5
2021-06-11 21:47:55,88,1.50,3.92,1.30,435.95,0.05,48.710552,-122.474966,76.6,3.8
2021-06-11 21:47:57,90,1.55,4.35,1.30,446.74,0.05,48.710551,-122.474966,76.3,3.8
2021-06-11 21:47:59,92,1.59,3.92,1.30,408.42,0.05,48.710549,-122.474969,76.2,3.8
2021-06-11 21:48:01,94,1.63,4.48,1.29,428.71,0.05,48.710548,-122.474971,76.9,3.8
2021-06-11 21:48:03,96,1.68,4.44,1.30,452.33,0.05,48.710547,-122.474975,77.8,3.8
2021-06-11 21:48:05,98,1.72,4.44,1.30,432.47,0.05,48.710546,-122.474979,78.4,3.5
2021-06-11 21:48:07,100,1.76,4.15,1.30,420.30,0.05,48.710545,-122.474983,78.3,3.5
2021-06-11 21:48:09,102,1.81,3.87,1.30,414.67,0.05,48.710544,-122.474987,78.2,3.5
2021-06-11 21:48:11,104,1.85,4.46,1.30,419.08,0.05,48.710544,-122.474989,78.1,3.5
2021-06-11 21:48:13,106,1.89,4.17,1.30,471.53,0.05,48.710544,-122.474993,78.4,3.5
2021-06-11 21:48:15,108,1.94,4.27,1.30,431.18,0.05,48.710545,-122.474994,78.4,5.6
2021-06-11 21:48:17,110,1.98,4.31,1.30,402.73,0.05,48.710543,-122.474990,77.1,5.6
2021-06-11 21:48:19,112,2.02,3.93,1.30,393.58,0.05,48.710542,-122.474981,75.1,5.6
2021-06-11 21:48:21,114,2.07,4.26,1.30,382.47,0.05,48.710537,-122.474962,71.5,5.6
2021-06-11 21:48:23,116,2.11,4.07,1.30,413.88,0.05,48.710535,-122.474954,69.9,5.6
2021-06-11 21:48:25,118,2.15,4.23,1.30,382.80,0.06,48.710532,-122.474945,68.2,5.6
2021-06-11 21:48:27,120,2.20,4.17,1.29,391.98,0.05,48.710531,-122.474937,66.7,5.6
2021-06-11 21:48:29,122,2.24,4.31,1.30,377.80,0.06,48.710530,-122.474927,65.3,5.6
2021-06-11 21:48:31,124,2.28,3.86,1.32,364.84,0.06,48.710530,-122.474916,63.4,5.6
2021-06-11 21:48:33,126,2.33,4.18,1.30,363.84,0.06,48.710529,-122.474908,62.4,5.6
2021-06-11 21:48:35,128,2.37,3.85,1.30,395.38,0.05,48.710529,-122.474901,61.3,5.6
2021-06-11 21:48:37,130,2.41,3.88,1.30,392.87,0.06,48.710530,-122.474892,60.1,5.6
2021-06-11 21:48:39,132,2.46,4.36,1.29,353.62,0.06,48.710530,-122.474888,59.5,5.6
2021-06-11 21:48:41,134,2.50,4.25,1.30,373.56,0.06,48.710531,-122.474884,59.2,5.6
2021-06-11 21:48:43,136,2.54,4.27,1.30,387.94,0.05,48.710530,-122.474882,60.1,5.6
2021-06-11 21:48:45,138,2.59,4.11,1.30,449.52,0.05,48.710529,-122.474875,60.7,3.5
2021-06-11 21:48:47,140,2.63,1.46,1.37,437.42,0.05,48.710528,-122.474875,61.5,3.5
2021-06-11 21:48:49,142,2.67,5.58,1.26,370.37,0.06,48.710527,-122.474879,63.0,3.5
2021-06-11 21:48:51,144,2.72,3.84,1.31,370.06,0.06,48.710525,-122.474887,65.4,3.5
2021-06-11 21:48:53,146,2.76,4.51,1.30,378.79,0.06,48.710523,-122.474896,67.1,3.5
2021-06-11 21:48:55,148,2.80,4.50,1.30,348.06,0.06,48.710522,-122.474901,69.5,3.5
2021-06-11 21:48:57,150,2.84,4.60,1.30,356.95,0.06,48.710521,-122.474909,71.8,3.5
2021-06-11 21:48:59,152,2.89,4.18,1.30,413.09,0.05,48.710522,-122.474912,73.9,3.5
2021-06-11 21:49:01,154,2.93,4.77,1.30,379.45,0.06,48.710521,-122.474925,75.8,3.5
2021-06-11 21:49:03,156,2.97,4.25,1.30,358.42,0.06,48.710519,-122.474933,77.5,3.5
2021-06-11 21:49:05,158,3.02,4.76,1.30,350.03,0.06,48.710516,-122.474936,79.3,3.2
2021-06-11 21:49:07,160,3.06,4.56,1.30,341.48,0.07,48.710516,-122.474935,79.9,3.2
2021-06-11 21:49:09,162,3.10,3.93,1.30,336.44,0.07,48.710513,-122.474937,80.2,3.2
2021-06-11 21:49:11,164,3.15,4.70,1.30,310.63,0.07,48.710510,-122.474937,80.0,3.2
2021-06-11 21:49:13,166,3.19,4.36,1.30,297.82,0.07,48.710505,-122.474933,79.7,3.2
2021-06-11 21:49:15,168,3.23,4.56,1.30,294.38,0.07,48.710497,-122.474919,78.1,3.0
2021-06-11 21:49:17,170,3.28,4.20,1.31,297.46,0.08,48.710495,-122.474916,77.5,3.0
2021-06-11 21:49:19,172,3.32,4.73,1.30,269.15,0.08,48.710497,-122.474913,76.9,3.0
2021-06-11 21:49:21,174,3.36,4.86,1.29,253.39,0.09,48.710499,-122.474909,76.0,3.0
2021-06-11 21:49:23,176,3.41,4.09,1.30,251.50,0.09,48.710499,-122.474904,75.4,3.0
2021-06-11 21:49:25,178,3.45,4.63,1.29,249.56,0.08,48.710497,-122.474900,74.9,3.0
2021-06-11 21:49:27,180,3.49,4.45,1.30,265.04,0.08,48.710495,-122.474898,74.1,3.0
2021-06-11 21:49:29,182,3.54,4.42,1.30,285.46,0.07,48.710492,-122.474894,73.8,3.0
2021-06-11 21:49:31,184,3.58,4.49,1.30,334.62,0.06,48.710492,-122.474891,73.5,3.0
2021-06-11 21:49:33,186,3.62,4.82,1.30,355.19,0.06,48.710490,-122.474889,73.6,3.0
2021-06-11 21:49:35,188,3.67,4.79,1.30,409.19,0.05,48.710488,-122.474889,73.7,3.2
2021-06-11 21:49:37,190,3.71,4.69,1.30,426.09,0.05,48.710486,-122.474889,73.6,3.2
2021-06-11 21:49:39,192,3.75,4.77,1.30,531.05,0.04,48.710483,-122.474889,73.6,3.2
2021-06-11 21:49:41,194,3.80,4.61,1.30,695.56,0.03,48.710482,-122.474889,73.6,3.2
2021-06-11 21:49:43,196,3.84,4.54,1.30,789.31,0.03,48.710480,-122.474885,73.8,3.2
2021-06-11 21:49:45,198,3.88,4.82,1.30,841.42,0.03,48.710480,-122.474885,73.8,3.2
2021-06-11 21:49:47,200,3.93,4.53,1.30,783.60,0.04,48.710480,-122.474884,74.1,3.2
2021-06-11 21:49:49,202,3.97,4.60,1.30,577.01,0.05,48.710480,-122.474883,75.1,3.2
2021-06-11 21:49:51,204,4.02,4.73,1.30,402.73,0.06,48.710481,-122.474883,75.4,3.2
2021-06-11 21:49:53,206,4.06,5.05,1.30,339.07,0.07,48.710478,-122.474886,77.2,3.2
2021-06-11 21:49:55,208,4.10,4.54,1.30,280.29,0.08,48.710479,-122.474891,79.3,3.5
2021-06-11 21:49:57,210,4.14,4.58,1.30,254.60,0.09,48.710480,-122.474896,81.0,3.5
2021-06-11 21:49:59,212,4.19,4.51,1.30,231.23,0.09,48.710484,-122.474890,81.3,3.5
2021-06-11 21:50:01,214,4.23,4.82,1.30,231.73,0.09,48.710487,-122.474886,81.4,3.5
2021-06-11 21:50:03,216,4.28,4.67,1.30,228.31,0.10,48.710488,-122.474886,81.5,3.5
2021-06-11 21:50:05,218,4.32,5.06,1.30,224.06,0.10,48.710485,-122.474885,81.8,3.5
2021-06-11 21:50:07,220,4.36,4.84,1.30,230.25,0.10,48.710485,-122.474885,81.8,3.5
2021-06-11 21:50:09,222,4.41,5.06,1.30,221.99,0.09,48.710485,-122.474886,82.0,3.5
2021-06-11 21:50:11,224,4.45,4.88,1.30,249.62,0.09,48.710485,-122.474885,82.1,3.5
2021-06-11 21:50:13,226,4.49,5.05,1.30,274.26,0.08,48.710486,-122.474885,82.2,3.5
2021-06-11 21:50:15,228,4.54,4.79,1.30,300.93,0.08,48.710488,-122.474885,82.6,3.8
2021-06-11 21:50:17,230,4.58,4.78,1.30,279.93,0.08,48.710491,-122.474883,82.2,3.8
2021-06-11 21:50:19,232,4.62,4.89,1.30,279.75,0.08,48.710493,-122.474884,82.2,3.8
