"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu_samp[15,3]",4.40025416202302e-07,4.76891776101932e-08,2.45141155337063e-06,2.0551182376152e-12,3.56847335355011e-10,4.69147190690928e-09,5.71286680530146e-08,4.00248052249705e-06,2642.36489413245,0.999936945944163
"mu_samp[16,1]",0.999994469236951,2.02684517610813e-07,1.11893519367209e-05,0.999964317952114,0.999994320152794,0.999998718726392,0.999999844658028,0.999999999406315,3047.67544787753,1.00029875718002
"mu_samp[16,2]",5.29513152387642e-06,1.99969000368019e-07,1.10455099794949e-05,3.46342596039954e-10,1.21312503839426e-07,1.15464571943067e-06,5.21982229723953e-06,3.49925691449325e-05,3051.02800183105,1.00022857891529
"mu_samp[16,3]",2.35631525357425e-07,2.13716623941396e-08,1.19382550092277e-06,1.4820183159476e-12,2.67518171065285e-10,3.52418844713946e-09,4.17487732636287e-08,2.0460325315951e-06,3120.3628079038,0.999780326865084
"mu_samp[17,1]",0.999995108407723,1.64111372706759e-07,9.03910307130697e-06,0.999967367103139,0.999994667125727,0.999998772291809,0.999999840326947,0.99999999899889,3033.70481541087,1.00047998791521
"mu_samp[17,2]",4.65366271080302e-06,1.60902654390285e-07,8.84579640567723e-06,6.12787282034402e-10,1.16553451125528e-07,1.10518634941636e-06,5.01888353774947e-06,3.15411547324173e-05,3022.36882938795,1.0002235434531
"mu_samp[17,3]",2.37929566272947e-07,2.5597732632338e-08,1.31534982040783e-06,1.46299528864993e-12,2.83658969891086e-10,3.15351560695778e-09,4.13442199349103e-08,1.99471797468869e-06,2640.459694504,1.00009581976157
"mu_samp[18,1]",0.936139736367362,1.13684708134873e-05,0.000623905976205404,0.934924575907864,0.935705682811062,0.936136543623425,0.936559960507988,0.937362286160638,3011.85589598099,0.999864857736535
"mu_samp[18,2]",0.0638592158161263,1.13703130409141e-05,0.000623907371327704,0.0626371809448413,0.0634384367979884,0.063862003149708,0.064292316547212,0.0650738561609298,3010.89347366077,0.999859512910476
"mu_samp[18,3]",1.04781651121826e-06,4.46368960799061e-08,2.23963969583169e-06,4.40723705415383e-10,2.80192595706856e-08,1.95527579206288e-07,9.99299289636246e-07,7.5984021524803e-06,2517.49338474584,1.00035745849999
"mu_samp[19,1]",0.959474369403809,1.2409463907002e-05,0.00066083886805708,0.958216186942166,0.959018269679475,0.95946820453915,0.959932194514596,0.960774551079531,2835.86215409836,0.999728896423801
"mu_samp[19,2]",0.0405241621030711,1.24050420620815e-05,0.000660822176202429,0.0392236011353299,0.0400670799579786,0.0405302010871524,0.0409762720015796,0.0417834756647234,2837.74087142795,0.999729440032947
"mu_samp[19,3]",1.46849312009998e-06,6.22452768050485e-08,3.43794054509905e-06,3.51963129896538e-10,3.37833945417587e-08,2.16445818023011e-07,1.21568425636702e-06,1.15256560072607e-05,3050.59053526017,0.999935280459086
"mu_samp[20,1]",0.95659462949622,1.27887656671941e-05,0.000675270243742964,0.9552671971907,0.956127068912609,0.956599461342148,0.957054345992018,0.957922350020192,2788.03335930744,1.00048114141892
"mu_samp[20,2]",0.0434039003668593,1.27941190050251e-05,0.000675312932369506,0.0420764054712618,0.0429449047032924,0.0433992090312803,0.043871661598078,0.044731521095258,2786.05291873226,1.00048758826666
"mu_samp[20,3]",1.47013692074572e-06,6.28460625250535e-08,3.35627892288728e-06,4.93817457250161e-10,3.39122978202915e-08,2.44182711914892e-07,1.25211890442567e-06,1.04925810762083e-05,2852.06845318681,1.00056670817442
