"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"int_samp_small[23,1]",0.301454082382869,0.000349427075120656,0.00673191442127285,0.288672287457344,0.296883656287545,0.301405362288103,0.305933571181712,0.314718618404162,371.162479158356,1.00397123186885
"int_samp_small[23,2]",5.56791938296644e-06,1.40081266097498e-07,8.51875749231808e-06,9.00903209289235e-09,5.43116916115647e-07,2.293199611362e-06,6.84037215166523e-06,2.9792445466164e-05,3698.21702464071,0.999215179268823
"int_samp_small[23,3]",0.698540349697748,0.000349423377264909,0.0067318631499247,0.685274365403827,0.694060590118162,0.698592780320242,0.70310699025213,0.711323859770051,371.164681264839,1.00396910823676
"int_samp_small[24,1]",0.266753741055162,0.000319529153449426,0.00651849820272629,0.253674378959409,0.262289856393204,0.26665499785026,0.271116048590348,0.279561048008712,416.17321227083,1.0025783821986
"int_samp_small[24,2]",1.17046930679151e-05,2.92599732247817e-07,1.76745097839047e-05,2.21021280450025e-08,1.08351065390892e-06,4.50615149614132e-06,1.46903821419542e-05,6.36427848706637e-05,3648.77350380016,0.999696329204929
"int_samp_small[24,3]",0.73323455425177,0.000319513298375837,0.00651858998363397,0.720438712189186,0.728874501082908,0.733336981216513,0.737708387319316,0.746305145078769,416.226237212184,1.00257259538793
"int_samp_small[25,1]",0.313633298299757,0.000354139980080278,0.00695719428770499,0.300434761900173,0.308948372381462,0.313582257390344,0.318329633085278,0.327373964184317,385.938714866159,1.00349518740714
"int_samp_small[25,2]",7.06108361396842e-06,1.665131994115e-07,1.05651453700295e-05,1.95864467129921e-08,6.67179883686474e-07,2.86541543507465e-06,9.0577401666922e-06,3.59885506687057e-05,4025.81323351286,1.00060954116637
"int_samp_small[25,3]",0.686359640616629,0.000354157803419389,0.00695720965873181,0.672580646677708,0.681668637797598,0.68641537595073,0.691033820213548,0.699561243995179,385.901575548514,1.00350023816439
"int_samp_small[26,1]",0.18999903861738,0.000251455423706395,0.00502322659923034,0.180158314358748,0.186571233551674,0.189986335698609,0.193322256333138,0.20000895978751,399.064894255991,1.00433629307168
"int_samp_small[26,2]",8.49755777280659e-06,2.12677577918323e-07,1.29333278012002e-05,1.27689577853186e-08,7.22630054182914e-07,3.40825706644925e-06,1.08450649852086e-05,4.31507415967616e-05,3698.08729632068,1.00035805468155
"int_samp_small[26,3]",0.809992463824847,0.000251445831011504,0.00502333172011796,0.799970922965352,0.806674674722015,0.810006897937465,0.81342406151872,0.819840911545922,399.112047487312,1.00433737803732
"int_samp_small[27,1]",0.326498383442351,0.000364780827164025,0.00712400334352019,0.312378568528046,0.321652263936533,0.326448435029754,0.331333303618285,0.340605319203766,381.403102667524,1.00330207225921
"int_samp_small[27,2]",6.91014192776691e-06,1.55648625003023e-07,1.02307091357498e-05,1.03752854909933e-08,6.18233672480928e-07,2.78624143136771e-06,8.83255735006899e-06,3.55231229779759e-05,4320.36956771001,0.999498734146547
"int_samp_small[27,3]",0.673494706415722,0.000364748582764073,0.00712380547069008,0.659391664076386,0.668665473210349,0.673550022390875,0.67833866119164,0.687619617809099,381.449348240583,1.00329843666176
"int_samp_small[28,1]",0.245894329638055,0.000304432118929142,0.00566554585085283,0.23496470603056,0.241969259998939,0.245697180213391,0.249610095410531,0.257503931899791,346.33993908707,1.0041127535892
"int_samp_small[28,2]",3.2564632058086e-06,7.6171280116382e-08,4.68577625002367e-06,7.13978684180909e-09,3.24552142295803e-07,1.37341855241839e-06,4.23555364745196e-06,1.70548764450207e-05,3784.25666945096,0.999331653232422
"int_samp_small[28,3]",0.754102413898739,0.000304430953515519,0.00566548474204344,0.742486633764451,0.750385513392854,0.75429787926172,0.75802678430831,0.765030330355789,346.335119498462,1.00411126024456
"int_samp_small[29,1]",0.470297606165132,0.000410843739396239,0.00799495394624896,0.455230753083003,0.464901558486875,0.470199710440864,0.475590393663686,0.486220389105242,378.685421384428,1.00400204394191
"int_samp_small[29,2]",6.48004989909344e-06,1.52635802868576e-07,9.36739921882115e-06,1.52443990022044e-08,6.67529571754641e-07,2.70741465280585e-06,8.53549611329753e-06,3.25222230945343e-05,3766.38947734062,0.999501902979377
"int_samp_small[29,3]",0.529695913784969,0.00041085159902485,0.00799516305413797,0.513779087315066,0.524405287905208,0.529795523923985,0.535096001270996,0.544763203964233,378.690741472715,1.00400049862714
"int_samp_small[30,1]",0.273317875790648,0.000332808998649725,0.00617501785542187,0.261423826578144,0.269169715548129,0.273344916348903,0.277452121048037,0.28545552274205,344.259801942595,1.00440326439886
"int_samp_small[30,2]",3.42660709482874e-06,7.61641241884613e-08,4.91000410622431e-06,9.88952797930015e-09,3.39138682623372e-07,1.51114059749302e-06,4.4204815659341e-06,1.79094127445423e-05,4155.87815057364,0.999643160999558
