"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta[1,63]",-9.90568084807657,0.017147001917893,0.175888893738693,-10.2748590291042,-10.0217325238999,-9.89369137651243,-9.7847898613818,-9.58803821212205,105.220519560766,1.03335632084202
"beta[1,64]",-5.71930572816213,0.0171691102837979,0.175283191139715,-6.08585497889708,-5.834544562973,-5.70616452441921,-5.59904349455417,-5.40249527400392,104.228133820282,1.03376580723093
"beta[1,65]",-4.80818960745353,0.0170400637184654,0.174955627207285,-5.17078463903214,-4.91998844486487,-4.79654916057612,-4.68799986182363,-4.48460765232007,105.417667397943,1.03319769779835
"beta[1,66]",-5.16612805611884,0.0171753349356012,0.175567509704695,-5.52922817292964,-5.28141878949433,-5.15513259860294,-5.04579642701944,-4.84232138286309,104.490755221931,1.03359447804073
"beta[1,67]",-5.66821174549581,0.0170824614256548,0.175281768610646,-6.03721535832302,-5.78405716864552,-5.65522835706731,-5.5471998442539,-5.34762704184444,105.286477467115,1.03342828042225
"beta[1,68]",4.7526764275497,0.0434400558061032,1.78598413577679,2.02947417469839,3.43167086223062,4.52035263047189,5.80815390903617,8.89571404376439,1690.34146383596,1.00186440498913
"beta[1,69]",-5.55915699975725,0.0171846740666636,0.175374813829076,-5.91991491906339,-5.6739663675618,-5.54601010317206,-5.44022205130093,-5.24381628079311,104.148218850342,1.03334397214745
"beta[2,1]",3.01337835367567,0.0173691968789828,0.179150916532194,2.68674665288057,2.89145763179438,3.00118862708599,3.12508253636714,3.38920499995288,106.38455784211,1.03125625731882
"beta[2,2]",-4.39074214988583,0.0775728117778873,3.40200452431708,-11.5787301730515,-6.47017803484536,-4.29695121538927,-2.21458092035438,2.14517970086527,1923.31627469883,0.999702740087699
"beta[2,3]",-4.43194440225491,0.0752354459214914,3.4438218870454,-11.7208210920429,-6.52846809594758,-4.32402651911838,-2.19744288472906,2.11558953740666,2095.25248745392,0.999601499048448
"beta[2,4]",-3.74477615446314,0.0918693951912602,3.76974896093003,-11.5981865037632,-6.10549882407966,-3.64847473010335,-1.18319643069759,3.20638870285245,1683.77146727169,1.00040559894776
"beta[2,5]",-5.14543381569123,0.01723596408372,0.178903981038541,-5.52172016900488,-5.2637310736452,-5.13506739171391,-5.02132975826108,-4.82146624157157,107.737984969346,1.03309233285036
"beta[2,6]",-3.98048856032182,0.124687668210236,3.68699077109847,-12.0140377820215,-6.23593019964554,-3.88783409765438,-1.47263685065827,2.99417055638171,874.373716927291,1.00363272976408
"beta[2,7]",6.35897583519926,0.0426507916899025,1.72589578766188,3.78283969221601,5.10833334867774,6.06642799906028,7.35585232019928,10.5048912147328,1637.47600054834,0.999337988729469
"beta[2,8]",-14.750043771619,0.0371531083679825,1.80973406201635,-19.1001345018909,-15.6111608937231,-14.4328187500591,-13.4742375798875,-12.1872156869795,2372.68023502706,0.99954243096731
"beta[2,9]",-5.04655772370432,0.0172069386911367,0.177868691131413,-5.41993156015437,-5.16160704126804,-5.03480879923793,-4.92615343460991,-4.71671844713724,106.854248902762,1.03232899239918
"beta[2,10]",6.2439149494724,0.0378149326680472,1.73929442817605,3.57541833518652,4.97205726439573,6.00059656389745,7.22148108722426,10.2048099731985,2115.53175430836,1.00067798915706
"beta[2,11]",-4.20078574033718,0.0652928702533371,3.56122080642452,-11.6067585686708,-6.39915673147706,-4.00870490837364,-1.8990177674653,2.48939906696167,2974.85829451546,1.00005786827189
"beta[2,12]",6.43455365859181,0.043711289356946,1.77364098545249,3.77733051562716,5.13073524779699,6.14108866068615,7.44445137015,10.6916024122259,1646.43351344475,1.00105897744746
"beta[2,13]",-4.24323683304328,0.0643626789532865,3.56774436535867,-11.6321925396489,-6.53388713142866,-4.06603351248988,-1.8346523702538,2.57718206002056,3072.69343942972,1.00032817117145
"beta[2,14]",4.34354123473971,0.0438240458214635,1.93165859133179,1.3726511639147,2.9500860681592,4.05002126733901,5.44678141065114,8.91610811331592,1942.83447824727,1.00152963501858
"beta[2,15]",6.13115857690901,0.0385375110495083,1.66984361734194,3.56841739520804,4.89280062482722,5.93558004756095,7.11804605165501,10.0245696298025,1877.51872614155,1.00006354590337
"beta[2,16]",6.61293458199198,0.0476083855446588,1.77900251480455,4.00251099273322,5.29589645925812,6.30787731049836,7.56924645086536,10.7657584752822,1396.32404077898,1.00131541417229
"beta[2,17]",-5.77242178361768,0.0175064543219197,0.185300303658031,-6.15778730746692,-5.89440000267674,-5.75901667054146,-5.64518918514731,-5.43926117701384,112.035555574128,1.03118441103192
"beta[2,18]",-12.5886016738336,0.0367635392675735,1.83209164473585,-17.0848508811971,-13.6170030894972,-12.2797211009967,-11.2518554695967,-9.9338543035112,2483.47480687602,1.00119557136398
"beta[2,19]",-4.43405225552931,0.0171099740128649,0.183952187863014,-4.8143672087217,-4.55538567270366,-4.42095245522664,-4.3071667585622,-4.09494952334206,115.587591717422,1.03068487829346
"beta[2,20]",-14.5130274231056,0.036610163600371,1.76482683602187,-18.7318289196401,-15.4874149848574,-14.2037204856521,-13.2190260601133,-11.9535292971868,2323.81129797412,0.999612728719793
"beta[2,21]",-5.09895771836104,0.0172762041621161,0.18001535586162,-5.47483017503396,-5.21536515045437,-5.08595364160043,-4.97296911950079,-4.76917928811353,108.573153303031,1.03216683817223
"beta[2,22]",-4.85814972540107,0.0174498297924459,0.186802150289093,-5.24660839966632,-4.97227624981767,-4.84872397204689,-4.7274645314097,-4.52047206360389,114.599138253744,1.0301731481889
"beta[2,23]",-3.73452676201945,0.0171886121816915,0.177738868374853,-4.10839887040515,-3.84973368496128,-3.72308183566879,-3.612844672244,-3.41179332636933,106.925969258766,1.03168358623043
"beta[2,24]",-5.45045368055194,0.0171965938242203,0.17760960759168,-5.82128193644634,-5.56128934621601,-5.43740565139029,-5.32836817576596,-5.12691809411312,106.671411646748,1.0336439568513
"beta[2,25]",-15.6695141734853,0.0344577876328515,1.59200838479995,-19.4467049474483,-16.5498844783595,-15.3990956876366,-14.5206798027793,-13.2984118536468,2134.59713095367,0.999311883243103
"beta[2,26]",-15.788341258288,0.0305568450125619,1.57569163284966,-19.5415713938125,-16.6334268228214,-15.552056841661,-14.6442023551392,-13.4217472964893,2659.04345567405,0.999404460080521
"beta[2,27]",-6.93631031888819,0.017276400185415,0.18018527207704,-7.31465579072854,-7.05098357989271,-6.92439538342984,-6.81104645953518,-6.60191876336015,108.775745650448,1.0332847729132
"beta[2,28]",-8.38150462520619,0.0169769841222988,0.183809115050636,-8.77179995918815,-8.50221956812945,-8.3716066982395,-8.25345613929233,-8.05012737155319,117.223046308576,1.03139887273047
"beta[2,29]",-7.98897341916916,0.0170763076984915,0.18900949071464,-8.38815863067131,-8.11013359191028,-7.97746303662732,-7.86056585445391,-7.63765723355056,122.512183510216,1.02806768431682
"beta[2,30]",-7.63150880282905,0.0174267513983594,0.17948386088331,-8.01188915684012,-7.74846648436696,-7.61780425328693,-7.50978108004336,-7.30542223054571,106.076195379972,1.03248610126712
"beta[2,31]",-15.0391520958158,0.0348624282519902,1.61122252769749,-18.9541200342152,-15.8698093622097,-14.7666338144057,-13.9010318262325,-12.6831905339129,2135.97312433629,1.00000149360372
"beta[2,32]",-14.4307901306745,0.0318079964831163,1.67965901872646,-18.6084076126527,-15.3018728389335,-14.143530538596,-13.2465289634361,-11.9234378615306,2788.49341318255,0.999916919484904
"beta[2,33]",-6.1792940352615,0.0171302621102816,0.177923221800932,-6.54055441208728,-6.29293428257911,-6.16916828959558,-6.05837064777466,-5.85639987571054,107.879084414439,1.03242655737443
"beta[2,34]",-14.3325953743064,0.0382456365748208,1.67422232863004,-18.4886365624147,-15.2070572572398,-14.041709535307,-13.1370299675115,-11.8684422384334,1916.29546414243,1.00212356096201
"beta[2,35]",-15.6176504642897,0.0305480013015574,1.56509963336265,-19.3529026282534,-16.4449390160575,-15.3722601276446,-14.486563094289,-13.3229265101704,2624.93394161614,0.999437623975978
"beta[2,36]",-9.55387910757442,0.0179112181508789,0.232218750831726,-10.0027401274845,-9.71024959099127,-9.54338394515356,-9.39675380352955,-9.11536229689136,168.090946326703,1.02533243925049
"beta[2,37]",-15.9480559630303,0.0325358861594374,1.63083369138885,-19.8923230599574,-16.8407115826388,-15.6782944606653,-14.7706913156711,-13.5251876393533,2512.43057698707,0.999493247511696
"beta[2,38]",-15.8532330442577,0.0335272721334297,1.62402532748467,-19.8243839074672,-16.7238281027232,-15.5655410917113,-14.6856918712571,-13.5209666083895,2346.33034269858,1.00142919062142
"beta[2,39]",-14.8387271371046,0.0379297803360349,1.62737499085663,-18.848534717847,-15.740388752343,-14.5294367848337,-13.6677665044606,-12.4815760462176,1840.83396989657,1.00032359922611
"beta[2,40]",-15.4991005573604,0.0330329667820846,1.62547824197498,-19.3002617705776,-16.4243106388303,-15.1925439698755,-14.3038952248652,-13.1094952037476,2421.40346687162,1.00042735365731
"beta[2,41]",-15.0070135511422,0.034762768615393,1.66645313360243,-19.0489505898297,-15.97959413837,-14.7126773905395,-13.7824164411624,-12.5261779589491,2298.03952045747,1.00079728818012
"beta[2,42]",-15.7972655311752,0.0301272380584876,1.55682518194764,-19.3980559185388,-16.7127138097509,-15.5633024443591,-14.6720096419199,-13.479114285363,2670.30615766424,0.999536975115661
"beta[2,43]",-14.2457240666832,0.0343550027156589,1.72897539705316,-18.5214685860319,-15.171706378372,-13.9533853660192,-12.9677633822671,-11.734236462352,2532.78107451756,1.00109795450232
"beta[2,44]",-12.5575270452148,0.0346598083999804,1.79981351634582,-16.932816367591,-13.5267812622358,-12.2435965379018,-11.2813809130629,-9.91530370492757,2696.51414486755,1.00026460613801
"beta[2,45]",-13.3287266142233,0.0392311720946857,1.78180061653757,-17.5608009586277,-14.3224336276766,-13.0255024638809,-11.9961796288856,-10.7615704542938,2062.79296971425,0.999701037597893
"beta[2,46]",-15.014933749379,0.0343219026638938,1.66608673296175,-19.0863807622568,-15.8887924772739,-14.700229424944,-13.8434940669779,-12.6009143344671,2356.41892263475,1.00062336799958
"beta[2,47]",-15.0179572512747,0.0396333061932079,1.68709782703235,-19.053975576996,-15.9192445669806,-14.7554242005925,-13.7810310893151,-12.5513276088203,1812.00723377828,1.00009169899895
"beta[2,48]",-15.0059834128834,0.0410396061658203,1.73124746120892,-19.2372323396941,-15.9344155089767,-14.667523913321,-13.7718995761293,-12.5267257513731,1779.55711056178,1.0010220996525
"beta[2,49]",-4.23403884128657,0.0694674781079423,3.63769341767769,-11.7833888072574,-6.5019912631871,-4.09989511829634,-1.75422875985231,2.54392452774979,2742.13683519376,1.00015537664195
"beta[2,50]",-4.39515652168695,0.0657964796148511,3.5288580270973,-11.7827488912635,-6.63593470144074,-4.27525909682482,-2.14930210888718,2.30137214419233,2876.49124831418,1.00046577157475
"beta[2,51]",-4.31776542704786,0.127528338631804,3.59750456691734,-11.6800159963339,-6.49023026995041,-4.28134567429816,-1.97737146559988,2.6165578735645,795.773190830744,1.00108470762916
"beta[2,52]",-3.93474294594362,0.0733899730498814,3.6323671203223,-11.595594731617,-6.20691393000522,-3.76690629515025,-1.60802922728999,3.14989763964317,2449.66115358767,1.00037469407472
"beta[2,53]",-9.38035768562828,0.0518015431841434,2.17341307735507,-14.4333118895516,-10.5990621309798,-8.9653948971771,-7.78410781794992,-6.2175180195271,1760.35053389214,0.999388672013318
"beta[2,54]",-4.0062302789176,0.0666875817290086,3.70025078344854,-11.8222629082391,-6.31530912803752,-3.89438303927414,-1.57410534760299,2.76555896096767,3078.73550721922,0.999905829179209
"beta[2,55]",-3.72033441264658,0.0658231301009249,3.68242711820509,-11.5678428909245,-6.11454404141016,-3.6950523223023,-1.23916822148302,3.4019380396607,3129.76161031691,0.999572563026443
"beta[2,56]",-9.2150200750868,0.0403083716203779,2.12035952904443,-14.2420104451131,-10.473476265378,-8.84368275918294,-7.67597954728845,-6.03627144817747,2767.123259707,0.999869712984096
"beta[2,57]",-4.02006433820894,0.081782813591902,3.6690298213404,-11.6312494990058,-6.37848446596422,-3.9722541665825,-1.37514758373938,2.66834469460784,2012.69694826109,1.00054098863001
"beta[2,58]",-7.8423207150941,0.0171110692024028,0.177809445581505,-8.21439727242303,-7.95373647021061,-7.83116770194474,-7.71948952963157,-7.51601619197361,107.982992850757,1.03243690277205
"beta[2,59]",-15.876563366104,0.033447322507742,1.57721079042308,-19.6770433111545,-16.7315448488555,-15.6510017591452,-14.7467426247005,-13.4519480102488,2223.60050336706,1.00234124282406
"beta[2,60]",-16.6695724371867,0.0320361771123249,1.50152584766657,-20.3585805268256,-17.450402034257,-16.4369357362439,-15.6025105570953,-14.4357622805705,2196.76830191967,1.00064563179747
"beta[2,61]",-16.9397847480858,0.0300222685829501,1.50576054048361,-20.6100939974393,-17.7771209006126,-16.668581244436,-15.8730711308258,-14.7401593033003,2515.50284093873,0.999638125810951
"beta[2,62]",-16.2869476246512,0.029635172229272,1.56101082378885,-20.1404822205129,-17.1411633543346,-16.0539080860846,-15.1688109458453,-14.0038318398181,2774.57786789202,1.00076374039535
"beta[2,63]",-15.7176957806137,0.0351927641862058,1.63283340729723,-19.7930914919501,-16.5291419813498,-15.4173035752827,-14.5644584571881,-13.4061018557097,2152.6677064402,1.00107173909295
"beta[2,64]",-14.7210805398085,0.0326238685834324,1.64606277939067,-18.5004406946001,-15.6161129139059,-14.4718413803382,-13.5250257077772,-12.2814833352189,2545.78586964042,0.999979189764534
"beta[2,65]",-6.04973005004744,0.0170548053754635,0.180383118881123,-6.41756626730019,-6.16503636422555,-6.03954913160149,-5.92419501520941,-5.71934972834001,111.866035744334,1.03230009244452
"beta[2,66]",-5.19066757962929,0.0171005925478073,0.178215719148912,-5.55710223491027,-5.30543286698056,-5.17877908772762,-5.06743263108391,-4.86327571823602,108.609970650494,1.03187074398104
"beta[2,67]",-14.3408380990336,0.0328180515987322,1.64203765176627,-18.2862853848358,-15.2882479287554,-14.0858607768712,-13.1684876744845,-11.9110724843874,2503.45987759639,1.00078017045607
"beta[2,68]",5.51219132075596,0.0433337638674986,1.78556229810751,2.78940967959378,4.18532473396677,5.26771690188478,6.56078753667831,9.64517125158257,1697.84167559009,1.00184634627577
"beta[2,69]",-4.22379395928027,0.0171862928756411,0.177383812656744,-4.59713450921059,-4.33561673576678,-4.21231191395616,-4.10177898414768,-3.90247599779623,106.527946104999,1.03261231003021
"beta[3,1]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,2]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,3]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,4]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,5]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,6]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,7]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,8]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,9]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,10]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,11]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,12]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,13]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,14]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,15]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,16]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,17]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,18]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,19]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,20]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,21]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,22]",0,NA,0,0,0,0,0,0,NA,NA
"beta[3,23]",0,NA,0,0,0,0,0,0,NA,NA
