"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"beta[2,7]",-0.461670510870002,0.108723997862474,4.75959634200501,-10.3026794890017,-3.59244082092093,-0.272510394113116,2.81231192115781,8.37634069600838,1916.41436447092,0.999612124425369
"beta[2,8]",-0.253463955277382,0.0805787142652348,5.04867974183834,-10.3574280367361,-3.54963506108023,-0.224847152643094,3.22143060845678,9.15265464021626,3925.68074892119,0.999825400370269
"beta[2,9]",-0.286942577239812,0.162955135061756,4.87836907046903,-10.3116128783601,-3.45507185890246,-0.163129039649485,3.08302539215044,8.52584611924064,896.217058505762,1.00654050265878
"beta[2,10]",13.4743164745313,0.0654429304875432,2.47824682376936,9.0240541378843,11.7208320745244,13.2963352901089,15.0889499530476,18.6570911131507,1434.04783935102,1.00064882146386
"beta[2,11]",-1.1435992720088,0.0999575860158516,4.16938319456922,-9.80423592002696,-3.87281898565136,-0.868552510271438,1.78063866186967,6.29073938097776,1739.85118974142,0.999789159892033
"beta[2,12]",-0.558267422653553,0.106117440800236,4.74642774549976,-9.93177950692467,-3.90772803505342,-0.478428542784992,2.86016717822092,8.46634390034594,2000.59976134449,1.00317021195585
"beta[2,13]",-1.31193523618986,0.0871312766337185,4.03850228262784,-9.78663044452111,-3.93417084006209,-1.06315896343955,1.5831524836395,5.95696399717928,2148.28804072936,0.99960239838752
"beta[2,14]",-1.59405251116622,0.122846891396917,4.2785466158874,-10.5834649212687,-4.37800592417542,-1.29150396648666,1.42241938684753,5.87089546004942,1213.00947627212,1.0000260016884
"beta[2,15]",-1.20862427216095,0.0839306606248429,4.1496601032215,-9.70516519244579,-4.01772192601741,-1.01321311647624,1.83141066508335,6.12446075406539,2444.4646861206,1.00103050624582
"beta[2,16]",-1.50943119073608,0.105262705125879,4.1986914195874,-10.3727312721489,-4.09147450150082,-1.24942773664039,1.59377172140068,5.81083564710077,1591.03180672575,1.00081513692468
"beta[2,17]",-1.37246298560103,0.10134812454791,4.20905707502283,-10.214571854623,-4.10233105855995,-1.09229229251594,1.65791654189481,6.03081410137493,1724.79782860011,0.999930684366249
"beta[2,18]",-1.32265388277536,0.0871251201011726,4.29489594285076,-10.2407713369718,-4.11090912841439,-1.14920188542542,1.86399048727793,6.24427976667805,2430.06848262535,1.00138305984025
"beta[2,19]",-1.6286043696459,0.0866041414877984,4.13985436701901,-10.5780440878011,-4.15476968964812,-1.35145351893913,1.31597266597803,5.77768132502386,2285.03473170777,1.00208823995683
"beta[2,20]",-1.40788643563713,0.105874451516896,4.13870466683175,-10.3188906262259,-3.98570693553795,-1.22779641721896,1.49373613872748,6.07605244934923,1528.08153047793,1.00005287048985
"beta[2,21]",-1.37052306284176,0.0728504618126145,4.17333512905925,-10.131431257429,-4.06649039988181,-1.15735689319466,1.6099138663896,6.12218908791013,3281.72287042811,0.999720702606605
"beta[2,22]",-1.39698085215054,0.0748358268326834,4.249586639436,-10.3830986134578,-4.24282130930816,-1.05170353883558,1.67522919140507,6.14843221495792,3224.58814607741,0.999455990695772
"beta[2,23]",-1.2669174728199,0.103007526055756,4.20558765916496,-10.0785840949339,-3.95514426984054,-0.938340575833603,1.641413121128,6.14639930714809,1666.92271860868,1.00088372334291
"beta[2,24]",-1.57982688326628,0.0966568531441348,4.13432823825576,-10.1272980105215,-4.30450278080262,-1.22084890659487,1.34664048980188,5.57598674265582,1829.55135322899,1.00101148845156
"beta[2,25]",-1.43854173263076,0.102001152017631,4.24937542803833,-10.0351510040782,-4.26953961872753,-1.24763572979276,1.67297954081752,6.01385566453234,1735.56167329802,0.999470698124564
"beta[2,26]",16.471687214363,0.0648110072000381,2.91936683149351,10.9864990420688,14.4113724741537,16.4315431093671,18.3108985593213,22.7388699279093,2028.9894905209,1.00002810976116
"beta[2,27]",-1.44941620017922,0.115792366295487,4.17490155194774,-10.2662122069285,-4.11573008635465,-1.16479058701285,1.64395439722918,5.84380947800476,1299.96787323582,1.00622358770179
"beta[2,28]",-1.46108572052318,0.120164154339707,4.22730497861711,-10.4561670473035,-4.13779734585631,-1.19842407677645,1.58802006648502,6.13944221200726,1237.59143002332,0.999486070701117
"beta[2,29]",-1.54511635030099,0.0996114544100409,4.19690384373105,-10.6769328779281,-4.14777282440925,-1.20275259224062,1.39773290812466,5.65504408765933,1775.16806249522,0.999829642216624
"beta[2,30]",-0.185316313384062,0.146520387713283,4.93914858453491,-10.1222749116121,-3.41602582626574,-0.0469480343752191,3.22647577119976,9.15419791822618,1136.33939734971,0.999636765235791
"beta[2,31]",-1.42092159058643,0.127010833294209,4.36560036477464,-10.7761787437892,-4.27129539535258,-1.20210434490882,1.84162163096308,6.08850819063873,1181.42572560111,1.00238490722168
"beta[2,32]",-1.32793633374942,0.125389947981677,4.20991475583141,-10.3336809436367,-4.07762689575059,-1.1650491659785,1.63342407124462,6.14509851940045,1127.25237725931,1.00002755464036
"beta[2,33]",-1.31823446991668,0.134036428287696,4.23623222632175,-9.93106371880609,-4.15702024928731,-1.13980485309975,1.72601793342437,6.27301447846471,998.881170170397,1.00515208415635
"beta[2,34]",-10.2857444854481,0.0577262994405107,2.37074022799453,-15.7020963314223,-11.6367569461883,-10.0633407412396,-8.63502851434104,-6.16329007031753,1686.63264754162,1.00083294827207
"beta[2,35]",-10.2145361916289,0.0561866331026418,2.34522030613539,-15.4959958614192,-11.6386362190269,-10.0402723084004,-8.56660842230515,-6.12628368321344,1742.21309962741,1.00186538500772
"beta[2,36]",-9.11401083357326,0.0506398276311147,2.39442845677957,-14.4529042240217,-10.5542638645782,-8.90187298025845,-7.43252476499697,-5.04862011580569,2235.72968408269,0.999714534793825
"beta[2,37]",-0.362452458255557,0.0792335859230067,4.77477626220897,-9.78711827021134,-3.59301650481487,-0.287110098643006,2.97224021549455,8.72638596661288,3631.51154526321,0.999583233246184
"beta[3,1]",6.66798336265966,0.040566829848527,0.861957252565264,5.06635726300376,6.05395280019818,6.63598634626438,7.24782502440829,8.3988993446054,451.470435065196,1.00151637439034
"beta[3,2]",-5.63971519267354,0.0711586679499647,3.23699083308392,-12.7565173330769,-7.65021987701328,-5.45331379067035,-3.4482736801275,0.315033896613822,2069.31840053716,1.00131067439363
"beta[3,3]",-2.672994679245,0.0786824477397234,4.12781735429933,-11.2945160352799,-5.33888470040199,-2.58852467136965,0.269747167178457,5.23627427037664,2752.23314824904,1.00014005871955
"beta[3,4]",-2.84723579891553,0.110059093143879,4.0001968108184,-11.0619095024523,-5.48099247065834,-2.56423316562899,-0.113185562828163,4.75493427177588,1321.02445824971,1.00119191835869
"beta[3,5]",-5.83772369275205,0.0792934193539949,3.06366180292971,-12.2416485414422,-7.74473856235512,-5.59042018694152,-3.77575916258831,-0.355711093742131,1492.81967844994,1.00098912731529
"beta[3,6]",-2.7097396574692,0.0975959346096834,4.05128595468212,-11.3287006858348,-5.29222682667896,-2.62843838708743,-0.0604907451272599,4.8883057126681,1723.14705450501,0.999273609704138
"beta[3,7]",-2.44740932351095,0.104963750822344,3.97950061561478,-10.3707743781351,-5.20543746917562,-2.27564239229531,0.272839926718985,5.06728922284395,1437.40274295506,1.00379170076
"beta[3,8]",-2.12347471701136,0.077808253969942,4.16775088144235,-10.7159143799583,-4.88482326380206,-2.07255165489081,0.699241645625303,5.88257554385482,2869.14280293927,0.999992378870131
"beta[3,9]",-2.72680944376307,0.106924465748449,4.0684260768088,-11.251965538629,-5.29561665156841,-2.67046596569258,0.0461251748031877,4.94469421628324,1447.76702472195,1.0011159899231
"beta[3,10]",-5.29589115416392,0.0847947326135198,3.19415318684997,-11.991219226468,-7.23342280215601,-5.12781408985336,-3.17360057969138,0.604025704682866,1418.97168952959,1.00620782547055
"beta[3,11]",8.36764624483396,0.0719109298204038,2.41557492074163,4.38701135931951,6.60444510976946,8.15686193191087,9.81054992656796,13.8622933342993,1128.36917985235,1.00228828148145
"beta[3,12]",-2.66562908495581,0.0935849223763016,4.13594663861641,-11.0848302512063,-5.36426297386992,-2.63256898474657,0.14257015257642,5.13342470864749,1953.1611845914,0.999950200802756
"beta[3,13]",8.43010232641686,0.0742400857652472,2.27533617379626,4.55202967457875,6.80306847681243,8.24539092428403,9.86797400061907,13.4506414660485,939.321391766691,1.00448965364872
"beta[3,14]",7.99705802334744,0.0535520865655511,2.21568425800995,4.23051464389586,6.43941345435195,7.82022313775326,9.38534147427715,12.8648061351184,1711.8391328803,0.999876102862532
"beta[3,15]",8.43465243642222,0.08066644784099,2.37841724981814,4.52695744456945,6.74311546016701,8.15671699588593,9.84699643093155,13.9159579625364,869.34112676249,1.00143807064696
"beta[3,16]",9.00397244459913,0.0611864519136253,2.18390802158574,5.46387485807527,7.43113282260201,8.76483818461077,10.2539885993379,14.0584978786319,1273.96690752119,0.999396494778112
"beta[3,17]",8.20873471004608,0.0698909276178868,2.4042804106068,4.22425123407846,6.43926510404866,7.97213038216927,9.71770622899195,13.5151966331049,1183.39199346657,1.00086997781083
"beta[3,18]",8.09019025106445,0.0832017364833361,2.37614627093141,4.07985338547126,6.40972415174707,7.82890702095482,9.56357588990226,13.4398720798415,815.608159750239,1.00788666791411
"beta[3,19]",9.18019254926886,0.0631492591838389,2.21732116045113,5.62742218374976,7.60882395088727,8.90523579757922,10.4632895041424,14.3124655703667,1232.87964658087,1.00262908605718
"beta[3,20]",7.99396546340182,0.0776781604222731,2.31760302635835,4.26530757963542,6.34011107018677,7.68347840678203,9.3579412546696,13.1318258954296,890.184923275034,1.00452659865846
"beta[3,21]",7.77965926428936,0.0675559158275931,2.32059491902901,3.83882716888253,6.14782160855735,7.55479112291765,9.18153973221463,12.9694156014448,1179.97254427713,1.00018299328246
"beta[3,22]",7.97778844698978,0.0610564021236502,2.31339977721797,4.0580246843771,6.29138226377202,7.7552913780812,9.37561420228375,13.0468988456651,1435.61821780796,0.99956136745036
"beta[3,23]",7.48264834958257,0.070544001060976,2.34211917686942,3.67086900641936,5.77171252277017,7.259755226318,8.92434450065526,12.4924610966514,1102.29491513694,1.00068977509747
"beta[3,24]",8.3346911238275,0.057582057654979,2.14681569792948,4.64839657208914,6.79467996770272,8.10945029073729,9.66303002108459,13.040197256113,1390.00116573518,1.00064301387864
"beta[3,25]",7.59967601025654,0.0543518663329274,2.27793401434245,3.70130446413177,5.9675865798732,7.43622095528612,9.05339631909444,12.610291359329,1756.52103989626,1.00056087325869
"beta[3,26]",-3.88234087075051,0.0924095307025331,3.65034953255275,-11.5525937145052,-6.2177097429219,-3.69125675712707,-1.41783193411903,2.93817058295559,1560.39795918174,1.00125116910684
"beta[3,27]",8.73941617147537,0.0585803338021826,2.21202479782079,5.13399532277058,7.17154505120904,8.51452602171307,10.0119496462943,13.8723919904948,1425.85807177683,1.00286269785552
"beta[3,28]",8.01245416384732,0.0617125962248165,2.24468845425568,4.18707580716239,6.40277216580768,7.7985587942051,9.41453977623955,12.9246403971758,1323.01421571572,1.00020169757005
"beta[3,29]",8.41726714626513,0.0576029747655864,2.20604084636316,4.7206586371733,6.82430678592194,8.16108439159705,9.78432968463887,13.2976012068084,1466.68643291751,1.00030724236584
"beta[3,30]",8.06209259152536,0.076977657334152,3.61382503879103,1.1636875565726,5.60416094503425,8.01058169905209,10.4747100756775,15.4756828113245,2203.96587141638,0.999575433488616
"beta[3,31]",7.73389080862075,0.0668225273865247,2.3949835055624,3.80452111954066,6.01581236310777,7.4348090554077,9.27547965765841,13.003312268206,1284.57438626323,1.00217212525533
"beta[3,32]",7.42161594984543,0.0749991907653076,2.38387741125071,3.47337919950894,5.72108932857016,7.13116429176174,8.85321040641066,12.7629164153983,1010.31007073843,1.00055511386438
"beta[3,33]",6.94380139524208,0.0782621124324006,2.47302895366155,2.82910461294599,5.20575009831562,6.64908613738068,8.50063447936767,12.2804595253812,998.516555317801,1.00406216894421
"beta[3,34]",-6.63925092877451,0.0405541551332519,0.861963362454369,-8.35398547903733,-7.22105333045612,-6.61429590853296,-6.03054176038063,-5.02616060411735,451.759086935961,1.00162065036843
"beta[3,35]",-6.34939563303693,0.0405365415019071,0.861948529698351,-8.06881980206273,-6.92681661458203,-6.32474332704822,-5.74048791725099,-4.74024737525875,452.13620089406,1.00163842200421
"beta[3,36]",-16.021869269939,0.0497627592228586,1.74543025992991,-20.0935116129703,-17.0733273526766,-15.8339046950585,-14.7855434054583,-13.1074649625047,1230.25771160541,0.999332758057051
"beta[3,37]",-1.82879811260897,0.116965157386257,4.28388700738765,-10.4439546114346,-4.71503746931334,-1.7605060554135,1.09702318885057,6.31915837368,1341.41449676217,1.00035858043399
"beta[4,1]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,2]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,3]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,4]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,5]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,6]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,7]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,8]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,9]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,10]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,11]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,12]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,13]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,14]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,15]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,16]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,17]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,18]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,19]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,20]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,21]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,22]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,23]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,24]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,25]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,26]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,27]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,28]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,29]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,30]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,31]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,32]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,33]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,34]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,35]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,36]",0,NA,0,0,0,0,0,0,NA,NA
"beta[4,37]",0,NA,0,0,0,0,0,0,NA,NA
"eta_mock[1,1]",-0.157481281859126,0.00128910558833364,0.0361942907265206,-0.228384794651107,-0.182113701659368,-0.158526972542598,-0.132523827171128,-0.0870112259125872,788.321114267539,1.00446276591279
"eta_mock[1,2]",-0.128289311243885,0.00134030720081314,0.0373998178067136,-0.203379436351475,-0.152733310807056,-0.127370729883991,-0.102953995513342,-0.0563246550817307,778.628455727614,1.00613342503056
"eta_mock[1,3]",-0.146597103562083,0.00131968781893552,0.0365266116240122,-0.217404715052269,-0.171728306924058,-0.146212637862838,-0.121893416819595,-0.0737904462189918,766.083939558345,1.00515654656546
"eta_mock[1,4]",0.065735687479618,0.00133785085787684,0.0371962371322116,-0.0062955333184285,0.0402230748781628,0.0659864365533552,0.0914400580684908,0.136755176602573,773.005550895542,1.00511185797414
"eta_mock[1,5]",0.158805438630167,0.00138152524216684,0.0395411227527837,0.0808077751415607,0.132747919767802,0.159301097636134,0.184935150747539,0.234274586955366,819.181893887391,1.00503262645631
"eta_mock[1,6]",0.0870584040768152,0.00128066938423713,0.036718598756227,0.0149021609920139,0.0619470789190256,0.0872994752931456,0.112020143544654,0.158600977132268,822.049830476096,1.00440518203889
"eta_mock[1,7]",0.0979513236529454,0.00130126221055323,0.035931453239237,0.029155570577667,0.0732263947618367,0.0983408458864472,0.122642633185453,0.167025143039132,762.465029281762,1.00475673730461
"eta_mock[1,8]",0.120882068003978,0.00133255273433995,0.0358342992523316,0.0504808525078244,0.0962435427240519,0.121763153515763,0.144948906068783,0.18938073891755,723.151052749577,1.00405869648063
"eta_mock[1,9]",0.0664819915321707,0.0013163870091084,0.0360879912609829,-0.0042329567129161,0.0419957778227513,0.0667135536376777,0.091398167699923,0.135668752225268,751.550628473718,1.00555828881838
"eta_mock[1,10]",-0.122727404821937,0.00136502517127183,0.0386340960128855,-0.198348437335997,-0.148922311105435,-0.123222348620418,-0.096565163466561,-0.0475101808859302,801.05104211385,1.00338720986634
"eta_mock[1,11]",-0.124148073219011,0.00127369350441056,0.0371470976268107,-0.196641209467595,-0.148520517784595,-0.124825119744663,-0.0995780186155301,-0.0513885960466717,850.589282658477,1.00445654425415
"eta_mock[1,12]",-0.239306978512556,0.00128620980483406,0.0409451674931627,-0.319422856507888,-0.267073558806773,-0.237904821479472,-0.21175264785997,-0.157725229213928,1013.40180200455,1.00404252909371
"eta_mock[1,13]",0.143642014919209,0.00132917312384313,0.0395979044877157,0.0670182708930772,0.11656063560917,0.144068784877604,0.170057163633097,0.222912202497645,887.526450936103,1.00275503272654
"eta_mock[1,14]",0.142005824332469,0.00130736615689403,0.037696780154822,0.0683079459023158,0.115306282421937,0.142968774364823,0.167163761501603,0.219091216107439,831.407689338912,1.00576494033329
"eta_mock[1,15]",0.0430847734898802,0.00130691195488592,0.0361307753487524,-0.028474698122405,0.0188585623614456,0.0436887624415019,0.0685435867415566,0.110022144411789,764.296554058736,1.00434058238106
"eta_mock[1,16]",0.0969897371216975,0.00131323145333975,0.0363333826874563,0.0245279663529506,0.0733815919852674,0.0967699579464493,0.120930349235896,0.168405836098399,765.471656123587,1.00422848079689
"eta_mock[1,17]",0.0687094115004246,0.00136450845827026,0.0394676410755905,-0.00724249357594613,0.0421639146372659,0.0693309031399692,0.0951425032189717,0.14544902156593,836.62314642465,1.00360343982564
"eta_mock[1,18]",0.159616705682205,0.00134326091263185,0.0364550168240749,0.0892394168757099,0.135123545073282,0.159502239708349,0.184044782227523,0.231146773892014,736.535783227452,1.00344545621393
"eta_mock[1,19]",-0.0933522673713451,0.00136261275157235,0.0368039258754939,-0.164426148121963,-0.118100207876135,-0.0934664004082573,-0.0673658296902843,-0.0238297305708663,729.53040520693,1.00710304523041
"eta_mock[1,20]",-0.137813325393569,0.00130203383255266,0.0363668187552498,-0.209415563844822,-0.161747876901505,-0.137836241048781,-0.113477246339865,-0.0662164860354283,780.12839528354,1.00364294585438
"eta_mock[1,21]",-0.109535904001491,0.00134022311658554,0.0368764658936846,-0.180682204719648,-0.135057085444114,-0.109275387082098,-0.0838018735761421,-0.0407221768014181,757.084539187544,1.00440774364878
